0.04918,0.41964,46,1
0.80438,1.2091,46,1
0.38911,0.41061,46,1
0.36966,0.62072,46,1
0.35476,0.63295,46,1
0.5475,1.1516,46,1
-0.21744,-1.08,46,1
-0.44401,0.1742,46,1
0.1223,0.58791,46,1
-0.86992,-1.3276,46,1
0.97731,0.85685,46,1
0.44281,0.72914,46,1
0.43107,0.6414,46,1
1.4683,1.6707,46,1
0.97908,0.73404,46,1
0.57653,0.45147,46,1
0.17207,0.48554,46,1
0.27029,0.71994,46,1
0.62242,0.75975,46,1
0.8043,1.0589,46,1
0.86434,1.223,46,1
0.33817,0.48511,46,1
0.45274,0.86024,46,1
1.0492,1.1768,46,1
0.99387,0.8898,46,1
0.46511,0.38448,46,1
0.049,0.23891,46,1
-0.37957,-0.21211,46,1
0.6992,0.95069,46,1
1.3503,1.052,46,1
0.23779,0.21072,46,1
0.65423,0.69981,46,1
0.040149,0.19372,46,1
0.82533,1.8354,46,1
0.8395,0.51474,46,1
0.14947,0.20402,46,1
0.37608,0.35914,46,1
0.65256,0.65184,46,1
0.35862,0.27482,46,1
0.75551,0.74885,46,1
0.56749,0.63749,46,1
1.0423,1.0207,46,1
0.69183,0.9006,46,1
0.71452,0.69317,46,1
0.37417,0.50154,46,1
0.12228,0.23541,46,1
0.59463,0.83954,46,1
0.59011,0.4196,46,1
0.78317,1.3996,46,1
0.46917,0.73675,46,1
0.12773,0.46234,46,1
0.22518,0.40143,46,1
0.60629,0.84605,46,1
0.49139,0.71068,46,1
0.40521,0.65052,46,1
0.33133,0.3732,46,1
0.12757,0.13077,46,1
0.17329,0.14956,46,1
0.11295,0.35705,46,1
-0.24303,0.19886,46,1
0.71786,0.78109,46,1
0.59433,0.78856,46,1
0.99014,1.1186,46,1
0.46178,0.49934,46,1
0.63068,0.81105,46,1
0.31338,0.53042,46,1
0.18945,0.32327,46,1
0.39385,0.61794,46,1
0.50256,0.75795,46,1
0.11008,0.26094,46,1
0.31091,0.25083,46,1
0.13475,0.084777,46,1
0.16042,0.1093,46,1
0.29145,0.52791,46,1
0.5713,0.68416,46,1
0.54338,0.70396,46,1
0.58097,0.86166,46,1
0.56469,0.79266,46,1
0.49517,0.73839,46,1
0.32784,0.55495,46,1
1.0103,1.3206,46,1
0.022435,0.41702,46,1
0.4201,0.64929,46,1
0.30292,0.67772,46,1
0.32411,0.49727,46,1
0.69319,0.57899,46,1
1.3898,1.6959,46,1
0.79934,1.1478,46,1
0.41942,0.66852,46,1
0.38079,0.27315,46,1
-0.04654,0.30412,46,1
-0.32106,-0.25439,46,1
0.63622,0.63168,46,1
0.56901,0.66369,46,1
0.60956,0.61247,46,1
0.53285,0.63417,46,1
0.86184,1.1057,46,1
0.58045,0.6853,46,1
0.24565,0.37896,46,1
0.50505,0.49897,46,1
0.22527,0.35986,46,1
0.29354,0.64678,46,1
0.9901,1.1295,46,1
0.26741,0.15303,46,1
0.17587,0.15029,46,1
0.31569,0.5904,46,1
1.4383,1.8666,46,1
0.72036,1.6471,46,1
0.207,0.62712,46,1
0.33636,0.58416,46,1
0.9375,1.3932,46,1
0.67544,1.1228,46,1
0.35183,0.59134,46,1
1.5347,2.1927,46,1
1.5946,1.9792,46,1
0.81551,0.90039,46,1
0.29198,0.62231,46,1
0.43645,1.1961,46,1
0.7766,1.0559,46,1
0.46896,0.56508,46,1
0.41315,0.5839,46,1
0.65712,0.99475,46,1
0.68582,0.79068,46,1
0.44505,0.62797,46,1
0.20366,0.23078,46,1
0.27813,0.57851,46,1
0.21897,0.10836,46,1
0.56955,0.99125,46,1
1.2536,0.93537,46,1
0.41067,0.28987,46,1
0.79396,0.83622,46,1
0.66052,0.90209,46,1
0.56806,0.65932,46,1
0.62829,0.8534,46,1
0.46905,0.70149,46,1
0.072233,0.38711,46,1
0.62074,0.59403,46,1
0.84296,0.7835,46,1
0.63098,0.94474,46,1
0.1067,0.42221,46,1
0.25776,0.18309,46,1
0.020991,0.022392,46,1
0.76635,0.92698,46,1
1.2572,1.3025,46,1
0.82511,0.89753,46,1
0.72824,0.81722,46,1
0.094339,0.18198,46,1
0.23541,0.52036,46,1
0.46927,0.55908,46,1
0.65416,0.60533,46,1
0.47305,0.67484,46,1
0.46034,0.69566,46,1
0.76048,0.78256,46,1
0.26863,0.1795,46,1
0.41674,0.88879,46,1
0.84432,0.82925,46,1
0.86051,1.1949,46,1
0.20881,0.6075,46,1
0.034562,0.083292,46,1
0.15234,0.24904,46,1
0.31872,0.4457,46,1
0.69528,0.80942,46,1
0.54487,-0.022058,46,1
1.2801,1.4164,46,1
1.285,1.3103,46,1
0.34727,0.50611,46,1
0.47884,0.90698,46,1
0.70638,0.95667,46,1
0.4199,0.7049,46,1
0.96435,0.93449,46,1
0.84391,1.1082,46,1
0.9526,1.1771,46,1
0.72959,0.813,46,1
1.4881,1.4849,46,1
0.2179,0.55099,46,1
0.59502,0.757,46,1
0.18661,0.32519,46,1
0.060446,0.46148,46,1
0.44628,0.68065,46,1
0.52949,1.4009,46,1
1.062,1.5862,46,1
1.4575,1.4739,46,1
0.20237,0.36551,46,1
0.43288,0.56172,46,1
0.40255,0.71645,46,1
-0.38848,-0.18682,46,1
0.14515,0.22036,46,1
0.58093,0.9735,46,1
0.42079,0.45062,46,1
0.15195,0.30363,46,1
0.67092,0.89293,46,1
0.81309,1.1894,46,1
0.39174,0.69823,46,1
0.28985,0.40635,46,1
1.0168,1.0187,46,1
0.45514,0.54219,46,1
0.75361,0.7815,46,1
0.47306,0.66361,46,1
0.21384,0.12436,46,1
0.50244,0.70436,46,1
0.53562,0.53365,46,1
0.14134,0.27522,46,1
0.78528,1.0255,46,1
0.2528,0.44817,46,1
0.31157,0.49422,46,1
0.59444,0.66012,46,1
1.7473,0.8724,46,2
0.45458,0.0063112,46,2
0.37035,0.073865,46,2
0.41304,0.28276,46,2
0.57218,0.41357,46,2
0.68939,0.14118,46,2
2.5881,1.4224,46,2
0.66434,0.40775,46,2
1.4662,0.83469,46,2
0.86352,0.42969,46,2
0.15283,-0.20499,46,2
1.591,0.72316,46,2
2.0543,1.393,46,2
2.3683,1.9388,46,2
1.1348,0.89363,46,2
1.9207,1.0418,46,2
2.0369,0.79472,46,2
0.89513,0.37211,46,2
0.8944,-0.01816,46,2
0.7946,0.55168,46,2
1.3358,1.0049,46,2
0.49095,0.10084,46,2
-0.20239,-0.49707,46,2
1.038,0.47432,46,2
-0.1915,-0.62983,46,2
0.81135,-0.09039,46,2
2.687,1.4907,46,2
1.8943,1.0852,46,2
0.15319,0.025242,46,2
0.63649,1.027,46,2
1.7195,0.7645,46,2
1.2211,0.47546,46,2
2.113,0.47446,46,2
0.96689,0.085091,46,2
1.1122,0.55422,46,2
1.0302,0.2776,46,2
1.598,0.62347,46,2
1.0397,-0.27922,46,2
1.174,0.61396,46,2
0.63159,0.52804,46,2
1.3425,0.58199,46,2
0.35851,-1.162,46,2
1.8539,1.4927,46,2
0.80332,0.25979,46,2
1.0307,0.689,46,2
0.47101,0.25142,46,2
1.9325,1.1255,46,2
1.894,1.1269,46,2
1.9189,0.91998,46,2
1.77,0.96168,46,2
1.7084,0.88179,46,2
1.4065,0.63834,46,2
1.2919,0.87315,46,2
2.1507,1.5073,46,2
3.159,2.1345,46,2
2.3395,1.157,46,2
2.6062,1.4394,46,2
2.6551,1.2178,46,2
0.99093,0.58266,46,2
0.27165,0.093018,46,2
0.81799,0.58505,46,2
0.41943,0.14556,46,2
0.92675,0.63795,46,2
1.2954,0.62988,46,2
0.84518,-0.0082761,46,2
0.90183,0.13652,46,2
0.93439,0.37705,46,2
1.269,0.7027,46,2
1.0477,0.30564,46,2
1.6498,1.015,46,2
1.0915,0.69566,46,2
1.7241,1.0381,46,2
0.45365,0.15469,46,2
0.82247,0.34708,46,2
0.61269,-0.14783,46,2
0.65656,0.3066,46,2
1.1779,0.52745,46,2
0.81973,0.49969,46,2
1.0119,0.50609,46,2
2.1501,0.9536,46,2
0.88462,0.29463,46,2
1.3659,1.0793,46,2
1.8305,0.87247,46,2
1.5578,0.898,46,2
1.3388,0.84991,46,2
0.66938,0.1238,46,2
1.5857,0.87524,46,2
1.4753,0.79859,46,2
1.2842,0.47989,46,2
0.79829,-0.072851,46,2
1.3352,0.76731,46,2
0.82719,0.35854,46,2
0.61634,0.10745,46,2
1.1759,-0.42109,46,2
1.3514,0.33075,46,2
0.591,-0.15238,46,2
0.47272,-0.45024,46,2
1.3722,0.38761,46,2
0.9604,0.26688,46,2
0.89968,0.46765,46,2
0.62086,0.050168,46,2
0.34495,-0.32117,46,2
0.97339,0.45734,46,2
2.2456,1.7468,46,2
1.0071,0.10748,46,2
0.57602,0.12147,46,2
0.6415,0.035244,46,2
1.0224,0.51156,46,2
0.80863,0.27557,46,2
1.6362,0.21919,46,2
1.4674,0.65447,46,2
1.2604,0.3222,46,2
1.1741,0.60134,46,2
1.5955,1.0915,46,2
1.2549,0.72201,46,3
3.0122,4.567,46,3
1.5438,1.3339,46,3
3.1406,2.4232,46,3
0.45405,0.16498,46,3
1.2657,1.5528,46,3
1.4573,1.3348,46,3
0.39964,-0.097607,46,3
0.57044,0.44922,46,3
0.98558,0.93539,46,3
0.16032,0.21585,46,3
0.4305,0.058355,46,3
0.73261,0.52853,46,3
1.2214,1.1496,46,3
1.407,1.3954,46,3
1.636,1.5365,46,3
0.78139,0.46161,46,3
0.51766,0.4004,46,3
0.17373,-0.085875,46,3
0.6065,0.2508,46,3
0.64772,0.28964,46,3
0.5286,0.20415,46,3
0.84923,0.46166,46,3
0.22564,0.033943,46,3
0.96159,0.97505,46,3
0.7308,0.4677,46,3
0.49182,0.28602,46,3
1.4656,1.185,46,3
1.3371,1.1703,46,3
2.9624,2.081,46,3
1.6502,2.093,46,3
2.1382,1.3247,46,3
2.165,1.5092,46,3
0.77493,0.49009,46,3
0.93358,0.42342,46,3
1.3546,0.06566,46,3
2.1446,1.4561,46,3
1.8415,1.2682,46,3
1.3565,1.0262,46,3
0.63521,0.21578,46,3
1.0801,0.67277,46,3
0.8022,0.61222,46,3
0.74427,0.2716,46,3
0.35875,0.19657,46,3
0.49927,0.12891,46,3
0.64484,0.34676,46,3
0.4652,0.45522,46,3
0.88174,0.52446,46,3
0.88809,0.49703,46,3
0.62447,0.67795,46,3
0.64292,0.32328,46,3
1.5793,0.98919,46,3
0.41719,0.051353,46,3
1.2164,0.69922,46,3
0.74704,0.51042,46,3
0.82244,0.19204,46,3
0.68098,0.13706,46,3
0.66916,0.10304,46,3
0.64332,0.11042,46,3
0.12232,0.023334,46,3
0.090205,-0.10828,46,3
0.77504,0.74753,46,3
0.79483,0.39972,46,3
0.83197,0.59971,46,3
0.41155,0.19864,46,3
0.68334,0.29184,46,3
0.59828,0.56188,46,3
0.78393,0.37574,46,3
1.2019,1.3835,46,3
1.1889,1.0226,46,3
0.31005,0.1847,46,3
0.81753,0.12547,46,3
1.1687,1.1227,46,3
0.3503,0.26417,46,3
0.61426,0.43574,46,3
0.25997,-0.0362,46,3
0.23872,-0.024608,46,3
0.3073,0.45016,46,3
0.44041,0.016576,46,3
0.27953,-0.52578,46,3
1.3805,1.1187,46,3
0.59676,0.22959,46,3
0.36194,0.12327,46,3
0.13061,-0.16953,46,3
0.27018,0.21506,46,3
0.61634,0.027856,46,3
0.80929,0.63905,46,3
0.43865,0.057174,46,3
0.15712,-0.21243,46,3
0.75365,0.5414,46,3
0.79685,0.52817,46,3
0.47073,0.28291,46,3
0.40035,0.22429,46,3
0.85554,0.19006,46,3
0.90919,0.5022,46,3
0.85796,0.34065,46,3
0.15493,0.15444,46,3
0.54237,0.26921,46,3
0.41928,0.32692,46,3
0.58171,0.10236,46,3
0.51544,0.13997,46,3
0.91174,0.59492,46,3
0.49192,0.553,46,3
0.65075,0.4006,46,3
1.0557,0.53405,46,3
0.9117,0.48997,46,3
0.89655,0.35799,46,3
0.33311,-0.049123,46,3
0.10265,0.14162,46,3
0.22144,-0.0080413,46,3
0.87513,0.64466,46,3
0.56156,0.11745,46,3
0.63095,0.35029,46,3
1.2747,1.1674,46,3
1.7139,1.3255,46,3
0.64987,0.1969,46,3
0.28269,0.13464,46,3
0.32914,-0.18244,46,3
0.65943,0.75147,46,3
0.65404,0.2837,46,3
0.88937,0.691,46,3
0.92763,0.55476,46,3
0.82347,0.53732,46,3
1.1087,0.76598,46,3
1.1588,1.3009,46,3
0.09949,0.10065,46,3
0.54386,0.092561,46,3
1.1102,0.6731,46,3
0.52915,0.29062,46,3
0.085946,-0.27629,46,3
0.6587,0.22474,46,3
0.41449,0.013857,46,3
1.8875,2.5023,46,3
0.81336,0.35829,46,3
0.49386,0.63657,46,3
0.32099,-0.10168,46,3
0.30525,0.1912,46,3
1.1055,0.76837,46,3
0.31731,0.072022,46,3
0.44027,0.012027,46,3
0.027274,0.13209,46,3
-0.019466,0.018125,46,4
0.62718,0.93918,46,4
0.21411,0.55866,46,4
-0.25974,-0.38112,46,4
0.063918,-0.24691,46,4
-0.015629,0.13719,46,4
0.29656,0.144,46,4
0.76967,0.078647,46,4
0.38066,0.20667,46,4
0.33583,-0.18329,46,4
0.67954,0.65362,46,4
0.43163,0.023668,46,4
0.071845,-0.15659,46,4
0.32179,0.20513,46,4
0.35517,0.21496,46,4
0.58373,0.31168,46,4
1.0709,1.1106,46,4
0.48506,0.28653,46,4
0.16328,-0.054681,46,4
0.20121,-0.11708,46,4
0.035687,-0.0038103,46,4
0.1571,-0.01197,46,4
1.033,0.49045,46,4
1.0782,0.76958,46,4
-0.07357,-0.39583,46,4
0.0032037,-0.12561,46,4
-0.34773,-0.37137,46,4
0.30231,-0.047152,46,4
0.29544,0.05812,46,4
0.23142,0.19708,46,4
0.19992,0.083632,46,4
0.5279,0.17712,46,4
0.19885,-0.027435,46,4
0.74143,0.80442,46,4
0.27111,0.17218,46,4
0.385,0.19954,46,4
0.54105,0.18408,46,4
0.13871,0.10494,46,4
0.017448,0.032382,46,4
-0.12292,-0.22799,46,4
0.4932,0.050435,46,4
-0.13027,-0.44315,46,4
1.2372,0.77499,46,4
0.10769,-0.072145,46,4
0.1183,-0.13873,46,4
-0.25562,-0.19014,46,4
0.24571,-0.040793,46,4
-0.2598,-0.39182,46,4
-0.24214,-0.080541,46,4
0.4069,-0.11986,46,4
1.4647,0.49634,46,4
0.10322,-0.10267,46,4
0.26529,0.12765,46,4
0.42887,0.309,46,4
0.21675,0.3229,46,4
0.40393,0.13928,46,4
0.088695,-0.25616,46,4
0.32667,0.26091,46,4
0.2471,0.35083,46,4
0.95811,0.75395,46,4
0.76032,0.38456,46,4
-0.029086,-0.37352,46,4
0.071778,-0.29594,46,4
0.0044799,-0.34242,46,4
0.34833,0.055777,46,4
0.49457,0.078988,46,4
0.17274,-0.32808,46,4
0.20206,0.10093,46,4
-0.22229,-0.17749,46,4
-0.067531,-0.067293,46,4
0.025137,-0.92639,46,4
0.71189,0.13014,46,4
0.34556,0.03031,46,4
0.9588,0.3692,46,4
0.055599,-0.38647,46,4
0.67068,0.34495,46,4
-0.089723,-0.29784,46,4
0.38557,0.28559,46,4
0.4472,0.37227,46,4
0.075079,0.17477,46,4
0.25132,0.0021254,46,4
0.30742,0.10439,46,4
0.21988,0.027745,46,4
0.41009,0.32184,46,4
0.49169,-0.024179,46,4
0.43548,-0.15919,46,4
0.10868,-0.18899,46,4
-0.11799,-0.33226,46,4
0.088138,-0.099122,46,4
0.57934,-0.13858,46,4
0.51284,0.082301,46,4
0.33303,0.25874,46,4
0.88123,0.4973,46,4
0.040392,-0.03219,46,4
0.22758,0.16215,46,4
1.6332,2.7992,46,5
1.5501,2.3855,46,5
2.3158,2.4953,46,5
1.8716,2.777,46,5
1.9656,2.5759,46,5
2.1469,2.376,46,5
1.4948,3.3587,46,5
2.2834,2.6029,46,5
1.4182,1.2572,46,5
1.4457,1.4429,46,5
1.3556,1.308,46,5
1.6804,2.1595,46,5
1.6513,1.3712,46,5
1.2694,1.3124,46,5
1.3641,1.3887,46,5
1.2962,1.3165,46,5
0.55865,0.36609,46,5
2.4167,1.6607,46,5
1.4495,1.5858,46,5
1.007,0.88846,46,5
1.0779,1.2088,46,5
0.6624,0.93758,46,5
0.26059,-0.14385,46,5
0.9383,0.89903,46,5
1.126,1.1409,46,5
0.77118,0.86917,46,5
1.0531,0.91624,46,5
0.76284,0.57302,46,5
2.1101,2.0981,46,5
1.2468,1.0246,46,5
0.56491,0.51417,46,5
0.90305,0.68255,46,5
0.9478,0.87622,46,5
0.96033,2.1006,46,5
1.696,3.0078,46,5
1.3435,1.652,46,5
1.4447,1.2524,46,5
1.116,1.4524,46,5
0.75788,0.72277,46,5
0.73122,0.96976,46,5
0.7432,0.78859,46,5
1.1644,0.98435,46,5
0.96166,0.91683,46,5
1.0663,1.0092,46,5
1.4971,0.95283,46,5
1.1106,1.4882,46,5
1.2044,2.291,46,5
0.66409,0.56558,46,5
0.9907,0.70291,46,5
2.0739,2.412,46,5
2.3254,2.1861,46,5
1.4103,1.3897,46,5
0.92447,0.71161,46,5
0.27767,0.64805,46,5
1.6871,1.7247,46,5
2.6685,1.9529,46,5
1.207,0.54558,46,5
1.201,1.4431,46,5
1.3103,1.4022,46,5
0.98005,1.1172,46,5
2.1412,2.2519,46,5
2.5418,2.4194,46,5
2.8817,3.9274,46,5
1.1532,1.0041,46,5
0.86914,1.3465,46,5
0.99957,2.12,46,5
1.1836,1.6843,46,5
0.85858,0.84053,46,5
1.6354,1.6813,46,5
1.3161,1.5057,46,5
0.68015,0.94918,46,5
1.2603,3.4891,46,5
1.304,1.5929,46,5
1.0028,0.76362,46,5
0.8966,0.61584,46,5
1.0281,0.98108,46,5
1.5262,1.4945,46,5
2.6325,3.696,46,5
1.7439,2.4684,46,5
2.1784,2.4964,46,5
1.2813,1.5885,46,5
1.1256,1.2299,46,5
1.5396,1.4104,46,5
2.4348,3.1068,46,5
1.7629,1.3931,46,5
1.7074,1.5327,46,5
2.1925,2.4451,46,5
1.7925,1.808,46,5
1.6082,1.3037,46,5
1.2379,0.96967,46,5
0.83419,0.73325,46,5
0.9174,0.92502,46,5
1.4487,1.3265,46,5
2.2229,2.5861,46,5
2.3265,2.0597,46,6
0.81363,0.8155,46,6
1.6303,1.3817,46,6
0.87164,0.82329,46,6
-0.31221,-0.81552,46,6
0.57939,0.45377,46,6
0.27216,-0.58539,46,6
2.4374,2.1518,46,6
0.58889,0.91831,46,6
1.1739,1.059,46,6
1.5346,1.3713,46,6
1.0746,1.3275,46,6
0.62766,0.86169,46,6
0.66241,0.50137,46,6
-0.067224,-0.18551,46,6
0.27934,0.70129,46,6
0.79883,0.68423,46,6
0.70325,1.0096,46,6
0.82141,0.95768,46,6
0.81227,0.93424,46,6
0.41786,0.63677,46,6
1.2173,1.5471,46,6
0.49581,0.7584,46,6
0.22927,0.69315,46,6
0.96203,1.2018,46,6
0.72547,0.93495,46,6
1.1821,1.6193,46,6
1.1438,1.3696,46,6
2.2141,2.6645,46,6
1.7948,2.3765,46,6
1.08,1.7502,46,6
1.3441,1.3025,46,6
0.50755,0.88222,46,6
0.31255,0.82199,46,6
0.64825,1.5609,46,6
0.99224,1.8744,46,6
0.71495,0.36215,46,6
0.17249,0.85776,46,6
0.77141,1.1893,46,6
1.0231,2.4693,46,6
0.82607,1.3058,46,6
0.77969,1.1846,46,6
0.63406,0.97132,46,6
1.2481,1.8735,46,6
0.90445,1.1517,46,6
-0.23668,0.24067,46,6
0.12918,0.59479,46,6
0.42305,0.72409,46,6
0.65798,0.63096,46,6
0.043033,0.44575,46,6
0.57227,0.37177,46,6
0.10502,0.36845,46,6
0.20351,0.42,46,6
0.2834,0.76862,46,6
0.3875,0.74896,46,6
0.55562,0.92775,46,6
0.73147,0.86902,46,6
0.30537,0.61071,46,6
0.40311,0.41582,46,6
0.23601,0.54504,46,6
0.38799,0.090207,46,6
0.33664,0.40422,46,6
0.25589,0.15658,46,6
-0.017988,0.46195,46,6
-0.0077277,0.40504,46,6
0.70327,2.0523,46,6
0.80545,1.1917,46,6
0.12335,0.63665,46,6
0.67061,1.01,46,6
0.51635,0.92516,46,6
0.38489,0.77004,46,6
0.53618,0.84835,46,6
0.54755,0.63746,46,6
0.83821,1.1291,46,6
0.43514,0.86114,46,6
0.32756,0.5524,46,6
0.41544,0.66092,46,6
0.48153,0.78766,46,6
0.40418,0.71067,46,6
1.484,1.1879,46,6
0.31647,0.50253,46,6
1.0961,1.2677,46,6
0.67949,0.6546,46,6
0.69116,0.63826,46,6
1.426,1.6842,46,6
0.5288,0.4515,46,6
0.6791,0.62802,46,6
0.25185,0.51748,46,6
1.1653,1.2352,46,6
0.36522,0.30013,46,6
0.5838,0.89035,46,6
0.37315,0.2146,46,6
0.061501,0.46994,46,6
0.39576,0.14311,46,6
0.8991,1.1192,46,6
0.69612,0.90948,46,6
0.48593,0.81797,46,6
0.9633,1.091,46,6
0.72899,1.0284,46,7
1.6198,1.8861,46,7
2.3384,2.301,46,7
1.7024,1.6426,46,7
1.3289,1.0766,46,7
2.4519,1.7958,46,7
1.9156,1.4923,46,7
0.2519,0.73883,46,7
2.0049,2.6646,46,7
0.43991,0.47106,46,7
0.8892,0.51639,46,7
1.3168,1.7072,46,7
0.37885,0.27454,46,7
0.8298,0.66151,46,7
0.72417,0.77615,46,7
0.59117,0.43447,46,7
0.94162,0.79934,46,7
1.7005,1.581,46,7
1.1739,1.2878,46,7
1.1228,1.1608,46,7
1.6145,1.8688,46,7
0.6638,0.85539,46,7
0.65595,0.92732,46,7
0.22783,0.10887,46,7
0.4999,0.41573,46,7
1.274,1.2111,46,7
1.2504,1.3349,46,7
1.939,2.1465,46,7
1.4458,1.1958,46,7
2.5905,2.6674,46,7
1.5705,1.9585,46,7
1.7275,1.7491,46,7
1.4095,2.2956,46,7
1.4368,1.2879,46,7
0.60051,0.36436,46,7
1.9546,1.983,46,7
1.0773,0.85596,46,7
0.35756,0.66148,46,7
1.147,1.1699,46,7
0.030979,-0.25569,46,7
1.3963,1.5237,46,7
0.3586,0.023064,46,7
0.33863,0.14277,46,7
-0.01757,-0.033944,46,7
0.1742,0.015686,46,7
0.8393,0.49862,46,7
-0.039685,-0.1256,46,7
0.046502,0.20987,46,7
0.34516,0.33797,46,7
0.32474,0.54277,46,7
0.34543,0.23746,46,7
0.46258,0.3748,46,7
0.46249,0.4177,46,7
0.48822,0.46441,46,7
0.19239,0.10102,46,7
-0.20707,-0.20474,46,7
0.2031,0.046317,46,7
0.37141,0.095143,46,7
0.050294,-0.20129,46,7
0.4,0.060134,46,7
1.6443,1.6865,46,7
1.1151,1.1177,46,7
1.0231,0.9653,46,7
0.11187,0.27701,46,7
0.81551,0.42247,46,7
1.4089,1.8102,46,7
2.521,1.8797,46,7
0.91987,1.3672,46,7
0.48937,0.44882,46,7
1.2446,0.90763,46,7
1.2445,2.06,46,7
0.23431,-0.026559,46,7
0.56383,0.50996,46,7
0.16545,-0.28229,46,7
0.17736,0.15855,46,7
0.44802,0.20087,46,7
0.2738,0.48866,46,7
0.92562,0.89159,46,7
0.13828,-0.064926,46,7
0.82925,1.0929,46,7
0.21181,0.13602,46,7
-0.20671,-0.39116,46,7
1.6771,1.5113,46,7
0.60846,0.86913,46,7
0.51833,0.28174,46,7
0.92044,0.76273,46,7
0.27025,0.045909,46,7
0.3659,0.18561,46,7
0.83746,0.75231,46,7
0.86929,0.96532,46,7
1.3959,1.2907,46,7
1.3559,2.2078,46,7
1.7198,1.6743,46,7
1.8538,1.9552,46,7
1.478,1.5252,46,7
0.57837,0.58313,46,7
1.1783,1.1116,46,7
1.8269,1.3151,46,7
0.8705,0.58223,46,7
1.137,1.0433,46,7
2.2412,1.9417,46,7
0.36871,0.15261,46,7
2.2352,2.4319,46,7
2.4105,2.3863,46,7
-0.20636,-0.32777,46,7
2.0947,2.1144,46,7
1.3465,1.5174,46,7
1.1986,0.91192,46,7
1.3415,0.99417,46,7
1.3917,1.2541,46,7
0.33638,0.29795,46,7
0.70828,0.59139,46,7
0.18984,0.024763,46,7
0.24077,0.11571,46,7
0.35342,0.28009,46,7
0.65127,0.87737,46,7
0.83353,1.3376,46,7
2.1558,2.091,46,7
1.5362,1.5045,46,7
1.4746,1.9473,46,7
1.4419,1.6085,46,7
1.7979,3.1419,46,7
0.84741,0.35673,46,7
0.68447,1.2795,46,7
0.3024,-0.04866,46,7
1.9208,1.8412,46,7
1.4581,1.485,46,7
1.6577,1.794,46,7
1.1528,1.0566,46,7
2.0476,1.8418,46,7
0.88907,1.0359,46,7
0.81084,0.45015,46,7
0.41587,0.27962,46,7
0.39264,0.39634,46,8
1.2235,1.893,46,8
-0.28905,-0.218,46,8
2.8208,3.716,46,8
0.62403,0.59363,46,8
2.1942,2.5577,46,8
0.14669,0.26634,46,8
1.7708,3.8051,46,8
2.6161,4.2341,46,8
1.2534,1.8115,46,8
2.0764,2.288,46,8
2.5103,2.8672,46,8
3.1525,3.5392,46,8
2.2563,3.5201,46,8
2.0864,2.8553,46,8
1.9968,3.0816,46,8
0.05272,0.69528,46,8
1.506,2.0132,46,8
1.9034,3.2355,46,8
1.5021,2.4377,46,8
2.0507,3.0985,46,8
1.0195,1.8618,46,8
1.067,1.6362,46,8
0.50318,0.66793,46,8
0.72668,0.99839,46,8
1.1716,2.3482,46,8
1.2295,2.0616,46,8
1.8182,4.0979,46,8
2.5435,3.4819,46,8
0.87852,1.0406,46,8
1.8767,2.31,46,8
1.2738,2.2026,46,8
1.6498,2.2187,46,8
0.9233,1.497,46,8
1.8035,3.3036,46,8
2.1762,2.9087,46,8
1.8462,2.4421,46,8
2.4098,3.7587,46,8
0.59273,1.399,46,8
1.5399,1.8354,46,8
0.82115,2.0166,46,8
1.4685,2.4893,46,8
1.9413,2.81,46,8
1.1462,2.2338,46,8
1.2461,1.0915,46,8
1.3326,2.0434,46,8
0.87105,1.2187,46,8
0.74936,0.89706,46,8
0.74528,1.2362,46,8
0.58793,1.2707,46,8
1.2373,2.0832,46,8
0.65087,0.76409,46,8
1.4021,1.6533,46,8
0.76918,1.1046,46,8
0.56815,1.0011,46,8
0.25054,0.44731,46,8
0.4523,0.68263,46,8
0.35952,0.72476,46,8
