file,type,competition,stage,rewire,fullBrainSel,meanSel,shareSelCells,sel90perc,sel90m50,bestPredict,fullBrainSel_SC,meanSel_SC,shareSelCells_SC,sel90perc_SC,sel90m50_SC,rPosSel,rDirWei,mDistWei,rSelClu,rCluSpk,rSelNet,rSelRnt,rSelGth,rSelIns,selAssort,shESelGrow,selEGrowth,synfire,synHelp,gammaIn,gammaOu,deg0,deg12,deg5p,nPCAto80,nRichTo80F,nRichTo80C,nClusters,clusterPreference,clusterCompactness,clustPrefPval,eff,modul,clust,flow,revFlow,cycl,recip,rSelSpk,rSelfcSelfs,rSelfcSelsc
180801103850-slide-looming,looming,slide,3,original,1.0217,0.94728,0.95062,1.6812,0.69694,0.95,0.38753,0.39087,0.82716,0.99486,0.59562,0.42156,-0.00045409,0.85412,-0.17056,-0.70323,0.047251,0.20154,-0.25962,-0.051615,0.12139,0.59259,-0.0013603,0.20089,0.24456,-1.9994,-1.9772,0.17045,0.75,0.056818,38,30,34,14,1.0029,0.61408,0.98939,0.083617,0.40319,0.0038182,0.023842,0.031459,4.1379e-05,0.045636,0.31386,0.27353,0.92531
180801103850-slide-looming,looming,slide,4,original,1.0039,1.0135,0.96296,1.7142,0.67761,0.97,0.45369,0.47348,0.87654,0.98553,0.53295,0.29584,-9.7529e-05,0.78857,-0.13771,-0.62968,-0.074737,-0.15926,0.042234,-0.016802,0.29007,0.51429,0.00061256,0.22317,0.25471,-1.9985,-2.0012,0.125,0.79545,0.056818,40,30,37,12,1.1702,0.67312,0.52692,0.13439,0.49444,0.00063836,0.071658,0.020263,2.9189e-05,0.021335,0.27852,0.32413,0.9124
180801103850-slide-looming,looming,slide,5,original,1.0304,1.0615,0.97531,1.7822,0.75073,0.97,0.47878,0.50527,0.88889,0.93429,0.39679,0.23823,-0.0002211,0.77366,-0.10869,-0.59232,0.19037,-0.12637,-0.0050196,-0.025862,0.27475,0.48819,-9.5723e-05,0.21167,0.23352,-1.9939,-1.9647,0.11364,0.80682,0.056818,41,30,37,15,1.4243,0.68925,0.14278,0.15085,0.51243,9.5849e-05,0.026091,0.021776,3.6082e-05,0.02416,0.24887,0.28551,0.91038
180801103858-slide-looming,looming,slide,1,original,0.45136,0.47854,0.91358,0.91928,0.44406,0.695,-0.019179,-0.018558,0.49383,0.33196,0.33235,0.80886,0.00043051,1.0122,0.14581,-0.010554,0.10115,-0.051762,0.094797,0.0969,-0.0079581,NaN,0.00022967,0.023461,0.14175,-1.5505,-1.7013,0.49412,0.31765,0.070588,33,31,29,12,0.84835,0.67094,2.116e-09,0.022843,0.023877,0.015885,0.012966,0.012342,0.029762,0.75161,0.072488,0.44884,0.72679
180801103858-slide-looming,looming,slide,2,original,1.0037,0.80257,0.95062,1.389,0.53573,0.885,0.31815,0.30284,0.76543,0.92274,0.59446,0.69033,0.00012606,1.012,-0.080891,-0.497,-0.032004,-0.079536,0.019262,-0.024079,-0.030696,0.83333,-4.2321e-05,0.15002,0.21452,-1.9539,-1.9552,0.26744,0.63953,0.05814,36,31,28,12,0.72083,0.5685,0.00042741,0.037109,0.098744,0.012072,0.015797,0.0078649,4.323e-05,0.27942,0.34838,0.19174,0.89399
180801103858-slide-looming,looming,slide,3,original,1.1596,1.0335,0.97531,1.8418,0.76716,0.96,0.43069,0.4364,0.76543,0.9899,0.50327,0.51975,-0.0002282,0.78915,-0.043142,-0.57226,0.27205,0.10226,0.065549,0.20643,0.12353,0.66667,0.00082169,0.22191,0.2493,-1.9762,-1.991,0.1954,0.72414,0.057471,40,31,34,15,1.0402,0.56779,0.8623,0.087516,0.39677,0.0033897,0.018748,0.036512,4.8383e-05,0.051304,0.42565,0.077453,0.91497
180801103858-slide-looming,looming,slide,4,original,1.0981,1.0907,0.98765,1.9276,0.87821,0.965,0.47682,0.50581,0.83951,1.1336,0.64621,0.25503,7.7714e-05,0.71613,-0.1288,-0.63183,-0.24012,0.06842,-0.14568,-0.16932,0.16462,0.54902,-0.0014837,0.24106,0.26758,-1.9985,-1.9985,0.125,0.79545,0.056818,41,31,36,15,0.62852,0.66262,0.17854,0.1316,0.4825,0.00057311,0.019222,0.025871,2.918e-05,0.021546,0.41548,0.097161,0.90934
180801103858-slide-looming,looming,slide,5,original,0.99191,1.0942,1,1.9158,0.86299,0.95,0.45547,0.50752,0.85185,0.99309,0.4491,0.11487,0.0004008,0.71583,-0.082206,-0.53133,0.086699,0.12345,-0.026143,0.043803,0.16775,0.46875,-0.00040279,0.22935,0.26093,-1.9478,-1.9478,0.068182,0.85227,0.056818,41,30,38,11,0.96774,0.68016,0.89321,0.15401,0.51255,8.5437e-05,0.029936,0.052043,3.5358e-06,0.0022541,0.3225,0.2874,0.89322
180801103906-slide-looming,looming,slide,1,original,0.72559,0.68577,0.91358,1.24,0.44596,0.77,0.074686,0.065656,0.59259,0.5313,0.42149,0.86719,0.0007996,1.0097,-0.060483,-0.17637,0.049572,-0.072152,0.077636,0.047918,-0.016581,NaN,-3.2243e-05,0.037977,0.19074,-1.4056,-1.7971,0.56627,0.28916,0.084337,30,28,26,16,0.83277,0.53353,7.2891e-09,0.022909,0.027356,0.015934,0.019712,0.011728,0.029701,0.75511,0.16792,0.33609,0.84855
180801103906-slide-looming,looming,slide,2,original,1.215,1.0025,0.98765,1.6902,0.60342,0.875,0.35928,0.37687,0.77778,0.94152,0.45899,0.73934,-0.00015846,0.99882,0.093586,-0.37939,-0.022907,-0.032718,0.01811,-0.019006,-0.061739,0.85714,0.00015392,0.19162,0.23863,-1.938,-1.9225,0.32184,0.54023,0.057471,36,30,31,15,0.65527,0.6323,0.00019899,0.0384,0.11303,0.011722,0.020548,0.0089667,4.1889e-05,0.21926,0.17218,0.14329,0.89438
180801103906-slide-looming,looming,slide,3,original,1.2516,1.1617,0.98765,1.8861,0.68856,0.955,0.51903,0.54928,0.83951,1.1542,0.55519,0.46524,-7.9864e-05,0.79107,-0.1333,-0.74178,0.079465,0.1364,-0.040947,0.0695,0.093567,0.68519,-0.00047463,0.27795,0.31262,-1.9959,-1.9807,0.18182,0.73864,0.056818,39,30,35,15,0.80786,0.68413,0.37928,0.08644,0.40485,0.0035447,0.026663,0.061454,2.677e-05,0.027406,0.31627,0.043171,0.92009
180801103906-slide-looming,looming,slide,4,original,1.1932,1.1863,0.98765,1.9168,0.84502,0.97,0.58321,0.61076,0.8642,1.1225,0.42187,0.3429,-0.0003741,0.72476,-0.18483,-0.73749,-0.063546,0.20759,-0.12603,-0.069119,0.17775,0.57292,-0.0014533,0.28445,0.3117,-1.9939,-1.9774,0.11364,0.80682,0.056818,38,29,36,17,0.77607,0.58503,0.44874,0.13239,0.48495,0.00065618,0.032676,0.021856,2.7593e-05,0.01977,0.31017,0.20502,0.89626
180801103906-slide-looming,looming,slide,5,original,1.0135,1.1418,0.98765,2.0567,0.96766,0.965,0.49358,0.55048,0.87654,1.1461,0.58081,0.31036,-0.00021022,0.7052,-0.20147,-0.63555,0.21813,0.081682,0.12969,0.20577,0.19029,0.57031,0.0011243,0.27335,0.31006,-1.9774,-1.9478,0.090909,0.82955,0.056818,40,29,37,11,0.65392,0.70203,0.15874,0.15316,0.53733,0.00012254,0.042922,0.020013,2.2096e-05,0.014396,0.21175,0.36739,0.90603
180801103914-slide-looming,looming,slide,1,original,0.29361,0.32355,0.8642,0.68194,0.35958,0.7,-0.003864,-0.0081958,0.48148,0.28896,0.29332,0.6938,0.0014672,1.0157,-0.1193,-0.061601,-0.11505,-0.12795,0.01774,-0.11695,-0.011166,NaN,-3.3854e-05,0.013706,0.11128,-1.5097,-1.5959,0.47619,0.39286,0.083333,31,30,28,16,0.8181,0.59378,2.4838e-10,0.022867,0.026034,0.015893,0.01247,0.014651,0.02864,0.74804,0.17942,0.50636,0.71277
180801103914-slide-looming,looming,slide,2,original,1.0077,0.85721,0.95062,1.3636,0.38695,0.83,0.2671,0.28797,0.76543,0.72589,0.38354,0.68923,0.00016455,1.0257,0.11867,-0.35493,0.22867,-0.10345,0.27604,0.24185,-0.072579,1,0.00041313,0.11358,0.18371,-1.9448,-1.9448,0.27907,0.62791,0.05814,34,28,31,18,0.59024,0.581,1.6724e-06,0.038215,0.10674,0.011918,0.012,0.013826,4.6371e-05,0.28743,0.032981,0.43489,0.85559
180801103914-slide-looming,looming,slide,3,original,1.1515,1.0354,0.95062,1.8,0.78649,0.96,0.44742,0.45736,0.77778,1.1188,0.64629,0.45002,-8.1615e-05,0.76857,-0.33417,-0.62286,-0.14597,0.049237,-0.062365,-0.10077,0.10761,0.68421,-0.00063299,0.24143,0.27641,-2.0022,-1.9959,0.14773,0.77273,0.056818,40,31,35,17,1.3115,0.58528,0.19986,0.088891,0.41005,0.0032482,0.04723,0.032082,4.1843e-05,0.043025,0.37732,0.13746,0.93009
180801103914-slide-looming,looming,slide,4,original,1.0767,1.0572,0.97531,1.7647,0.78947,0.955,0.49243,0.50777,0.82716,1.0955,0.54697,0.42257,-2.5252e-05,0.68333,-0.31213,-0.60152,-0.030087,-0.10774,0.0039998,-7.745e-05,0.18645,0.57576,2.8278e-05,0.25571,0.29986,-1.9985,-1.9939,0.125,0.79545,0.056818,40,31,36,16,1.6402,0.51987,0.034395,0.13308,0.51059,0.00048387,0.016243,0.010119,5.0521e-05,0.037381,0.46701,0.11701,0.93654
180801103914-slide-looming,looming,slide,5,original,1.0037,1.0652,0.97531,1.7791,0.6927,0.95,0.4612,0.50233,0.83951,1.0349,0.52241,0.39146,-0.00052411,0.68829,-0.3295,-0.54249,0.081172,0.0063851,-0.038542,0.018644,0.25585,0.53659,-0.00015332,0.23352,0.28475,-1.987,-1.9647,0.10227,0.81818,0.056818,41,31,38,15,0.87396,0.59935,0.66605,0.14805,0.53507,7.9917e-05,0.039526,0.027351,4.6219e-05,0.031567,0.39698,0.2029,0.93223
180801103922-slide-looming,looming,slide,1,original,0.46529,0.47057,0.87654,0.91555,0.40637,0.7,0.0529,0.048302,0.61728,0.44501,0.36894,0.83129,0.00065988,1.0088,-0.015872,-0.16409,0.040833,-0.098608,0.11581,0.045666,0.00063912,NaN,0.00051498,0.03086,0.17484,-1.6022,-1.4034,0.48235,0.32941,0.058824,32,30,27,17,0.78899,0.56434,7.321e-12,0.022941,0.026573,0.015883,0.0089214,0.016265,0.029195,0.75972,0.21627,0.38102,0.8192
180801103922-slide-looming,looming,slide,2,original,1.0977,0.87411,0.97531,1.4056,0.45935,0.865,0.32253,0.309,0.7284,0.83027,0.43169,0.73211,0.00047668,1.0125,0.074078,-0.5232,0.34858,0.059071,0.29914,0.35606,-0.068563,1,0.00049906,0.12481,0.17873,-1.9775,-1.875,0.25287,0.6092,0.057471,37,31,29,10,1.0212,0.78497,0.76673,0.036954,0.092074,0.012113,0.0088485,0.010798,4.3899e-05,0.25422,0.36418,0.19011,0.89072
180801103922-slide-looming,looming,slide,3,original,0.9874,0.91103,0.97531,1.7562,0.90341,0.925,0.34293,0.34865,0.71605,1.0263,0.72911,0.37209,-0.00030405,0.78465,-0.2209,-0.62847,0.18974,-0.087333,0.087354,0.037468,0.13765,0.59184,0.00036942,0.17445,0.21929,-1.9994,-1.9657,0.17045,0.75,0.056818,40,32,34,17,0.95654,0.50632,0.85781,0.082819,0.40043,0.0036408,0.015141,0.011237,4.9866e-05,0.054483,0.45649,-0.028959,0.92037
180801103922-slide-looming,looming,slide,4,original,0.85429,0.88843,0.98765,1.635,0.8062,0.92,0.33638,0.34858,0.74074,0.99339,0.6742,0.26292,-0.00015268,0.73631,-0.22423,-0.61884,-0.06929,-0.0041353,-0.041508,-0.066685,0.16307,0.5,-0.00041425,0.19313,0.24431,-2.0022,-1.9985,0.14773,0.77273,0.056818,39,30,36,13,1.4538,0.62822,0.090867,0.12973,0.48964,0.00064998,0.022225,0.01486,5.0974e-05,0.039402,0.43655,0.077652,0.92311
180801103922-slide-looming,looming,slide,5,original,0.8282,0.94493,0.95062,1.8208,1.0054,0.945,0.35258,0.39714,0.80247,0.99293,0.61612,0.098216,0.00014715,0.72087,-0.010967,-0.55102,-0.17857,-0.11851,0.045716,-0.020853,0.31279,0.4918,0.00046044,0.16949,0.19827,-1.9478,-1.9478,0.068182,0.85227,0.056818,40,29,38,16,1.6179,0.49992,0.055773,0.15021,0.51012,0.00010999,0.039542,0.033385,4.5709e-05,0.030485,0.25481,0.17004,0.93265
180801103930-slide-looming,looming,slide,1,original,0.42547,0.44664,0.90123,0.90213,0.40975,0.675,0.028362,0.030209,0.55556,0.42443,0.36962,0.82319,-0.00017007,1.0101,-0.05307,-0.24509,0.032395,-0.0593,0.062119,0.025238,-0.012569,NaN,0.00030989,0.034475,0.19092,-1.5808,-1.5669,0.47059,0.32941,0.070588,32,30,27,16,0.84856,0.58197,5.5323e-08,0.02301,0.026018,0.015844,0.017211,0.011064,0.024626,0.74614,0.12798,0.35656,0.80645
180801103930-slide-looming,looming,slide,2,original,0.85438,0.72331,0.96296,1.2271,0.46102,0.895,0.35626,0.34573,0.74074,0.7924,0.36062,0.65596,-9.8069e-05,1.0035,-0.040806,-0.6491,-0.24161,0.24072,-0.25032,-0.18289,-0.045111,0.83333,-0.00050341,0.14989,0.19876,-1.9679,-1.969,0.28736,0.57471,0.057471,31,29,25,19,0.86157,0.58231,0.14729,0.037394,0.1058,0.011775,0.0081684,0.0081745,4.6345e-05,0.2575,0.25759,0.18061,0.88881
180801103930-slide-looming,looming,slide,3,original,1.0557,0.96149,0.98765,1.6887,0.76085,0.935,0.39305,0.38991,0.80247,0.98991,0.55847,0.44684,-0.00015833,0.82513,-0.26592,-0.69556,-0.15179,0.027492,-0.14706,-0.20714,0.081912,0.62,-0.0011768,0.2141,0.25286,-1.9584,-1.9582,0.22989,0.68966,0.057471,38,29,33,18,0.96339,0.48056,0.8773,0.082434,0.35623,0.0039997,0.03123,0.025196,4.1923e-05,0.048557,0.3271,0.17212,0.89104
180801103930-slide-looming,looming,slide,4,original,0.94748,1.0042,0.98765,1.7851,0.85779,0.935,0.39546,0.42806,0.83951,0.96537,0.51577,0.35004,-9.5325e-06,0.74674,-0.11875,-0.57149,0.038805,-0.045686,-0.050247,-0.02438,0.13383,0.50526,-0.00045367,0.22367,0.27955,-1.9985,-1.9985,0.125,0.79545,0.056818,40,30,37,12,1.2246,0.57943,0.38853,0.13304,0.46609,0.00069036,0.0242,0.033649,9.7499e-06,0.0071174,0.29601,0.25153,0.89949
180801103930-slide-looming,looming,slide,5,original,0.8651,0.97281,0.97531,1.7047,0.78029,0.93,0.35998,0.40074,0.83951,0.9275,0.51744,0.18557,0.00035283,0.75508,-0.14112,-0.57651,-0.11273,-0.073503,-0.096288,-0.14095,0.11896,0.5,-0.00055145,0.2058,0.26343,-1.9939,-1.9774,0.11364,0.80682,0.056818,41,30,38,19,0.70645,0.53133,0.35249,0.15284,0.49336,0.00011101,0.044251,0.031608,1.1177e-05,0.0073789,0.33439,0.33742,0.89129
180801103938-slide-looming,looming,slide,1,original,0.44613,0.46239,0.91358,0.85866,0.38711,0.7,0.018496,0.01177,0.54321,0.40137,0.36525,0.84107,-0.0018639,1.0108,-0.098983,-0.20388,-0.18874,0.052729,-0.17934,-0.19677,-0.0026224,NaN,-0.00054636,0.03462,0.17197,-1.6746,-1.5417,0.46429,0.36905,0.059524,37,32,31,18,0.82104,0.58414,1.1911e-08,0.023009,0.027851,0.015842,0.010986,0.011214,0.029991,0.74663,0.23835,0.30609,0.80042
180801103938-slide-looming,looming,slide,2,original,1.0332,0.81504,0.92593,1.3203,0.44801,0.8,0.34197,0.32144,0.75309,0.85068,0.44791,0.74651,0.00011517,1.024,0.14955,-0.43897,-0.06047,-0.1489,0.086123,-0.061685,-0.05323,1,0.00036716,0.12533,0.18307,-1.9455,-1.9502,0.29885,0.5977,0.057471,35,30,28,12,0.78587,0.67027,0.0025468,0.036706,0.091496,0.012254,0.010985,0.021293,4.7206e-05,0.33031,0.25974,0.14202,0.89856
180801103938-slide-looming,looming,slide,3,original,1.1787,1.0081,0.96296,1.7113,0.68956,0.935,0.48357,0.46972,0.82716,1.0561,0.56812,0.40092,-9.6722e-05,0.78397,-0.16776,-0.54472,-0.088347,-0.070603,-0.026673,-0.098292,0.080127,0.56452,2.543e-07,0.21608,0.26013,-1.987,-1.991,0.10227,0.81818,0.056818,42,32,35,13,1.0846,0.63008,0.71468,0.089676,0.38517,0.0034677,0.04741,0.022694,3.7021e-05,0.038262,0.37261,0.14645,0.9106
180801103938-slide-looming,looming,slide,4,original,0.97735,1.0525,0.97531,1.7672,0.74314,0.955,0.44708,0.48686,0.85185,1.0181,0.54479,0.2345,-0.00011982,0.71365,-0.25484,-0.58026,-0.013008,-0.15002,-0.13378,-0.15215,0.2035,0.51786,-0.0012646,0.24128,0.2627,-1.987,-1.9774,0.10227,0.81818,0.056818,41,30,37,18,1.3805,0.5708,0.24091,0.13667,0.485,0.00043982,0.0284,0.014279,3.4302e-05,0.024853,0.29201,0.20094,0.91424
180801103938-slide-looming,looming,slide,5,original,0.95648,1.0397,0.95062,1.7891,0.69966,0.96,0.45083,0.49052,0.8642,1.1423,0.66271,0.15216,-0.00020381,0.70334,-0.32595,-0.46398,0.24704,-0.027927,-0.0040353,-0.075373,0.28555,0.46512,-0.00011582,0.23109,0.24368,-1.9647,-1.9478,0.079545,0.84091,0.056818,41,31,37,12,1.0242,0.64049,0.92866,0.15299,0.54236,7.9788e-05,0.035044,0.019436,3.6417e-05,0.023763,0.40766,0.18827,0.92636
180801103946-slide-looming,looming,slide,1,original,0.48227,0.5078,0.90123,0.9742,0.46681,0.72,0.040583,0.048904,0.58025,0.48121,0.40025,0.80922,-0.0013376,1.0115,0.01545,-0.002242,-0.089933,0.14333,-0.1512,-0.086975,-0.017487,NaN,-0.00066039,0.013006,0.15381,-1.374,-1.5314,0.56627,0.27711,0.084337,31,29,28,11,0.87326,0.61997,1.561e-06,0.022909,0.02741,0.01586,0.010267,0.012336,0.029961,0.7446,0.029194,0.37662,0.78418
180801103946-slide-looming,looming,slide,2,original,0.81161,0.71237,0.93827,1.3275,0.56773,0.83,0.27273,0.28108,0.7284,0.81362,0.50039,0.64613,-0.00011324,1.0267,0.072911,-0.36917,-0.18325,-0.078091,-0.17591,-0.20244,-0.088598,1,-0.00018702,0.10632,0.16612,-1.9201,-1.8922,0.26744,0.65116,0.05814,30,27,27,18,0.75585,0.49264,0.015278,0.036785,0.10589,0.011911,0.008133,0.0065434,4.3016e-05,0.24337,0.066117,0.26954,0.84309
180801103946-slide-looming,looming,slide,3,original,1.0746,0.98073,0.95062,1.7641,0.86964,0.975,0.44545,0.43973,0.82716,1.1448,0.74583,0.33619,-8.6935e-05,0.82809,-0.20749,-0.63879,0.099023,0.17825,-0.13051,0.0025649,0.13844,0.58182,-0.00047616,0.22411,0.25897,-2.0012,-1.9848,0.13636,0.78409,0.056818,39,30,35,13,1.069,0.66968,0.7558,0.084133,0.39002,0.0038925,0.017212,0.012621,3.5925e-05,0.038472,0.40012,0.031225,0.9421
180801103946-slide-looming,looming,slide,4,original,0.92742,0.91992,1,1.5934,0.70991,0.96,0.40363,0.42342,0.80247,1.1681,0.808,0.18031,-0.00015787,0.75283,-0.30803,-0.63269,0.32279,0.16136,0.04737,0.24164,0.24007,0.46154,0.00013021,0.21053,0.26073,-2.0012,-2.0012,0.13636,0.78409,0.056818,38,30,37,14,1.2182,0.49817,0.47005,0.12548,0.46942,0.00083302,0.014519,0.012399,2.9512e-05,0.022283,0.23948,0.0701,0.94508
180801103946-slide-looming,looming,slide,5,original,0.87661,0.94903,0.93827,1.7548,0.83006,0.95,0.40062,0.44066,0.8642,1.0091,0.62569,0.18543,-6.9396e-05,0.73509,-0.26296,-0.52498,0.068506,0.16628,-0.057095,0.019109,0.31966,0.52137,-0.00023991,0.19922,0.2412,-1.987,-1.987,0.10227,0.81818,0.056818,40,29,39,14,1.1673,0.57303,0.56134,0.14859,0.50617,0.00013055,0.011383,0.010707,3.8464e-05,0.026113,0.20446,0.32848,0.92941
180801103954-slide-looming,looming,slide,1,original,0.53333,0.5506,0.90123,1.0171,0.40977,0.725,0.063678,0.092912,0.64198,0.50267,0.38081,0.81094,0.00089556,1.0105,0.17692,-0.0056449,0.063542,-0.037437,0.076103,0.067756,-0.0091109,NaN,0.00043748,0.032817,0.15127,-1.4882,-1.5407,0.51807,0.3494,0.084337,33,31,29,20,0.77549,0.61029,4.1943e-12,0.022991,0.030021,0.015809,0.013216,0.0094691,0.02626,0.74045,0.026286,0.3214,0.78671
180801103954-slide-looming,looming,slide,2,original,1.1281,0.8609,0.96296,1.419,0.49176,0.865,0.37028,0.34376,0.75309,0.85237,0.45931,0.75628,5.1525e-05,0.97713,0.13018,-0.36818,-0.0066067,0.0011171,-0.068584,0.017571,-0.052417,0.83333,-7.687e-05,0.16303,0.20715,-1.9461,-1.9396,0.30233,0.5814,0.05814,37,32,29,17,0.91748,0.57293,0.48414,0.041705,0.14169,0.011001,0.0097854,0.0085746,3.9196e-05,0.1585,0.38039,0.20042,0.88805
180801103954-slide-looming,looming,slide,3,original,1.1522,1.0389,0.98765,1.7319,0.66223,0.96,0.45297,0.45477,0.82716,0.98739,0.5101,0.51135,-0.00023247,0.7988,-0.158,-0.61176,0.076674,0.15452,-0.099582,0.065223,0.14574,0.7,-0.00049404,0.23855,0.28723,-1.9848,-1.9848,0.20455,0.71591,0.056818,39,30,34,15,1.1104,0.53783,0.64238,0.092941,0.39757,0.0030471,0.01656,0.02219,2.6187e-05,0.026881,0.35595,0.11483,0.91749
180801103954-slide-looming,looming,slide,4,original,1.0125,1.0453,1,1.8066,0.8265,0.98,0.42501,0.45238,0.85185,0.977,0.52359,0.35305,6.0275e-05,0.74444,-0.32976,-0.64995,-0.027402,0.15964,-0.094786,-0.027759,0.17688,0.54545,-0.0011963,0.24733,0.28837,-2.0015,-2.0015,0.15909,0.76136,0.056818,41,30,36,13,1.4556,0.59149,0.086314,0.13193,0.45442,0.00058252,0.041443,0.034376,1.3912e-05,0.010689,0.4458,0.18323,0.91163
180801103954-slide-looming,looming,slide,5,original,0.97741,1.0874,0.97531,1.8885,0.83333,0.965,0.47331,0.52637,0.91358,1.0905,0.6283,0.23703,7.3116e-05,0.72385,-0.35871,-0.65619,-0.022362,0.029625,-0.093146,-0.11279,0.28299,0.49606,-0.00048673,0.22155,0.26157,-1.9478,-1.9647,0.068182,0.85227,0.056818,41,29,37,17,1.2595,0.54463,0.40014,0.1512,0.51214,9.9591e-05,0.020922,0.026087,9.8624e-06,0.006445,0.24977,0.43789,0.91395
180801104002-slide-looming,looming,slide,1,original,0.36255,0.37823,0.88889,0.81907,0.46199,0.695,0.03814,0.028103,0.55556,0.39606,0.37302,0.80253,-0.00095555,1.0105,0.090938,0.16548,0.050078,0.11015,-0.041571,0.043897,-0.0085291,NaN,-2.8391e-06,0.036025,0.15904,-1.4567,-1.5991,0.52381,0.32143,0.071429,36,31,29,16,0.81195,0.50982,1.6535e-11,0.02278,0.028445,0.015966,0.010662,0.011169,0.031554,0.76575,0.36455,0.37657,0.77891
180801104002-slide-looming,looming,slide,2,original,0.75826,0.65935,0.92593,1.1931,0.51588,0.84,0.17191,0.17121,0.69136,0.62643,0.45708,0.69312,-0.0001974,1.0209,0.13989,-0.35514,0.060778,0.14497,-0.058678,0.066968,-0.057988,1,-3.3264e-05,0.060086,0.126,-1.9988,-1.8528,0.24138,0.64368,0.057471,37,31,29,13,0.77823,0.58896,0.0028666,0.03592,0.092317,0.012242,0.014813,0.0050092,4.7754e-05,0.32202,0.30277,0.18895,0.88555
180801104002-slide-looming,looming,slide,3,original,1.0589,0.91217,0.96296,1.641,0.70526,0.92,0.33588,0.32584,0.7037,0.89354,0.56722,0.38294,-0.00029958,0.82758,-0.12484,-0.5913,-0.078154,-0.054523,-0.093461,-0.12974,-0.036364,0.62,-0.00064462,0.15598,0.19966,-2.0015,-1.9584,0.15909,0.76136,0.056818,42,32,35,14,1.1746,0.58383,0.41641,0.086238,0.36069,0.0039567,0.016807,0.032406,3.2058e-05,0.03839,0.43781,-0.019297,0.91777
180801104002-slide-looming,looming,slide,4,original,1.0349,1.0288,0.97531,1.6561,0.55494,0.92,0.42689,0.45034,0.81481,1.0215,0.53661,0.11042,0.00044813,0.71998,-0.2808,-0.69125,0.13492,-0.078673,0.16038,0.23768,0.086735,0.56075,0.0028729,0.18112,0.21888,-1.9939,-1.9939,0.11364,0.80682,0.056818,41,30,36,13,1.442,0.60369,0.10825,0.13537,0.49642,0.00050097,0.044976,0.052801,2.1197e-05,0.01513,0.32555,0.11442,0.92574
180801104002-slide-looming,looming,slide,5,original,0.96992,1.0201,0.97531,1.7034,0.6638,0.945,0.41479,0.44772,0.82716,0.9945,0.48202,0.11249,-0.00038118,0.72159,-0.24165,-0.63654,0.037035,0.03416,-0.041359,-0.0087195,0.20619,0.49624,-0.00042102,0.17607,0.22649,-1.9478,-1.9647,0.068182,0.85227,0.056818,41,30,37,11,1.1236,0.69001,0.65614,0.1538,0.51319,7.9683e-05,0.068418,0.027261,5.9468e-06,0.0038722,0.35537,0.12341,0.92623
180801104010-slide-looming,looming,slide,1,original,0.50947,0.51132,0.91358,0.9874,0.46865,0.715,0.048874,0.056885,0.58025,0.45165,0.34732,0.81556,0.0012236,1.0087,-0.020903,0.0073551,-0.0059611,-0.062077,0.044747,-0.013561,-0.0077965,NaN,-6.1577e-05,0.015429,0.14059,-1.6733,-1.4107,0.45882,0.4,0.058824,34,31,28,18,0.80029,0.55017,9.2274e-11,0.02292,0.027407,0.015907,0.014827,0.010697,0.032015,0.75169,0.18402,0.38096,0.77081
180801104010-slide-looming,looming,slide,2,original,0.75346,0.68283,0.92593,1.1786,0.47062,0.785,0.1512,0.16601,0.66667,0.65858,0.41677,0.67419,-0.00010678,1.0147,0.1639,-0.65323,-0.012399,0.070276,-0.087172,-0.023748,-0.0297,0.66667,-7.3858e-05,0.066431,0.139,-1.9506,-1.9532,0.24419,0.62791,0.05814,32,29,27,13,0.90832,0.63642,0.22012,0.035673,0.10036,0.012425,0.011396,0.0054732,4.3478e-05,0.29932,0.12653,0.2491,0.84924
180801104010-slide-looming,looming,slide,3,original,0.88808,0.79738,0.95062,1.4778,0.72104,0.935,0.28369,0.27968,0.7284,0.77636,0.46211,0.35937,-0.00019268,0.87587,-0.14495,-0.68816,-0.084252,0.20036,-0.20087,-0.097913,0.091407,0.61905,-0.00095809,0.14885,0.20509,-2.001,-1.9717,0.2069,0.70115,0.057471,38,31,33,14,1.2802,0.64645,0.16021,0.075928,0.32891,0.0047523,0.024069,0.024378,3.9404e-05,0.051631,0.34607,0.15437,0.88601
180801104010-slide-looming,looming,slide,4,original,0.8261,0.84048,0.92593,1.6402,0.87143,0.95,0.31248,0.32612,0.76543,0.98171,0.69247,0.098367,-0.00036016,0.75585,-0.10902,-0.58709,-0.044526,-0.038477,-0.011509,-0.019551,0.25018,0.52747,-4.3361e-05,0.15574,0.19903,-2.0012,-1.987,0.13636,0.78409,0.056818,41,31,38,14,1.3142,0.55432,0.26344,0.13071,0.44136,0.00090397,0.018703,0.041208,3.2991e-05,0.025971,0.30128,0.29588,0.90704
180801104010-slide-looming,looming,slide,5,original,0.83874,0.89916,0.93827,1.6158,0.73723,0.935,0.33083,0.3638,0.81481,0.9763,0.64407,0.10381,-0.00012545,0.72108,-0.14341,-0.50704,0.21265,-0.18791,0.10143,0.081225,0.33313,0.57391,0.0006704,0.14519,0.20022,-1.987,-1.987,0.10227,0.81818,0.056818,41,32,39,19,1.2594,0.54108,0.41563,0.15005,0.46413,0.00015148,0.030814,0.01597,3.3025e-05,0.022901,0.30466,0.24828,0.90473
