file,type,competition,stage,rewire,fullBrainSel,meanSel,shareSelCells,sel90perc,sel90m50,bestPredict,fullBrainSel_SC,meanSel_SC,shareSelCells_SC,sel90perc_SC,sel90m50_SC,rPosSel,rDirWei,mDistWei,rSelClu,rCluSpk,rSelNet,rSelRnt,rSelGth,rSelIns,selAssort,shESelGrow,selEGrowth,synfire,synHelp,gammaIn,gammaOu,deg0,deg12,deg5p,nPCAto80,nRichTo80F,nRichTo80C,nClusters,clusterPreference,clusterCompactness,clustPrefPval,eff,modul,clust,flow,revFlow,cycl,recip,rSelSpk,rSelfcSelfs,rSelfcSelsc
190611155447-slide-looming,looming,slide,1,original,0.39393,0.41392,0.8642,0.86916,0.47478,0.585,-0.067904,-0.10111,0.38272,0.26794,0.36212,0.832,-0.0011197,1.0156,0.012674,-0.015447,-0.17778,0.014947,-0.13609,-0.16951,0.0017832,NaN,-0.00013244,0.04488,0.18106,-1.5955,-1.4909,0.50602,0.3494,0.060241,35,31,27,19,0.8064,0.51922,9.7481e-10,0.02299,0.025714,0.015818,0.011723,0.011918,0.028657,0.74946,0.22143,0.48512,0.70323
190611155447-slide-looming,looming,slide,2,original,1.5033,1.4511,1,2.107,0.67782,0.93,0.52232,0.60402,0.93827,1.101,0.52522,0.25817,6.3591e-05,0.40315,0.2343,-0.55251,-0.23982,-0.28431,0.03769,-0.24321,0.33487,0.44444,0.00019982,0.24635,0.23297,-1.9848,-1.9772,0.20455,0.71591,0.056818,40,31,41,12,4.834,0.6818,2.6197e-55,0.056287,0.57001,0.0050631,0.034544,0.035588,0.00062023,0.87916,-0.14924,0.32522,0.80052
190611155447-slide-looming,looming,slide,3,original,1.1775,1.2022,0.98765,2.0302,0.92962,0.94,0.41853,0.49642,0.83951,1.0261,0.52136,-0.2417,-8.4399e-07,0.27565,0.54748,-0.50894,-0.31635,-0.31386,-0.12158,-0.33236,0.57804,0.5,-0.00014721,0.22893,0.27338,-1.9684,-1.9772,0.22727,0.69318,0.056818,38,30,43,12,9.4118,0.58257,2.3227e-85,0.050177,0.82466,0.00077744,0.51696,0.51204,0.0012155,0.95007,-0.19161,0.42832,0.90562
190611155447-slide-looming,looming,slide,4,original,1.1147,1.0745,1,2.0418,1.0251,0.95,0.40509,0.43443,0.81481,1.0639,0.62391,-0.31459,-0.00010616,0.26627,0.53459,-0.37389,-0.22648,-0.22683,0.0048633,-0.20209,0.6436,0.48649,-6.2468e-05,0.23097,0.2763,-1.9848,-1.9848,0.20455,0.71591,0.056818,36,28,42,13,8.3852,0.60905,3.4567e-68,0.040003,0.86587,0.00042304,0.53382,0.53454,0.001358,0.97126,-0.15742,0.38813,0.89755
190611155447-slide-looming,looming,slide,5,original,0.88653,0.94023,0.97531,1.5838,0.70176,0.93,0.31247,0.35236,0.80247,0.8152,0.43551,-0.36408,1.0627e-05,0.26592,0.24254,-0.34914,-0.07458,0.12554,-0.1468,-0.14128,0.48899,0.5037,-5.3036e-05,0.23113,0.29022,-1.9848,-1.9848,0.20455,0.71591,0.056818,38,28,43,15,8.3071,0.5955,7.5405e-64,0.037112,0.89191,0.00030257,0.01583,0.0159,0.0014019,0.97525,-0.095584,0.37295,0.86935
190611155501-slide-looming,looming,slide,1,original,0.44221,0.44627,0.83951,0.91002,0.47048,0.64,-0.058147,-0.10462,0.4321,0.25137,0.32423,0.88143,-0.0020298,1.0044,-0.096048,0.0060213,-0.18405,0.065576,-0.23659,-0.18335,-0.0075236,NaN,-0.00052638,0.019001,0.18851,-1.7241,-1.7638,0.47059,0.41176,0.058824,34,31,27,20,0.77996,0.56767,7.7172e-12,0.022911,0.0266,0.015907,0.012894,0.012719,0.030902,0.75335,0.33604,0.43132,0.76745
190611155501-slide-looming,looming,slide,2,original,1.4062,1.3755,1,2.0971,0.77048,0.94,0.46802,0.53715,0.93827,1.062,0.53043,0.26049,-2.1508e-05,0.42004,0.26559,-0.67344,0.18355,0.086998,0.13905,0.069769,0.23686,0.51852,0.00019222,0.2449,0.27829,-1.9717,-2.0034,0.2069,0.71264,0.057471,39,30,40,11,3.6751,0.70345,2.1932e-37,0.054843,0.53813,0.0054302,0.041834,0.045794,0.00057806,0.88109,-0.094834,0.31996,0.80117
190611155501-slide-looming,looming,slide,3,original,1.216,1.2553,1,2.1552,0.94573,0.96,0.47828,0.53868,0.87654,1.1178,0.58692,-0.21102,5.6739e-05,0.28319,0.46882,-0.5135,-0.15822,-0.16604,0.17532,-0.16356,0.62504,0.5,0.00032042,0.24306,0.31214,-2.0015,-1.9994,0.15909,0.76136,0.056818,39,29,43,17,5.2084,0.54892,3.5685e-33,0.046747,0.80112,0.00076721,0.4129,0.38109,0.001173,0.95006,-0.15971,0.23324,0.87818
190611155501-slide-looming,looming,slide,4,original,1.0726,1.1517,0.98765,2.0327,0.91472,0.905,0.44562,0.50491,0.88889,1.0375,0.56582,-0.32875,5.9332e-05,0.28233,0.40807,-0.21809,-0.056087,-0.013238,-0.03231,-0.1899,0.5768,0.49533,-9.0242e-05,0.24468,0.31104,-1.9772,-1.9848,0.21591,0.70455,0.056818,39,28,43,14,6.3821,0.56812,3.6231e-48,0.042148,0.84073,0.00049034,0.042055,0.042886,0.0012118,0.95903,-0.20163,0.40807,0.8832
190611155501-slide-looming,looming,slide,5,original,1.1109,1.1123,0.97531,1.8601,0.77379,0.895,0.48355,0.50432,0.91358,1.0089,0.53206,-0.3249,1.1762e-05,0.28152,0.1141,0.0063594,0.15323,-0.0036572,0.10246,-0.072454,0.53253,0.49057,3.3467e-05,0.24246,0.29836,-2.0015,-2.0015,0.15909,0.76136,0.056818,37,28,43,13,6.2772,0.63343,1.4461e-47,0.040689,0.84965,0.00037945,0.0058962,0.0057837,0.0013656,0.96348,-0.085465,0.5018,0.8857
190611160739-slide-looming,looming,slide,1,original,0.37928,0.42726,0.91358,0.83803,0.42038,0.65,-0.051701,-0.07506,0.4321,0.23983,0.29894,0.76935,-0.00036076,1.0115,0.040977,-0.069465,0.15461,0.094062,0.053864,0.15677,-0.0086694,NaN,-9.8068e-05,0.020314,0.13579,-1.4995,-1.4416,0.5,0.34524,0.083333,35,31,30,13,0.87162,0.65261,3.8476e-06,0.023157,0.027929,0.015834,0.017027,0.014702,0.023405,0.74276,0.14532,0.49472,0.67765
190611160739-slide-looming,looming,slide,2,original,1.4075,1.3825,1,2.1362,0.80886,0.955,0.4814,0.54477,0.95062,1.0289,0.53495,0.42581,-0.00015441,0.42789,0.32751,-0.61795,-0.11132,-0.079289,-0.21693,-0.19176,0.31343,0.40909,-0.00049148,0.25368,0.27484,-1.9465,-1.9275,0.25,0.67045,0.056818,38,29,40,15,3.7965,0.61189,3.1995e-32,0.058515,0.5267,0.0053754,0.066653,0.058431,0.00055691,0.86011,-0.14316,0.42347,0.8628
190611160739-slide-looming,looming,slide,3,original,1.2409,1.2242,1,2.0592,0.90948,0.95,0.49562,0.53873,0.91358,1.0957,0.57983,-0.19521,6.8462e-05,0.28402,0.52689,-0.253,-0.22198,-0.14436,-0.096026,-0.15076,0.49386,0.51613,-0.00015684,0.23626,0.25637,-1.9985,-2.0012,0.125,0.79545,0.056818,38,28,43,11,6.9581,0.65512,1.8553e-57,0.04815,0.82017,0.00073713,0.049142,0.048798,0.0011267,0.90315,-0.13634,0.42095,0.87392
190611160739-slide-looming,looming,slide,4,original,1.1569,1.1626,1,2.0295,0.93779,0.94,0.44309,0.48814,0.85185,1.1747,0.70994,-0.32045,-3.5391e-05,0.28219,0.42021,-0.23293,-0.1282,-0.12748,-0.059996,-0.13475,0.59608,0.49558,-7.4116e-05,0.23512,0.29202,-1.9772,-1.9684,0.21591,0.70455,0.056818,39,29,44,15,5.5722,0.58401,1.7784e-36,0.037893,0.86601,0.00047303,0.53707,0.53153,0.0012616,0.94233,-0.16777,0.27807,0.87525
190611160739-slide-looming,looming,slide,5,original,1.0239,1.0486,1,1.8509,0.87145,0.935,0.36746,0.42413,0.80247,0.98332,0.5437,-0.41327,-2.9434e-06,0.27887,0.13787,-0.34959,-0.35052,-0.35124,0.067528,-0.37013,0.64402,0.48673,9.0144e-05,0.22533,0.26318,-1.9994,-1.9994,0.17045,0.75,0.056818,37,27,44,16,9.6638,0.59005,5.312e-80,0.036585,0.87473,0.00038207,0.52165,0.52147,0.0013579,0.96973,-0.14812,0.28584,0.86984
190611160749-slide-looming,looming,slide,1,original,0.50994,0.53925,0.91358,0.9975,0.43979,0.69,-0.042329,-0.069413,0.4321,0.32415,0.37221,0.85105,0.00061182,1.0095,-0.0078151,0.25647,0.076989,0.023896,0.040941,0.065381,-0.012134,NaN,3.1418e-05,0.016865,0.16402,-1.644,-1.4893,0.47619,0.38095,0.071429,38,32,31,15,0.82216,0.61174,1.9131e-10,0.022915,0.026283,0.015869,0.012611,0.011524,0.028009,0.74998,0.24864,0.42035,0.75356
190611160749-slide-looming,looming,slide,2,original,1.5314,1.4639,1,2.0671,0.59239,0.95,0.54906,0.62605,0.97531,1.0529,0.41496,0.27724,2.0207e-05,0.42487,0.31393,-0.64242,-0.012243,-0.016766,0.027647,-0.051087,0.26262,0.46809,-9.0572e-06,0.23827,0.27419,-1.9584,-1.9848,0.22989,0.68966,0.057471,40,29,42,12,4.6256,0.57494,4.4598e-53,0.057483,0.55352,0.0052512,0.044085,0.045948,0.00061832,0.84914,-0.31881,0.40241,0.80982
190611160749-slide-looming,looming,slide,3,original,0.93318,1.0314,1,1.7739,0.79973,0.925,0.34857,0.42256,0.83951,0.92716,0.59185,-0.34529,-3.5831e-06,0.29073,0.58069,-0.25924,-0.078489,-0.077428,-0.087906,-0.068924,0.6243,0.50485,-4.1756e-05,0.22094,0.28945,-1.9772,-1.9772,0.21591,0.70455,0.056818,38,28,43,12,6.2119,0.61932,9.9967e-47,0.041678,0.84142,0.00066881,0.53976,0.54061,0.0012339,0.93111,-0.22642,0.40196,0.91577
190611160749-slide-looming,looming,slide,4,original,1.0228,1.0592,1,1.8188,0.82914,0.945,0.42063,0.46837,0.90123,1.1177,0.66709,-0.3671,1.2294e-05,0.28929,0.6166,-0.45073,0.24728,0.2148,0.10924,-0.010712,0.59972,0.5,0.00011922,0.22349,0.28364,-1.9465,-1.9465,0.25,0.67045,0.056818,37,27,43,15,6.3232,0.58043,3.6156e-46,0.03882,0.86543,0.00045946,0.039765,0.048368,0.0012187,0.92683,-0.34695,0.47704,0.85976
190611160749-slide-looming,looming,slide,5,original,0.89475,0.99832,0.98765,1.791,0.85429,0.885,0.36159,0.43188,0.85185,0.96245,0.59624,-0.4166,1.225e-05,0.28104,0.47475,-0.45368,0.12081,0.11145,-0.0016726,-0.023553,0.66997,0.49573,2.9649e-05,0.22694,0.28591,-1.9582,-1.9582,0.23864,0.68182,0.056818,37,26,43,19,9.5648,0.47693,1.8118e-81,0.036662,0.84668,0.00038891,0.023355,0.023419,0.0012359,0.941,-0.32047,0.52739,0.87956
190611160800-slide-looming,looming,slide,1,original,0.5395,0.59683,0.96296,1.0023,0.41088,0.66,-0.029378,-0.038474,0.49383,0.26603,0.2946,0.83148,0.00055228,1.0088,0.15433,0.20635,0.10463,0.0054683,0.05897,0.10611,-0.016383,NaN,0.00035644,0.023942,0.1336,-1.1792,-1.625,0.54217,0.26506,0.096386,32,29,29,14,0.80364,0.57313,5.0241e-12,0.023117,0.02972,0.015755,0.0095374,0.020695,0.024996,0.74668,0.011218,0.52103,0.63506
190611160800-slide-looming,looming,slide,2,original,1.5396,1.5545,1,2.1679,0.66206,0.925,0.56683,0.66479,1,1.097,0.47043,0.20441,-3.6836e-05,0.41197,0.39367,-0.35094,-0.10643,-0.04603,-0.049824,-0.11701,0.25945,0.43548,3.1574e-05,0.24663,0.22941,-1.991,-1.9848,0.19318,0.72727,0.056818,41,29,43,17,7.0235,0.56226,2.7122e-94,0.054134,0.54492,0.0051614,0.020921,0.017818,0.00060073,0.85283,-0.39394,0.4759,0.75449
190611160800-slide-looming,looming,slide,3,original,1.067,1.1318,0.98765,2.0559,0.90341,0.935,0.41016,0.48545,0.85185,1.1723,0.74351,-0.29454,0.00010197,0.27615,0.64153,-0.14977,-0.096746,-0.10378,0.024629,-0.035994,0.69054,0.48182,4.4289e-06,0.23358,0.28617,-1.9582,-1.9684,0.23864,0.68182,0.056818,37,28,43,19,10.8404,0.48601,2.9267e-104,0.04266,0.82844,0.00068879,0.39086,0.3724,0.0011732,0.93029,-0.11977,0.38464,0.91085
190611160800-slide-looming,looming,slide,4,original,1.1016,1.1379,1,1.9128,0.79048,0.955,0.46247,0.52148,0.8642,1.1011,0.62707,-0.27388,1.5538e-05,0.26926,0.48853,-0.17577,0.21438,0.21991,-0.03817,0.069742,0.63644,0.46903,-6.7418e-05,0.23216,0.31273,-1.9582,-1.9582,0.23864,0.68182,0.056818,39,28,44,13,13.5116,0.61457,7.9405e-128,0.043404,0.82831,0.00042272,0.074604,0.075478,0.0012171,0.94649,-0.2695,0.37064,0.88197
190611160800-slide-looming,looming,slide,5,original,0.9699,1.0206,1,1.8327,0.90848,0.955,0.40082,0.43831,0.85185,0.99084,0.58434,-0.27115,-8.5257e-05,0.26632,0.20017,-0.18334,-0.36378,-0.10628,-0.23173,-0.13568,0.58047,0.4876,-0.00028332,0.2271,0.31089,-1.9582,-1.9465,0.23864,0.68182,0.056818,38,28,43,14,8.6238,0.61417,4.4227e-73,0.042258,0.86721,0.00033574,0.032486,0.032757,0.0012895,0.95837,-0.067173,0.30557,0.89468
190611160814-slide-looming,looming,slide,1,original,0.37266,0.42158,0.91358,0.85979,0.4461,0.51,-0.078312,-0.10679,0.38272,0.16964,0.26461,0.76962,-0.00032675,1.0106,0.032744,0.03638,-0.054332,-0.10174,0.045686,-0.042794,-0.024921,NaN,3e-05,0.016706,0.11713,-1.6818,-1.5694,0.40476,0.45238,0.071429,30,29,26,19,0.79244,0.59968,9.9493e-12,0.022875,0.026243,0.015858,0.012054,0.013399,0.030042,0.73898,0.11778,0.59972,0.54933
190611160814-slide-looming,looming,slide,2,original,1.6061,1.5252,1,2.2837,0.75394,0.965,0.57354,0.65348,0.98765,1.2238,0.61413,0.4734,7.0095e-05,0.42469,0.028232,-0.32279,0.1783,0.18443,-0.078477,0.12371,0.21047,0.47059,-0.00043221,0.22817,0.231,-1.9657,-1.991,0.21839,0.70115,0.057471,41,30,41,15,4.1955,0.63491,2.4457e-41,0.054263,0.55145,0.0055388,0.10545,0.13196,0.00060937,0.88752,-0.21829,0.23691,0.83553
190611160814-slide-looming,looming,slide,3,original,1.1204,1.1732,0.98765,2.1918,1.1274,0.95,0.44811,0.53212,0.8642,1.1768,0.69957,-0.25338,-7.2665e-05,0.27566,0.54088,-0.32137,0.33079,0.34634,-0.056166,0.13052,0.61726,0.50459,-9.7338e-05,0.22845,0.22689,-1.9959,-1.9959,0.18182,0.73864,0.056818,39,29,43,15,9.1869,0.48772,3.3719e-75,0.049712,0.80932,0.00072184,0.028098,0.032186,0.0012305,0.95804,-0.23615,0.34392,0.90002
190611160814-slide-looming,looming,slide,4,original,1.0476,1.1038,0.96296,1.9346,0.78213,0.885,0.40104,0.46222,0.83951,1.0314,0.57919,-0.43407,-3.3966e-06,0.2679,0.5222,0.015084,-0.16316,-0.1638,0.031924,-0.13301,0.61897,0.49573,5.6609e-05,0.23055,0.23449,-1.9959,-1.9959,0.18182,0.73864,0.056818,40,29,43,15,7.0892,0.56916,5.0463e-48,0.041438,0.84439,0.00042164,0.52537,0.52558,0.0013543,0.96617,0.031745,0.4308,0.93227
190611160814-slide-looming,looming,slide,5,original,0.99428,0.99564,0.96296,1.8817,0.88329,0.93,0.37583,0.4079,0.83951,0.98362,0.63647,-0.39787,-9.8863e-06,0.26896,0.3815,0.0073442,-0.13151,-0.13238,0.089028,-0.13537,0.57141,0.50847,9.195e-05,0.22568,0.24519,-1.9959,-1.9959,0.18182,0.73864,0.056818,39,29,43,23,7.6383,0.49953,2.1668e-50,0.037723,0.8547,0.00034323,0.54567,0.54401,0.0013497,0.97037,0.022623,0.39056,0.90039
190611160830-slide-looming,looming,slide,1,original,0.40751,0.45069,0.92593,0.92402,0.48261,0.575,-0.094386,-0.13911,0.2963,0.16889,0.2975,0.82821,-0.00029471,1.0105,-0.049158,-0.21757,0.053199,0.051731,0.004847,0.047991,-0.0032854,NaN,-1.9186e-05,0.030116,0.16595,-1.6774,-1.6014,0.48193,0.39759,0.060241,34,30,29,20,0.76902,0.657,1.532e-14,0.022827,0.027798,0.015939,0.012161,0.0098263,0.022549,0.75875,0.16687,0.52863,0.67541
190611160830-slide-looming,looming,slide,2,original,1.5655,1.498,1,2.2106,0.75435,0.955,0.52962,0.61052,0.97531,1.0812,0.51757,0.26045,1.5496e-07,0.4349,0.34935,-0.47732,-0.060001,-0.077855,0.030164,-0.041901,0.26068,0.44,0.00023543,0.23971,0.2344,-1.9959,-1.9717,0.18182,0.73864,0.056818,41,31,42,20,4.9415,0.53113,3.7697e-49,0.055488,0.52899,0.0056755,0.039086,0.0478,0.00059677,0.88268,-0.21221,0.33909,0.80788
190611160830-slide-looming,looming,slide,3,original,1.0605,1.133,1,1.9246,0.75549,0.93,0.40489,0.45242,0.87654,0.98975,0.58801,-0.31536,1.3102e-05,0.27597,0.53965,-0.14524,-0.22553,-0.2281,0.025996,-0.2265,0.53662,0.47917,4.8588e-05,0.24015,0.28477,-1.991,-1.991,0.19318,0.72727,0.056818,38,29,43,15,8.5666,0.55433,1.8023e-74,0.051442,0.83306,0.00069984,0.53244,0.54494,0.0011752,0.94084,-0.070812,0.38039,0.89957
190611160830-slide-looming,looming,slide,4,original,1.0168,1.0552,1,1.8479,0.78078,0.95,0.37094,0.4174,0.81481,0.92996,0.5022,-0.35753,2.1513e-05,0.27902,0.49872,0.046088,-0.16616,-0.10693,-0.11694,-0.12722,0.56441,0.52137,-9.9756e-05,0.24034,0.29204,-1.9772,-1.9772,0.21591,0.70455,0.056818,39,29,43,16,5.6934,0.6449,1.787e-38,0.041016,0.86663,0.00040286,0.080801,0.084703,0.0012478,0.94009,-0.056334,0.32647,0.836
190611160830-slide-looming,looming,slide,5,original,1.0484,1.0043,1,1.6897,0.68969,0.945,0.32258,0.36594,0.80247,0.88952,0.6002,-0.4568,5.5725e-05,0.27722,0.19552,0.31673,-0.24542,-0.24857,0.12321,-0.2518,0.613,0.49612,0.00016534,0.23428,0.29673,-1.9994,-1.9994,0.17045,0.75,0.056818,38,29,43,18,7.0249,0.54233,6.3531e-48,0.031973,0.89224,0.00032956,0.46134,0.46189,0.00144,0.97075,-0.086516,0.30883,0.8333
190611160846-slide-looming,looming,slide,1,original,0.41351,0.45796,0.90123,0.84517,0.38541,0.63,-0.041716,-0.060617,0.44444,0.23263,0.25895,0.78273,-0.00012627,1.0099,0.0071858,-0.081192,0.042037,0.11704,-0.066215,0.027009,-0.0015925,NaN,-8.6604e-05,0.020116,0.14448,-1.5182,-1.5557,0.53571,0.28571,0.059524,34,30,29,17,0.81118,0.56752,1.158e-10,0.022791,0.027981,0.015983,0.011165,0.014447,0.026971,0.76042,0.11639,0.46295,0.69532
