file,type,competition,stage,rewire,fullBrainSel,meanSel,shareSelCells,sel90perc,sel90m50,bestPredict,fullBrainSel_SC,meanSel_SC,shareSelCells_SC,sel90perc_SC,sel90m50_SC,rPosSel,rDirWei,mDistWei,rSelClu,rCluSpk,rSelNet,rSelRnt,rSelGth,rSelIns,selAssort,shESelGrow,selEGrowth,gammaIn,gammaOu,deg0,deg12,deg5p,nPCAto80,nRichTo80F,nRichTo80C,nClusters,clusterPreference,clusterCompactness,clustPrefPval,eff,modul,clust,flow,revFlow,cycl,recip,rSelSpk,rSelfcSelfs,rSelfcSelsc
180801103348-slide-vis,vis,slide,3,original,0.84889,0.77163,0.93827,1.5645,0.88727,0.87,0.15254,0.15304,0.55556,0.83154,0.73378,0.41228,-6.6815e-05,0.78377,0.038889,-0.3287,-0.053193,-0.1209,-0.02196,-0.091985,0.045831,0.55932,-0.00013851,-2.0012,-1.9848,0.13636,0.78409,0.056818,42,33,35,12,0.50599,0.64698,0.015648,0.08083,0.39446,0.0032928,0.015627,0.063625,1.948e-05,0.020273,0.41882,0.24818,0.89407
180801103348-slide-vis,vis,slide,4,original,0.81383,0.82591,0.95062,1.5716,0.82401,0.905,0.20333,0.22223,0.66667,0.82628,0.66306,0.21931,2.0252e-05,0.7538,0.052634,-0.45872,0.27318,0.052518,0.16092,0.23177,0.13346,0.45652,0.0018601,-1.9985,-2.0012,0.125,0.79545,0.056818,42,33,38,10,0.62131,0.64739,0.093579,0.12433,0.48238,0.00079216,0.07258,0.031466,9.4174e-06,0.006765,0.33739,0.28749,0.92014
180801103348-slide-vis,vis,slide,5,original,0.7364,0.80763,0.97531,1.5065,0.76777,0.905,0.21223,0.24098,0.66667,0.80153,0.63351,0.15209,4.9025e-05,0.76173,0.061756,-0.52677,-0.17384,0.21135,-0.25429,-0.20087,0.29553,0.5,-0.0012358,-1.9647,-1.8531,0.079545,0.84091,0.056818,41,32,39,14,0.36382,0.53261,0.027293,0.15014,0.53093,0.00016425,0.022609,0.022084,8.166e-06,0.0051175,0.24211,0.25824,0.91318
180801103356-slide-vis,vis,slide,1,original,0.33068,0.37592,0.8642,0.82126,0.47797,0.71,-0.0048024,-0.0017857,0.44444,0.29815,0.31517,0.73715,0.00030657,1.0104,-0.10774,-0.013314,0.042906,0.045476,-0.0039023,0.037907,0.001581,NaN,-7.8331e-06,-1.6438,-1.5922,0.47059,0.35294,0.058824,29,28,26,18,0.84135,0.65661,2.3395e-07,0.022902,0.024146,0.015927,0.012775,0.010487,0.029821,0.74334,0.13946,0.56936,0.62902
180801103356-slide-vis,vis,slide,2,original,0.74938,0.7038,0.96296,1.3955,0.68503,0.875,0.031701,0.025147,0.53086,0.5889,0.56586,0.65896,5.7525e-05,0.99088,0.14275,-0.18668,-0.044274,-0.062928,0.028217,-0.026134,-0.078015,0.8,5.2425e-05,-1.9657,-1.9429,0.21839,0.70115,0.057471,37,31,30,17,0.42144,0.53986,2.0925e-08,0.038684,0.12704,0.011298,0.017296,0.017681,4.6174e-05,0.21868,0.27414,0.44486,0.8442
180801103356-slide-vis,vis,slide,3,original,0.68906,0.63122,0.91358,1.435,0.9108,0.95,0.095653,0.084422,0.50617,0.73057,0.72539,0.36366,-0.00045243,0.80545,-0.078497,-0.52411,0.22228,0.052804,0.075488,0.17518,0.10308,0.54545,0.00060102,-1.9994,-1.9772,0.17045,0.75,0.056818,40,32,34,20,0.13344,0.43203,0.00051688,0.086257,0.38433,0.003365,0.036389,0.026742,1.9186e-05,0.020571,0.43614,0.22668,0.87863
180801103356-slide-vis,vis,slide,4,original,0.71434,0.71367,0.93827,1.5064,0.98459,0.94,0.17093,0.1845,0.60494,0.87641,0.79268,0.26696,-0.00019795,0.75739,-0.081937,-0.66394,0.11026,-0.12662,0.14998,0.066142,0.168,0.46316,0.0014359,-1.9985,-2.0022,0.125,0.79545,0.056818,42,32,38,14,0.48793,0.6201,0.037826,0.12464,0.48506,0.00082688,0.028997,0.047351,6.1215e-06,0.0041925,0.29589,0.30382,0.89454
180801103356-slide-vis,vis,slide,5,original,0.6812,0.72601,0.95062,1.4727,0.88802,0.945,0.17672,0.19141,0.64198,0.84089,0.76254,0.26789,7.9291e-05,0.75537,-0.1367,-0.50785,0.0032098,-0.0044533,-0.12736,-0.11677,0.23958,0.50909,-0.0005432,-1.987,-1.987,0.10227,0.81818,0.056818,41,30,40,14,0.28322,0.65569,0.0065458,0.14536,0.49352,0.00018315,0.015323,0.011378,4.0727e-06,0.0022077,0.31807,0.18833,0.87254
180801103404-slide-vis,vis,slide,1,original,0.36417,0.40688,0.90123,0.89081,0.53158,0.57,-0.072612,-0.10175,0.35802,0.20689,0.29503,0.81731,0.0020612,1.011,0.059532,-0.046096,0.15001,-0.056872,0.15033,0.14908,-0.0095354,NaN,0.00031172,-1.6711,-1.7563,0.45882,0.37647,0.070588,28,28,24,17,0.78843,0.58484,1.2008e-11,0.023162,0.030828,0.015797,0.0090441,0.016237,0.030379,0.74671,0.13952,0.54503,0.60963
180801103404-slide-vis,vis,slide,2,original,0.62869,0.6088,0.90123,1.1253,0.51847,0.885,0.065057,0.059577,0.54321,0.50914,0.41631,0.64859,9.6886e-05,0.98826,0.052761,-0.26531,0.12289,0.019788,0.12325,0.13883,-0.044643,0.77778,0.00024874,-1.9511,-1.9816,0.19767,0.72093,0.05814,34,29,30,14,0.69294,0.68901,0.001201,0.039155,0.12866,0.01112,0.015596,0.0047873,4.5266e-05,0.20661,0.18226,0.37015,0.79007
