file,type,competition,stage,rewire,fullBrainSel,meanSel,shareSelCells,sel90perc,sel90m50,bestPredict,fullBrainSel_SC,meanSel_SC,shareSelCells_SC,sel90perc_SC,sel90m50_SC,rPosSel,rDirWei,mDistWei,rSelClu,rCluSpk,rSelNet,rSelRnt,rSelGth,rSelIns,selAssort,shESelGrow,selEGrowth,synfire,synHelp,gammaIn,gammaOu,deg0,deg12,deg5p,nPCAto80,nRichTo80F,nRichTo80C,nClusters,clusterPreference,clusterCompactness,clustPrefPval,eff,modul,clust,flow,revFlow,cycl,recip,rSelSpk,rSelfcSelfs,rSelfcSelsc
180930130241-slide-looming,looming,slide,4,original,1.2025,1.3946,1,2.2281,0.84026,0.915,0.61175,0.69124,0.91358,1.2643,0.51646,0.51171,0.00067877,0.3383,-0.16119,-0.47273,-0.14155,-0.34578,0.18501,-0.038895,0.24412,0.56489,0.001867,0.42818,0.3719,-1.9939,-1.9774,0.11364,0.80682,0.056818,41,30,39,20,2.9097,0.56282,1.4468e-07,0.13369,0.58554,0.0001529,0.028807,0.04775,3.4436e-05,0.023126,0.46211,0.040627,0.8698
180930130241-slide-looming,looming,slide,5,original,1.1396,1.397,1,2.0551,0.64651,0.97,0.60715,0.72014,0.92593,1.2121,0.4852,0.47132,0.00043852,0.34519,0.12549,-0.47612,0.037704,-0.29912,0.16084,-0.023993,0.24554,0.5625,0.0021454,0.42338,0.36756,-1.9939,-1.987,0.11364,0.80682,0.056818,40,28,39,14,3.2127,0.63723,6.6468e-11,0.14374,0.57736,8.1359e-05,0.040816,0.051537,4.5284e-05,0.029473,0.097545,0.14638,0.86634
180930130252-slide-looming,looming,slide,1,original,0.44582,0.48876,0.87654,0.92382,0.46347,0.745,-0.040784,-0.035189,0.4321,0.37286,0.39649,0.78818,0.0006077,1.0174,-0.053307,0.013301,-0.039462,-0.048492,0.015822,-0.027748,-0.016671,NaN,-7.486e-05,0.019502,0.15743,-1.5146,-1.6477,0.5,0.35714,0.071429,33,31,28,14,0.87225,0.60328,4.4373e-06,0.022983,0.026114,0.015872,0.012914,0.010662,0.026373,0.74504,0.017088,0.4687,0.7134
180930130252-slide-looming,looming,slide,2,original,1.8483,1.7754,1,2.6837,0.90419,0.965,0.90372,0.98814,0.96296,1.7258,0.78017,0.6519,0.00032105,0.51159,0.24252,-0.59344,-0.05159,-0.11711,0.0026691,-0.077822,0.32377,0.62264,5.7289e-05,0.44342,0.38326,-1.9772,-1.9805,0.21591,0.70455,0.056818,39,31,37,19,2.978,0.52684,2.1394e-12,0.064467,0.4453,0.0054216,0.02144,0.013148,6.4259e-05,0.07453,0.089337,0.24588,0.81533
180930130252-slide-looming,looming,slide,3,original,1.5747,1.6562,1,2.4261,0.68641,0.975,0.80489,0.88993,0.92593,1.6328,0.7486,0.51576,0.0003225,0.35244,-0.19362,-0.5764,-0.085866,0.016445,0.023557,0.070561,0.33919,0.55238,0.00012295,0.44662,0.37822,-1.9774,-1.9647,0.090909,0.82955,0.056818,39,31,37,14,5.0662,0.54014,1.1492e-25,0.11265,0.57622,0.00044599,0.038561,0.027131,3.3571e-05,0.023159,0.35414,0.12993,0.83848
180930130252-slide-looming,looming,slide,4,original,1.2736,1.4986,0.98765,2.2761,0.77254,0.975,0.67565,0.77491,0.93827,1.3999,0.61816,0.57716,0.0002536,0.35232,-0.13234,-0.56097,-0.07669,-0.14317,0.011667,-0.065817,0.24725,0.56835,0.00059626,0.44252,0.40847,-1.987,-1.9774,0.10227,0.81818,0.056818,40,30,38,13,3.3892,0.68592,1.6188e-12,0.13347,0.57092,0.00011038,0.057235,0.027112,4.4638e-05,0.029141,0.26641,0.099291,0.82968
180930130252-slide-looming,looming,slide,5,original,1.2191,1.4928,0.98765,2.2462,0.7302,0.955,0.63371,0.74813,0.96296,1.2426,0.49467,0.492,0.00089873,0.35402,-0.28571,-0.42775,0.26062,-0.019571,0.15765,0.26293,0.20682,0.5473,0.0025114,0.44313,0.39438,-1.8953,-1.9254,0.045455,0.875,0.056818,40,29,39,17,4.9341,0.44372,2.2075e-22,0.14106,0.59843,5.2473e-05,0.060286,0.039684,2.4345e-05,0.015251,0.22137,0.18724,0.81703
180930130303-slide-looming,looming,slide,1,original,0.405,0.42943,0.85185,0.91612,0.46405,0.705,-0.0027897,-0.027002,0.48148,0.36215,0.36837,0.82313,0.00059298,1.01,-0.12891,-0.10833,-0.10352,0.076752,-0.12145,-0.10171,-0.014603,NaN,-0.00039196,0.022117,0.17619,-1.6719,-1.4044,0.47619,0.34524,0.059524,31,30,25,18,0.80637,0.55013,3.6958e-10,0.022958,0.030312,0.015875,0.013576,0.0099789,0.030617,0.75268,0.2456,0.36898,0.77924
180930130303-slide-looming,looming,slide,2,original,1.7876,1.6559,1,2.475,0.7458,0.98,0.7817,0.8427,0.90123,1.6188,0.79417,0.65958,0.00039539,0.48013,-0.13189,-0.53452,-0.0068445,0.34304,-0.10361,0.029004,0.31328,0.65385,-0.0003036,0.40739,0.35671,-1.9848,-2.0022,0.20455,0.71591,0.056818,39,33,36,10,2.2577,0.67381,1.5728e-08,0.062742,0.45734,0.0054142,0.033612,0.025,7.5205e-05,0.086505,0.36892,0.033316,0.89082
180930130303-slide-looming,looming,slide,3,original,1.3522,1.5076,0.97531,2.3522,0.80309,0.98,0.65188,0.73298,0.8642,1.4804,0.70936,0.62538,0.00051622,0.33933,-0.30414,-0.64284,0.054465,-0.15359,0.17967,0.040823,0.30007,0.59091,0.0024367,0.43859,0.39346,-1.987,-1.987,0.10227,0.81818,0.056818,39,30,36,17,3.3763,0.55649,7.0264e-12,0.11808,0.58359,0.00042621,0.072734,0.019892,6.4906e-05,0.046148,0.38433,0.036443,0.87912
180930130303-slide-looming,looming,slide,4,original,1.274,1.5292,1,2.3562,0.86978,0.96,0.61077,0.7292,0.92593,1.3373,0.63378,0.63723,0.0011162,0.3398,-0.17964,-0.4986,0.020654,-0.22999,0.17734,0.14936,0.30046,0.60606,0.0037198,0.44014,0.41408,-1.9774,-1.9478,0.090909,0.82955,0.056818,40,30,37,18,2.8352,0.55081,2.8954e-07,0.13443,0.58304,0.00012482,0.039278,0.058586,5.3098e-05,0.034516,0.28084,0.033649,0.88165
180930130303-slide-looming,looming,slide,5,original,1.2252,1.4977,1,2.2653,0.82088,0.975,0.61787,0.72729,0.92593,1.2442,0.47359,0.63162,0.00034322,0.34354,-0.1138,-0.34099,-0.024216,-0.13875,0.10821,0.1491,0.22371,0.54667,0.00071262,0.43889,0.38778,-1.9647,-1.9647,0.079545,0.84091,0.056818,41,29,38,25,2.781,0.45706,9.8377e-06,0.14165,0.60004,5.5998e-05,0.027375,0.015282,5.1557e-05,0.032989,0.29372,0.142,0.83384
180930130313-slide-looming,looming,slide,1,original,0.46297,0.51835,0.92593,0.93653,0.37339,0.75,0.01328,0.037998,0.59259,0.38781,0.29892,0.79392,-0.00098438,1.013,0.067138,-0.089899,0.092032,0.21725,-0.10358,0.089883,-0.0070839,NaN,-0.00068117,0.018717,0.15073,-1.5412,-1.4654,0.49412,0.31765,0.070588,36,32,31,19,0.74843,0.56924,1.3278e-14,0.022861,0.028563,0.015918,0.010507,0.014308,0.027965,0.75606,-0.046415,0.40765,0.687
180930130313-slide-looming,looming,slide,2,original,2.015,1.8365,1,2.674,0.78213,0.95,0.91137,1.0015,0.95062,1.7417,0.67796,0.671,0.00029406,0.49132,0.054326,-0.31789,-0.063163,-0.21812,0.10504,-0.070327,0.32702,0.60714,0.0010869,0.4065,0.35672,-1.9807,-2.0022,0.17241,0.74713,0.057471,41,33,37,13,2.7485,0.62899,1.1396e-12,0.064807,0.44625,0.0055406,0.032188,0.027356,7.7652e-05,0.088602,0.14099,0.091688,0.88335
180930130313-slide-looming,looming,slide,3,original,1.5152,1.5919,1,2.408,0.79436,0.98,0.75109,0.8256,0.91358,1.4405,0.51385,0.63974,0.00064942,0.35404,0.06312,-0.48108,0.13121,-0.076442,0.19077,0.1793,0.34369,0.61321,0.0025039,0.41921,0.3652,-1.987,-1.987,0.10227,0.81818,0.056818,40,32,38,13,4.7743,0.61316,2.2827e-24,0.111,0.59438,0.00047549,0.036323,0.04399,5.4236e-05,0.038382,0.33139,0.15257,0.89115
180930130313-slide-looming,looming,slide,4,original,1.2125,1.4843,1,2.2517,0.67185,0.98,0.60628,0.72726,0.93827,1.2519,0.50496,0.53367,0.00079838,0.34024,0.064825,-0.22442,0.21732,-0.11027,0.18259,0.2286,0.28503,0.52941,0.0023841,0.42877,0.35146,-1.9647,-1.9647,0.079545,0.84091,0.056818,41,30,40,14,4.6929,0.57077,4.2546e-23,0.12974,0.61112,0.00011992,0.033128,0.042485,3.7697e-05,0.024664,0.15234,0.11284,0.87611
180930130313-slide-looming,looming,slide,5,original,1.2365,1.5067,0.98765,2.2599,0.71678,0.94,0.62875,0.74776,0.93827,1.3631,0.54967,0.60064,0.00063047,0.344,0.1489,-0.098641,0.043183,-0.30098,0.092442,-0.076774,0.31329,0.56552,0.0011067,0.42839,0.37811,-1.9647,-1.9647,0.079545,0.84091,0.056818,42,31,39,19,4.3627,0.42212,4.7222e-17,0.1405,0.61631,5.7321e-05,0.035674,0.059339,1.6652e-05,0.010603,0.15426,0.23559,0.88276
180930130324-slide-looming,looming,slide,1,original,0.45158,0.50726,0.91358,0.93607,0.43311,0.695,-0.0086663,-0.012177,0.51852,0.35903,0.32651,0.76332,0.0010232,1.0107,0.21054,0.1243,0.029692,-0.055983,0.077887,0.036578,-0.012941,NaN,0.00026155,0.033603,0.1635,-1.2852,-1.5437,0.53571,0.28571,0.095238,30,28,27,17,0.79858,0.61798,2.3734e-11,0.022846,0.028804,0.015896,0.011008,0.013634,0.031071,0.74941,0.074189,0.5302,0.66142
180930130324-slide-looming,looming,slide,2,original,1.909,1.7325,1,2.5584,0.87163,0.98,0.96866,1.0137,0.97531,1.7087,0.6686,0.6574,0.00053114,0.48441,-0.011693,-0.44021,-0.0040425,-0.2872,0.19559,0.046867,0.30502,0.59322,0.0019177,0.41693,0.3693,-1.991,-2.0022,0.19318,0.72727,0.056818,39,32,37,19,4.9635,0.48868,1.0963e-36,0.067095,0.47195,0.0051051,0.027639,0.028288,0.00010523,0.11247,0.29094,0.19094,0.86571
180930130324-slide-looming,looming,slide,3,original,1.4301,1.5301,1,2.3976,0.86197,0.97,0.74772,0.82424,0.93827,1.4468,0.57849,0.63936,0.00087749,0.338,-0.038795,-0.60629,0.20953,0.10373,0.10992,0.29627,0.32042,0.59259,0.0018948,0.42964,0.38562,-1.987,-1.9647,0.10227,0.81818,0.056818,38,30,37,22,3.518,0.50701,7.0511e-11,0.11862,0.58215,0.00039524,0.06629,0.032565,0.00010955,0.075964,0.29856,0.074943,0.87639
180930130324-slide-looming,looming,slide,4,original,1.3183,1.4608,0.98765,2.2913,0.83614,0.975,0.72789,0.80007,0.93827,1.4026,0.62176,0.63723,0.00038614,0.33128,0.026188,-0.4784,0.050577,0.03115,0.075424,0.26778,0.23673,0.5931,0.00030385,0.42219,0.39406,-1.8531,-1.8531,0.034091,0.88636,0.056818,39,29,38,11,3.0881,0.73363,1.9564e-11,0.13696,0.59412,8.628e-05,0.035832,0.061623,8.9977e-05,0.057253,0.25057,0.28827,0.83225
180930130324-slide-looming,looming,slide,5,original,1.1975,1.4337,1,2.1697,0.74116,0.97,0.65118,0.75517,0.93827,1.2482,0.42224,0.58813,0.00026499,0.33105,0.11662,-0.24656,-0.048854,-0.16449,0.067921,0.092613,0.2229,0.56209,0.0011844,0.42169,0.39441,-1.8953,-1.8531,0.045455,0.875,0.056818,40,28,39,17,4.3675,0.552,4.193e-18,0.14232,0.61574,4.1063e-05,0.034023,0.025753,8.8053e-05,0.054886,0.11355,0.28053,0.83969
180930130335-slide-looming,looming,slide,1,original,0.47207,0.49639,0.87654,0.96178,0.45537,0.775,-0.005508,-0.01552,0.51852,0.40873,0.37508,0.83265,-0.0021483,1.017,-0.18143,-0.14623,-0.35789,-0.057141,-0.19154,-0.3537,-0.022823,NaN,-0.00034225,0.0088275,0.16201,-1.7242,-1.4292,0.45349,0.34884,0.05814,37,33,30,12,0.77175,0.67452,2.9551e-18,0.023027,0.030563,0.01581,0.011744,0.014015,0.026128,0.7366,0.2022,0.39191,0.79479
180930130335-slide-looming,looming,slide,2,original,1.7506,1.6368,1,2.5805,0.96847,0.965,0.78284,0.84224,0.88889,1.5239,0.70338,0.64038,0.0004526,0.48566,0.092157,-0.2958,0.22969,-0.040355,0.15382,0.26891,0.36181,0.6129,0.0027292,0.38389,0.37035,-2.0012,-1.9994,0.13636,0.78409,0.056818,41,33,36,20,3.2045,0.53656,6.6046e-14,0.068925,0.4775,0.005037,0.03105,0.052878,5.4675e-05,0.056112,0.42064,0.22611,0.86594
180930130335-slide-looming,looming,slide,3,original,1.492,1.5013,1,2.5143,0.97552,0.975,0.72116,0.78453,0.87654,1.5456,0.69341,0.47993,0.00077705,0.3701,-0.14394,-0.4473,-0.3097,-0.3277,0.20427,0.03731,0.40827,0.60177,0.0023158,0.40051,0.3646,-1.9985,-1.9774,0.125,0.79545,0.056818,40,32,38,14,4.4058,0.55789,1.0608e-21,0.11577,0.60207,0.00041134,0.032427,0.023248,3.7217e-05,0.026449,0.40237,-0.044071,0.91019
180930130335-slide-looming,looming,slide,4,original,1.2203,1.4505,1,2.2808,0.84666,0.97,0.60714,0.72763,0.91358,1.3238,0.57214,0.50444,0.00030499,0.36764,-0.0098653,-0.34687,-0.16891,0.081156,-0.002501,0.0073878,0.25136,0.6194,-0.00012636,0.40986,0.37921,-1.9774,-1.9939,0.090909,0.82955,0.056818,42,30,39,14,3.444,0.68941,9.5913e-14,0.13418,0.59167,0.00012378,0.027242,0.049515,1.9456e-05,0.012983,0.15263,0.02176,0.87297
180930130335-slide-looming,looming,slide,5,original,1.2288,1.4459,1,2.0724,0.62794,0.97,0.64256,0.7539,0.95062,1.3161,0.58166,0.57013,9.7376e-06,0.36623,0.032475,-0.19628,-0.017085,-0.050455,0.0065012,0.074374,0.22499,0.56376,-0.00027604,0.40753,0.39755,-1.9478,-1.9647,0.068182,0.85227,0.056818,41,30,38,15,3.7523,0.58559,8.7977e-14,0.14444,0.60737,5.1318e-05,0.083744,0.035283,1.4478e-05,0.0091487,0.12737,0.16544,0.8654
180930130346-slide-looming,looming,slide,1,original,0.47248,0.49943,0.87654,0.98912,0.52479,0.785,0.0098284,0.0012111,0.54321,0.43006,0.39951,0.81418,-0.0011439,1.0181,0.072432,0.054477,0.062627,0.08587,-0.0053329,0.070306,-0.0061524,NaN,0.00018475,0.011248,0.19733,-1.4453,-1.7107,0.52381,0.32143,0.095238,32,30,27,13,0.84922,0.64513,4.9255e-09,0.022792,0.026004,0.015948,0.010687,0.011119,0.028593,0.75371,0.11072,0.34921,0.81981
180930130346-slide-looming,looming,slide,2,original,1.7514,1.6705,1,2.4341,0.70024,0.97,0.78724,0.88052,0.91358,1.6663,0.79846,0.618,0.00055787,0.48372,0.013599,-0.39737,0.32957,-0.40527,0.33077,0.23477,0.36132,0.55932,0.0019912,0.38722,0.36932,-1.9805,-2.0015,0.16092,0.75862,0.057471,40,32,37,10,3.036,0.72041,6.1257e-18,0.065402,0.45998,0.0054421,0.019106,0.026183,7.3456e-05,0.078665,0.31372,0.013937,0.89144
180930130346-slide-looming,looming,slide,3,original,1.5135,1.5534,0.98765,2.3593,0.79647,0.93,0.75153,0.82181,0.90123,1.5013,0.55937,0.62934,0.00066413,0.35257,-0.12815,-0.56634,0.017276,-0.40458,0.28534,0.14678,0.41593,0.59813,0.0030837,0.42781,0.37161,-1.9647,-1.9939,0.079545,0.84091,0.056818,40,32,37,15,5.3662,0.55854,4.0299e-30,0.11975,0.59181,0.00043985,0.049914,0.03753,3.3618e-05,0.023432,0.49395,-0.071428,0.89588
180930130346-slide-looming,looming,slide,4,original,1.202,1.43,1,2.0704,0.66098,0.965,0.60914,0.71277,0.91358,1.1837,0.45996,0.59763,0.00040797,0.35043,-0.14666,-0.4049,-0.031334,-0.03067,0.24378,0.10842,0.27706,0.58209,0.0031423,0.43216,0.40828,-1.9254,-1.9478,0.056818,0.86364,0.056818,41,30,39,18,3.2954,0.54829,8.66e-10,0.13344,0.61584,0.00012676,0.028705,0.055242,2.525e-05,0.016316,0.35095,-0.066223,0.8479
180930130346-slide-looming,looming,slide,5,original,1.2132,1.5023,1,2.3233,0.84385,0.975,0.6292,0.75659,0.95062,1.3095,0.53432,0.57424,0.0003968,0.35054,-0.11433,-0.23009,0.09995,0.15852,-0.026585,0.14301,0.25988,0.52414,-0.0007859,0.42446,0.37594,-1.7891,-1.8953,0.022727,0.89773,0.056818,42,30,39,19,3.496,0.60719,4.215e-11,0.14083,0.62367,6.2141e-05,0.073588,0.032095,2.6553e-05,0.0164,0.099267,0.084684,0.85615
180930130357-slide-looming,looming,slide,1,original,0.41419,0.44392,0.8642,0.91695,0.45642,0.745,0.0059554,-0.0078482,0.50617,0.39882,0.39158,0.81229,-0.00040492,1.0158,-0.034844,0.087783,-0.072267,-0.049342,-0.0053033,-0.061876,-0.012566,NaN,-0.00018902,0.019367,0.16775,-1.7013,-1.6744,0.45882,0.37647,0.058824,35,31,28,12,0.80842,0.59674,1.462e-13,0.022854,0.023562,0.015954,0.013869,0.01081,0.031978,0.75238,0.24311,0.42803,0.76338
180930130357-slide-looming,looming,slide,2,original,1.9016,1.7777,1,2.5158,0.73004,0.98,0.90934,0.96601,0.92593,1.5869,0.51869,0.74598,0.00037721,0.4964,-0.17398,-0.62479,0.15915,-0.37963,0.27704,0.16066,0.34127,0.57447,0.0012017,0.4257,0.37678,-1.9994,-2.0012,0.17045,0.75,0.056818,40,32,37,13,2.1581,0.68607,1.4186e-07,0.060762,0.44101,0.0059916,0.011661,0.019081,7.3169e-05,0.089057,0.42474,0.036018,0.85255
180930130357-slide-looming,looming,slide,3,original,1.5121,1.6194,1,2.4085,0.7779,0.975,0.75839,0.82548,0.92593,1.3956,0.4578,0.63374,0.00072531,0.33529,-0.07367,-0.49365,0.12215,-0.22606,0.14348,0.13382,0.30803,0.59434,0.0024124,0.4439,0.38352,-1.987,-1.9985,0.10227,0.81818,0.056818,41,32,38,14,3.7718,0.58748,2.2986e-16,0.11027,0.59492,0.00053537,0.039377,0.04234,9.139e-05,0.06548,0.42136,0.11198,0.84404
180930130357-slide-looming,looming,slide,4,original,1.3606,1.5477,1,2.4205,0.88265,0.93,0.71869,0.80888,0.91358,1.3994,0.52582,0.58296,0.00082848,0.33044,0.21461,-0.33347,0.14247,-0.26177,0.23368,0.17159,0.30873,0.56061,0.0047467,0.45065,0.41141,-1.9774,-1.9774,0.090909,0.82955,0.056818,41,31,38,15,3.3021,0.60357,6.1442e-12,0.13108,0.59118,0.00014994,0.065702,0.045822,8.1767e-05,0.054202,0.27085,0.064191,0.87909
180930130357-slide-looming,looming,slide,5,original,1.2464,1.5064,1,2.2503,0.71543,0.98,0.67322,0.78835,0.93827,1.3867,0.57683,0.48196,0.00039065,0.33672,0.16494,-0.28819,0.035153,0.034666,-0.032857,0.093306,0.24789,0.56,0.00024653,0.44232,0.39347,-1.9478,-1.9478,0.068182,0.85227,0.056818,42,31,38,17,3.129,0.5564,2.4236e-09,0.141,0.60939,6.4172e-05,0.043194,0.029832,7.2669e-05,0.046409,0.106,0.099573,0.87673
180930130408-slide-looming,looming,slide,1,original,0.37965,0.42417,0.8642,0.84961,0.41878,0.69,0.0030651,-0.00044548,0.53086,0.40616,0.39478,0.77896,0.0011326,1.0119,0.01113,0.11561,0.067495,-0.097669,0.11765,0.063378,-0.016818,NaN,0.00036131,0.016161,0.16218,-1.5434,-1.6774,0.47059,0.36471,0.082353,35,31,28,13,0.81903,0.72289,2.0709e-12,0.022917,0.027317,0.015956,0.008044,0.013292,0.032708,0.75274,0.14071,0.37924,0.75505
180930130408-slide-looming,looming,slide,2,original,1.9184,1.8298,1,2.8416,0.9974,0.98,0.96203,1.0535,0.91358,1.8553,0.76765,0.73401,5.8832e-05,0.50063,0.1893,-0.61404,-0.2324,-0.16364,-0.090481,-0.1437,0.30462,0.67347,-0.00072098,0.45153,0.38794,-1.9994,-1.9959,0.17045,0.75,0.056818,38,30,36,15,2.6846,0.63988,1.4431e-12,0.065243,0.42083,0.0055801,0.035332,0.014261,7.0815e-05,0.086441,0.13416,0.15611,0.92909
180930130408-slide-looming,looming,slide,3,original,1.5355,1.6401,1,2.4241,0.75485,0.97,0.79417,0.88237,0.93827,1.478,0.54046,0.63356,0.00060487,0.36015,-0.024845,-0.49228,-0.097925,-0.16932,0.085621,0.057588,0.30027,0.57143,0.0011476,0.45761,0.39791,-1.987,-1.9774,0.10227,0.81818,0.056818,40,31,37,14,2.4146,0.62805,6.1944e-06,0.11625,0.58505,0.00043276,0.06756,0.033056,3.1814e-05,0.022398,0.28141,0.15598,0.87522
180930130408-slide-looming,looming,slide,4,original,1.2702,1.5601,1,2.4596,1.0307,0.975,0.68578,0.81232,0.96296,1.3347,0.52311,0.54912,0.00066269,0.3513,-0.11653,-0.46956,-0.20563,-0.12429,-0.038151,-0.0099967,0.29773,0.57554,-0.00051464,0.45852,0.41527,-1.9254,-1.9478,0.056818,0.86364,0.056818,41,29,38,17,2.4871,0.56437,1.2695e-05,0.13823,0.60409,0.00010838,0.055627,0.038686,2.8067e-05,0.018404,0.063889,0.33306,0.85205
180930130408-slide-looming,looming,slide,5,original,1.413,1.6229,1,2.4791,0.91896,0.975,0.7789,0.89148,0.98765,1.4332,0.5497,0.49994,0.00066019,0.35289,0.040759,-0.28208,0.074382,-0.18685,0.029014,0.028416,0.26137,0.58,0.0014236,0.45261,0.42486,-1.9254,-1.8953,0.056818,0.86364,0.056818,42,31,38,19,2.8503,0.50267,8.313e-07,0.14166,0.60289,5.4957e-05,0.030733,0.071179,2.1314e-05,0.01332,0.01015,0.35392,0.83447
180930130419-slide-looming,looming,slide,1,original,0.36827,0.41361,0.83951,0.81217,0.38301,0.69,0.013225,0.024476,0.5679,0.45062,0.39643,0.78093,-0.001139,1.0131,-0.10547,0.19541,-0.076422,-0.083466,0.0032865,-0.089539,-0.026535,NaN,0.00015312,0.0136,0.15609,-1.7005,-1.3766,0.44048,0.39286,0.059524,35,31,29,10,0.8807,0.76084,3.0186e-06,0.022917,0.025486,0.015895,0.010706,0.012036,0.027623,0.74786,0.1216,0.40786,0.73923
180930130419-slide-looming,looming,slide,2,original,1.9408,1.7666,1,2.6658,0.8431,0.975,0.91062,0.99209,0.92593,1.7405,0.76754,0.66955,0.00042759,0.49695,0.17246,-0.56409,-0.080901,-0.0020749,-0.072766,-0.069922,0.22523,0.58333,-0.0011083,0.41979,0.38841,-1.9959,-1.9762,0.18182,0.73864,0.056818,41,33,37,18,3.8508,0.5108,3.5577e-24,0.065049,0.44884,0.0054447,0.056666,0.03198,9.7325e-05,0.11812,0.060546,-0.036724,0.8497
180930130419-slide-looming,looming,slide,3,original,1.5172,1.564,1,2.3899,0.74126,0.97,0.7867,0.85678,0.93827,1.4669,0.64679,0.70098,0.00059239,0.34947,-0.056527,-0.58911,0.12937,-0.16296,0.21928,0.17505,0.29713,0.57798,0.0026743,0.43449,0.42231,-2.0012,-1.9939,0.13636,0.78409,0.056818,39,31,38,13,3.5946,0.63879,3.2034e-15,0.11459,0.59746,0.00037626,0.093713,0.025633,8.3129e-05,0.058564,0.18689,-0.034886,0.9192
180930130419-slide-looming,looming,slide,4,original,1.2869,1.5059,1,2.4029,0.87324,0.965,0.66749,0.78575,0.93827,1.3573,0.60408,0.63436,-4.1553e-05,0.34401,0.060593,-0.3525,0.049039,0.011054,-0.083066,0.019283,0.2675,0.53333,-0.0009722,0.44335,0.40105,-1.9774,-1.9774,0.090909,0.82955,0.056818,41,30,40,16,2.9444,0.59743,2.5564e-08,0.13393,0.59957,0.00010602,0.049904,0.033456,5.3968e-05,0.035628,-0.051434,-0.015707,0.89719
180930130419-slide-looming,looming,slide,5,original,1.2734,1.5068,1,2.2849,0.89935,0.955,0.70766,0.81728,0.98765,1.2742,0.51207,0.6289,0.0006214,0.34435,0.17626,-0.17977,0.18179,-0.21817,0.33116,0.23111,0.1918,0.58108,0.0020296,0.45306,0.40894,-1.987,-1.9774,0.10227,0.81818,0.056818,41,29,40,16,3.8471,0.55426,1.8765e-14,0.13921,0.60518,5.627e-05,0.03851,0.01888,5.1563e-05,0.033413,-0.16499,0.2178,0.83977
180930130430-slide-looming,looming,slide,1,original,0.53122,0.5549,0.92593,0.99679,0.43275,0.81,0.031216,0.037978,0.58025,0.48565,0.41724,0.83156,-0.0001239,1.0058,-0.0025791,0.003748,-0.011663,-0.054774,0.030699,-0.0089336,-0.0065078,NaN,0.00034412,0.033393,0.17322,-1.6869,-1.6125,0.46429,0.35714,0.059524,36,32,29,15,0.85207,0.66062,7.1797e-08,0.022973,0.029182,0.015787,0.012219,0.011018,0.030159,0.75395,0.14176,0.34364,0.74506
180930130430-slide-looming,looming,slide,2,original,1.8392,1.6846,1,2.5963,0.86521,0.98,0.84777,0.90471,0.92593,1.5295,0.57885,0.64303,0.000741,0.444,0.01076,-0.50351,0.085451,-0.059529,0.21844,0.19101,0.36582,0.63158,0.0020369,0.4211,0.37793,-1.9994,-1.9939,0.17045,0.75,0.056818,40,32,37,16,2.666,0.60987,2.6522e-10,0.070643,0.47677,0.0047165,0.049306,0.030058,0.00010133,0.10758,0.38661,0.069192,0.82863
180930130430-slide-looming,looming,slide,3,original,1.3536,1.519,1,2.3587,0.75398,0.96,0.66468,0.75901,0.91358,1.4244,0.63934,0.58028,0.00077687,0.33132,-0.039765,-0.6726,0.13464,-0.19116,0.23022,0.23766,0.33504,0.58407,0.0038599,0.44011,0.36137,-2.0012,-1.9985,0.13636,0.78409,0.056818,40,30,38,12,3.7983,0.63573,3.1304e-17,0.12018,0.59266,0.00040773,0.044256,0.051522,0.00010499,0.074108,0.2694,0.012168,0.87277
180930130430-slide-looming,looming,slide,4,original,1.2223,1.4563,1,2.2024,0.68459,0.97,0.63578,0.74316,0.91358,1.3059,0.51723,0.56742,0.00068185,0.32586,0.0054922,-0.53233,0.22203,-0.10427,0.23762,0.20564,0.28845,0.55862,0.0033382,0.42123,0.37587,-1.9647,-1.8953,0.079545,0.84091,0.056818,40,29,38,13,5.0687,0.60266,3.1069e-26,0.13845,0.60284,9.6128e-05,0.040175,0.050016,8.0777e-05,0.051529,0.19965,0.010776,0.85768
180930130430-slide-looming,looming,slide,5,original,1.2123,1.461,1,2.3233,0.92696,0.975,0.63264,0.75003,0.92593,1.3913,0.66075,0.50136,0.0006496,0.32793,0.095138,-0.31841,0.0075363,-0.13034,0.11974,0.14996,0.32837,0.54605,0.0039051,0.4196,0.3713,-1.9647,-1.9647,0.079545,0.84091,0.056818,41,30,40,14,4.0244,0.63964,1.2906e-16,0.14518,0.60138,5.3098e-05,0.04111,0.052753,7.6599e-05,0.048205,0.097379,0.035691,0.88697
180930130441-slide-looming,looming,slide,1,original,0.51184,0.55578,0.88889,1.0933,0.53044,0.72,0.033915,0.031058,0.5679,0.47018,0.44075,0.77705,-0.0011348,1.0158,0.07415,-0.018176,-0.074264,0.13041,-0.13472,-0.075994,0.0048556,NaN,-0.00016664,-0.0020235,0.13831,-1.7267,-1.3157,0.44706,0.4,0.058824,29,28,25,15,0.80016,0.61447,4.4375e-13,0.022883,0.02848,0.015916,0.012234,0.014029,0.030028,0.75995,0.086105,0.4567,0.77247
