file,type,competition,stage,rewire,fullBrainSel,meanSel,shareSelCells,sel90perc,sel90m50,bestPredict,fullBrainSel_SC,meanSel_SC,shareSelCells_SC,sel90perc_SC,sel90m50_SC,rPosSel,rDirWei,mDistWei,rSelClu,rCluSpk,rSelNet,rSelRnt,rSelGth,rSelIns,selAssort,shESelGrow,selEGrowth,gammaIn,gammaOu,deg0,deg12,deg5p,nPCAto80,nRichTo80F,nRichTo80C,nClusters,clusterPreference,clusterCompactness,clustPrefPval,eff,modul,clust,flow,revFlow,cycl,recip,rSelSpk,rSelfcSelfs,rSelfcSelsc
180930131303-decay-looming,looming,decay,1,original,-0.04028,-0.052871,0.4321,0.14112,0.16295,0.49,0.0013767,-0.0041859,0.46914,0.2137,0.2137,-0.41477,-0.010619,1.01,0.08885,-0.30314,0.11646,0.0018471,0.075804,0.11536,-0.021508,0.50638,0.00097853,-1.8852,-1.9502,0.36047,0.5,0.05814,1,1,2,15,0.8356,0.56565,1.005e-08,0.6072,0.027109,0.42341,0.050465,0.056461,0.052156,0.75743,-0.015982,0.13565,0.64391
180930131303-decay-looming,looming,decay,2,original,0.43344,0.41875,0.8642,0.92953,0.54442,0.745,0.11191,0.12113,0.64198,0.58094,0.47932,0.69892,0.023545,1.0151,-0.066919,0.046653,0.16328,-0.13446,0.21824,0.15088,-0.033287,NaN,0.0077659,-1.7695,-1.853,0.40698,0.40698,0.05814,32,30,24,11,0.89984,0.72623,0.0052486,0.032688,0.044338,0.01808,0.044673,0.093163,0.00034954,0.63322,0.30937,0.504,0.75447
180930131303-decay-looming,looming,decay,3,original,0.39367,0.61547,0.81481,1.6956,1.365,0.935,0.25008,0.3092,0.74074,0.94495,0.78616,0.10541,0.027804,0.51063,0.44372,0.41591,0.70663,0.25416,0.43302,0.69517,0.3171,0.71875,0.22665,-1.7427,-1.8009,0.43529,0.43529,0.058824,38,19,34,12,1.3099,0.54519,0.47465,0.022339,0.5531,0.00090661,0.08536,0.085438,1.0229e-06,0.0018752,0.1983,0.75804,0.92026
180930131303-decay-looming,looming,decay,4,original,0.63502,0.84414,0.82716,2.4713,2.0256,0.92,0.45067,0.49919,0.82716,1.2965,1.0054,0.069354,0.021044,0.47821,0.5893,0.45825,0.68851,0.32968,0.48174,0.66406,0.34187,0.80488,0.39841,-1.6977,-1.8313,0.44706,0.43529,0.058824,35,18,32,18,1.6892,0.50639,0.10534,0.038297,0.55815,0.00012735,0.17168,0.04594,7.1575e-08,5.0003e-05,0.41332,0.67611,0.89228
180930131303-decay-looming,looming,decay,5,original,0.66597,0.88346,0.80247,2.2348,1.3263,0.945,0.53267,0.56227,0.85185,1.329,0.88141,0.20248,0.019589,0.51475,0.52684,0.62854,0.61185,0.19573,0.53224,0.61573,0.28363,0.7913,0.49237,-1.7506,-1.5685,0.45238,0.40476,0.059524,31,14,31,10,1.8349,0.6117,0.016426,0.043343,0.5334,7.1954e-05,0.34772,0.022571,2.738e-09,3.801e-07,0.51147,0.55165,0.75555
180930131312-decay-looming,looming,decay,1,original,0.060176,-0.052871,0.46914,0.14112,0.16295,0.495,0.044086,-0.0041859,0.45679,0.2137,0.2137,-0.41477,-0.0025658,1.0112,-0.10147,-0.15725,0.050676,-0.14795,0.13868,0.053075,-0.016344,0.50666,0.001941,-1.8733,-1.9359,0.30588,0.58824,0.058824,1,1,1,20,0.77049,0.55628,1.5133e-13,0.60381,0.027117,0.41532,0.056282,0.053769,0.049715,0.74302,0.11435,0.13565,0.64391
180930131312-decay-looming,looming,decay,2,original,0.44815,0.43818,0.83951,0.86936,0.38853,0.695,0.056876,0.058875,0.5679,0.49663,0.45517,0.83839,0.02555,1.0296,-0.091679,-0.28927,0.080957,-0.23098,0.27847,0.083688,-0.052769,NaN,0.0089484,-1.83,-1.89,0.37209,0.47674,0.05814,32,30,25,14,0.7718,0.57606,1.9816e-10,0.031656,0.040942,0.017742,0.050376,0.085473,0.00050313,0.66624,0.21817,0.46621,0.76602
180930131312-decay-looming,looming,decay,3,original,0.26697,0.43547,0.74074,1.1412,0.81859,0.865,0.19791,0.2442,0.74074,0.73807,0.55764,0.093252,0.019176,0.55352,0.19775,0.51033,0.42142,0.1823,0.30845,0.45353,0.07081,0.6875,0.16872,-1.7205,-1.8385,0.42353,0.44706,0.058824,39,18,35,12,1.4138,0.65977,0.34647,0.014769,0.59999,0.00088739,0.15447,0.060997,1.1732e-06,0.0026318,0.07556,0.5097,0.86495
180930131312-decay-looming,looming,decay,4,original,0.48151,0.62827,0.7284,1.7327,1.4525,0.92,0.35427,0.38028,0.74074,1.0584,0.8436,0.1455,0.01231,0.46344,0.4348,0.50535,0.50867,0.26144,0.27064,0.51209,0.34429,0.73239,0.41892,-1.7434,-1.9135,0.47059,0.4,0.058824,37,19,33,16,0.28458,0.58301,0.10253,0.019792,0.63278,0.00010491,0.37874,0.023057,2.8105e-08,2.1668e-05,0.39744,0.61852,0.92236
180930131312-decay-looming,looming,decay,5,original,0.58635,0.70092,0.74074,2.0765,1.8711,0.93,0.43784,0.43125,0.7284,1.41,1.1988,0.15596,0.013948,0.50102,0.51309,0.57673,0.5037,0.28799,0.3054,0.50243,0.351,0.78351,0.54007,-1.6559,-1.8072,0.49412,0.36471,0.058824,33,18,31,18,1.8731,0.43925,0.051447,0.025721,0.56906,4.8772e-05,0.42999,0.019592,5.0215e-09,8.6526e-07,0.49041,0.56658,0.90022
180930131322-decay-looming,looming,decay,1,original,0.06627,-0.052871,0.46914,0.14112,0.16295,0.46,0.049576,-0.0041859,0.49383,0.2137,0.2137,-0.41477,0.0013738,1.015,-0.25968,-0.27157,-0.22215,-0.16618,-0.050994,-0.21772,-0.018861,0.49556,-0.00055526,-1.8857,-1.9371,0.34483,0.47126,0.057471,1,1,1,14,0.80313,0.7183,1.0476e-12,0.60012,0.027577,0.41222,0.045945,0.054101,0.048493,0.74147,0.14055,0.13565,0.64391
180930131322-decay-looming,looming,decay,2,original,0.43448,0.437,0.8642,0.94991,0.52238,0.685,0.032912,0.02597,0.55556,0.39288,0.3219,0.78568,0.028205,1.0249,0.11232,-0.12013,0.14434,-0.17167,0.27349,0.15642,-0.054712,NaN,0.008674,-1.8095,-1.854,0.41176,0.43529,0.058824,32,30,26,14,0.69312,0.57209,4.5156e-18,0.032295,0.040579,0.017631,0.052118,0.066944,0.00107,0.66587,0.23,0.56055,0.77032
180930131322-decay-looming,looming,decay,3,original,0.28945,0.4625,0.80247,1.6276,1.4018,0.905,0.17385,0.20869,0.65432,0.82047,0.71466,-0.054045,0.033423,0.52167,0.51356,0.33833,0.69227,0.2474,0.40182,0.66922,0.28263,0.78788,0.27989,-1.6815,-1.8646,0.45882,0.38824,0.058824,39,18,35,13,0.86164,0.62727,0.73527,0.016745,0.60985,0.00088675,0.10993,0.071166,9.9262e-07,0.001961,0.26006,0.66901,0.89987
180930131322-decay-looming,looming,decay,4,original,0.3151,0.47788,0.67901,1.8157,1.6796,0.915,0.24307,0.28448,0.69136,1.0322,0.91444,-0.026905,-0.024144,0.49022,0.48718,0.46998,0.419,0.37497,0.29238,0.41086,0.25969,0.7,0.32505,-1.5987,-1.893,0.54118,0.29412,0.058824,35,13,32,13,1.3675,0.65721,0.40198,0.021455,0.60575,9.7952e-05,0.28816,0.028396,4.2388e-08,4.233e-05,0.21904,0.65816,0.90524
180930131322-decay-looming,looming,decay,5,original,0.36233,0.52689,0.67901,1.8939,1.7637,0.955,0.33478,0.35348,0.7037,1.2832,1.1172,-0.056469,-0.025123,0.54584,0.59603,0.37738,0.42901,0.38787,0.2594,0.40017,0.39775,0.69767,0.31045,-1.5813,-1.848,0.55294,0.30588,0.058824,33,11,32,11,0.91448,0.55749,0.80077,0.026568,0.53168,4.0672e-05,0.30229,0.027568,5.0482e-08,1.3248e-05,0.32072,0.56568,0.88385
180930131331-decay-looming,looming,decay,1,original,-0.13526,-0.052871,0.45679,0.14112,0.16295,0.51,-0.086929,-0.0041859,0.45679,0.2137,0.2137,-0.41477,-0.014192,1.0074,0.18755,-0.17396,0.22783,0.040561,0.16111,0.22613,-0.019694,0.50188,0.0020122,-1.9135,-1.875,0.33721,0.53488,0.05814,1,1,1,12,0.87928,0.6427,2.7819e-06,0.60115,0.028606,0.414,0.054148,0.051821,0.049377,0.74401,-0.1283,0.13565,0.64391
180930131331-decay-looming,looming,decay,2,original,0.37752,0.3856,0.81481,0.82445,0.42573,0.63,-0.033594,-0.053443,0.45679,0.26571,0.31072,0.81898,0.017754,1.032,-0.25425,-0.11495,-0.033316,-0.37093,0.28529,-0.039046,-0.047321,NaN,0.0083786,-1.7703,-1.8734,0.42353,0.42353,0.058824,31,30,24,11,0.82237,0.69859,6.1177e-09,0.030761,0.039667,0.017588,0.059111,0.049726,0.0022873,0.69265,0.20592,0.55906,0.75108
180930131331-decay-looming,looming,decay,3,original,0.25994,0.3959,0.7284,1.4102,1.2013,0.88,0.16207,0.19615,0.7037,0.72981,0.6039,0.046371,0.047406,0.50153,0.38537,0.37929,0.66009,0.029656,0.55391,0.63994,0.17727,0.72727,0.34162,-1.7334,-1.6664,0.43529,0.41176,0.058824,36,18,34,18,3.2151,0.48542,9.7009e-05,0.014272,0.55598,0.00086991,0.099417,0.12845,6.8691e-07,0.0013663,0.26918,0.66583,0.87064
180930131331-decay-looming,looming,decay,4,original,0.47716,0.59034,0.71605,2.1973,2.0238,0.935,0.319,0.32442,0.71605,1.1342,0.97675,0.075534,0.048908,0.37578,0.59561,0.54669,0.78517,0.19067,0.64911,0.81167,0.46829,0.87879,0.56536,-1.526,-1.4259,0.53012,0.33735,0.072289,34,16,31,15,1.6481,0.50875,0.18347,0.019193,0.54715,0.00011188,0.16635,0.10297,3.0544e-08,2.7063e-05,0.53234,0.80503,0.94847
180930131331-decay-looming,looming,decay,5,original,0.59279,0.6511,0.67901,2.3612,2.1961,0.925,0.3746,0.37794,0.71605,1.2791,1.1099,0.099412,0.064095,0.38635,0.51918,0.33326,0.77986,0.18387,0.61471,0.80082,0.55858,0.85714,0.59999,-1.4163,-1.3051,0.53571,0.27381,0.071429,32,18,30,17,0.38084,0.45777,0.12935,0.021937,0.59416,7.0057e-05,0.12407,0.080612,1.5401e-08,3.568e-06,0.50312,0.78762,0.91693
180930131340-decay-looming,looming,decay,1,original,-0.0056625,-0.052871,0.44444,0.14112,0.16295,0.42,0.0069628,-0.0041859,0.46914,0.2137,0.2137,-0.41477,0.01265,1.0112,0.10162,-0.3147,-0.014346,0.20825,-0.15756,-0.011785,-0.012093,0.49766,-0.0021685,-1.8977,-1.8882,0.34884,0.5,0.05814,1,1,1,14,0.87255,0.61479,1.096e-05,0.60141,0.029553,0.41448,0.060855,0.047602,0.049553,0.75056,0.041745,0.13565,0.64391
180930131340-decay-looming,looming,decay,2,original,0.63944,0.55922,0.90123,1.0368,0.44645,0.685,0.18951,0.20096,0.7037,0.5723,0.27755,0.77566,0.045793,1.0184,-0.19467,-0.13636,0.12613,-0.48632,0.47949,0.1216,-0.035106,1,0.023352,-1.8359,-1.772,0.37647,0.48235,0.058824,34,30,25,21,0.6407,0.44715,1.1885e-13,0.032863,0.045143,0.01774,0.076638,0.075758,0.00024355,0.61614,0.21012,0.46749,0.83231
180930131340-decay-looming,looming,decay,3,original,0.37308,0.58654,0.81481,1.7534,1.432,0.935,0.22412,0.2757,0.69136,0.98608,0.84867,0.088187,0.043958,0.44729,0.41438,0.14423,0.80643,0.099758,0.53227,0.79499,0.17019,0.77143,0.32774,-1.8204,-1.7464,0.39535,0.46512,0.05814,39,20,35,17,1.1223,0.55433,0.80652,0.0177,0.60708,0.00087285,0.091973,0.1552,7.6046e-07,0.0013167,0.25112,0.72136,0.92197
180930131340-decay-looming,looming,decay,4,original,0.63821,0.80162,0.75309,2.2073,1.8273,0.94,0.42492,0.45969,0.77778,1.1939,0.84436,0.23885,0.061686,0.36979,0.45677,0.28679,0.79451,0.16386,0.48658,0.79436,0.47386,0.75,0.3666,-1.7293,-1.5796,0.44706,0.4,0.058824,37,21,32,15,1.6615,0.49175,0.12513,0.031054,0.64026,0.00011635,0.12731,0.11314,3.759e-08,2.8696e-05,0.37151,0.79825,0.90802
180930131340-decay-looming,looming,decay,5,original,0.78769,0.88726,0.75309,2.4715,1.9488,0.91,0.57953,0.567,0.80247,1.3338,0.89884,0.28891,0.079726,0.4483,0.42949,0.44507,0.7896,0.16779,0.55738,0.7923,0.4213,0.83051,0.48663,-1.6475,-1.4789,0.47059,0.36471,0.058824,32,19,29,16,2.1839,0.49392,0.0023601,0.047534,0.57047,6.4462e-05,0.12083,0.078767,1.9465e-09,3.5838e-07,0.45421,0.77715,0.87552
180930131349-decay-looming,looming,decay,1,original,0.0026265,-0.052871,0.46914,0.14112,0.16295,0.475,0.034471,-0.0041859,0.49383,0.2137,0.2137,-0.41477,-0.0012475,1.0098,-0.05059,-0.31306,-0.09066,0.048839,-0.10412,-0.093988,-0.0030838,0.49752,-0.0013708,-1.8402,-1.9499,0.33721,0.48837,0.05814,1,1,2,20,0.78999,0.50201,3.3888e-10,0.60083,0.023683,0.42231,0.063399,0.044404,0.050309,0.75412,0.093198,0.13565,0.64391
180930131349-decay-looming,looming,decay,2,original,0.46346,0.43376,0.88889,0.95527,0.51186,0.745,0.037287,0.015196,0.4321,0.43254,0.46712,0.8359,0.021091,1.0216,-0.17045,-0.13038,-0.074114,-0.23621,0.14756,-0.065533,-0.067902,NaN,0.0053501,-1.8202,-1.8151,0.38824,0.48235,0.058824,31,30,24,11,0.78112,0.64959,3.9855e-12,0.031477,0.042163,0.01784,0.043645,0.07868,0.0019374,0.67595,0.32464,0.43491,0.78574
180930131349-decay-looming,looming,decay,3,original,0.25524,0.41055,0.81481,1.4928,1.2996,0.93,0.17043,0.20536,0.7284,0.82572,0.72237,0.04379,0.045389,0.48585,0.41192,0.20164,0.57198,0.15182,0.30559,0.56318,0.14598,0.71429,0.1891,-1.6332,-1.632,0.42353,0.44706,0.070588,38,18,35,16,0.50958,0.53455,0.3234,0.012237,0.62312,0.00084488,0.061033,0.13349,9.1046e-07,0.0020325,0.27749,0.46504,0.86006
180930131349-decay-looming,looming,decay,4,original,0.36182,0.53715,0.75309,1.784,1.6084,0.965,0.31575,0.35273,0.74074,1.174,1.0249,0.14837,0.050004,0.33454,0.50454,0.58449,0.69025,0.097206,0.39414,0.65765,0.38665,0.71429,0.37111,-1.7437,-1.5672,0.44048,0.42857,0.059524,36,16,32,15,3.2031,0.47226,9.847e-05,0.014824,0.75483,8.4557e-05,0.084142,0.078327,2.6723e-08,2.7688e-05,0.40149,0.50403,0.88588
180930131349-decay-looming,looming,decay,5,original,0.46982,0.64573,0.76543,1.9346,1.7133,0.945,0.40698,0.42854,0.80247,1.1891,0.97784,0.34082,0.074251,0.37921,0.56419,0.36203,0.72004,0.089212,0.48824,0.71699,0.46115,0.78652,0.42723,-1.4828,-1.5243,0.50588,0.31765,0.070588,33,14,30,16,1.5091,0.49062,0.23333,0.021243,0.68869,3.2598e-05,0.12349,0.07995,1.1204e-08,1.2364e-06,0.54641,0.53089,0.84268
180930131357-decay-looming,looming,decay,1,original,-0.038184,-0.052871,0.44444,0.14112,0.16295,0.44,-0.076522,-0.0041859,0.46914,0.2137,0.2137,-0.41477,-0.0017292,1.0117,0.061913,-0.26583,-0.17717,0.18852,-0.22734,-0.17574,-0.0073274,0.49251,-0.0037534,-1.9548,-1.8865,0.2907,0.59302,0.05814,1,1,1,14,0.83064,0.6115,2.5213e-09,0.60352,0.026532,0.41855,0.04546,0.06925,0.049961,0.74241,-0.069577,0.13565,0.64391
180930131357-decay-looming,looming,decay,2,original,0.43723,0.41842,0.8642,0.85399,0.40844,0.66,0.053797,0.055718,0.49383,0.47506,0.47597,0.7803,0.030194,1.0233,-0.095584,-0.22852,0.058205,-0.2529,0.26619,0.057035,-0.056746,1,0.010625,-1.9236,-1.683,0.32558,0.55814,0.05814,30,29,23,17,0.74166,0.5849,4.4451e-10,0.032764,0.043047,0.017975,0.11997,0.045212,0.00019987,0.63861,0.16545,0.45312,0.77087
180930131357-decay-looming,looming,decay,3,original,0.34084,0.54765,0.83951,1.7957,1.4242,0.885,0.21965,0.28203,0.77778,0.80504,0.60074,0.02204,0.042996,0.4893,0.4431,0.14292,0.79199,0.26801,0.32944,0.75725,0.31636,0.60714,0.19779,-1.8882,-1.8225,0.33721,0.52326,0.05814,39,19,35,12,1.5008,0.64983,0.26378,0.015127,0.62166,0.00086501,0.11343,0.1393,8.9407e-07,0.0019117,0.090176,0.72381,0.93619
180930131357-decay-looming,looming,decay,4,original,0.54396,0.7363,0.81481,2.1586,1.6503,0.935,0.35375,0.41336,0.80247,1.1425,0.85244,0.12383,0.03677,0.36961,0.58227,0.16651,0.82577,0.24175,0.49834,0.83137,0.38086,0.72414,0.29463,-1.8021,-1.8759,0.4,0.49412,0.058824,38,21,34,16,1.4188,0.49478,0.46862,0.023092,0.68696,9.1328e-05,0.094401,0.20451,1.0033e-07,0.00010768,0.29661,0.80791,0.92827
180930131357-decay-looming,looming,decay,5,original,0.51261,0.69505,0.76543,2.0422,1.819,0.975,0.38566,0.41962,0.77778,1.1119,0.81946,0.11906,0.033499,0.42979,0.58701,0.3593,0.73169,0.23653,0.52838,0.73665,0.3981,0.75949,0.4168,-1.6602,-1.7656,0.45238,0.44048,0.071429,35,17,32,18,1.0037,0.53391,0.99336,0.03158,0.65062,2.6171e-05,0.15141,0.070961,8.5825e-09,6.6392e-06,0.32435,0.67294,0.8234
180930131407-decay-looming,looming,decay,1,original,0.0015193,-0.052871,0.45679,0.14112,0.16295,0.49,0.020582,-0.0041859,0.48148,0.2137,0.2137,-0.41477,0.0019876,1.0136,0.022172,-0.38678,-0.13,0.19437,-0.25198,-0.13736,-0.023982,0.49459,-0.0030729,-1.9079,-1.8287,0.31395,0.55814,0.05814,1,1,1,19,0.74322,0.5633,2.0893e-18,0.59944,0.028115,0.41689,0.064066,0.03982,0.049927,0.75606,0.059654,0.13565,0.64391
180930131407-decay-looming,looming,decay,2,original,0.50752,0.46792,0.8642,0.94712,0.47935,0.705,-0.011199,-0.037518,0.41975,0.38032,0.43108,0.79856,0.025956,1.0318,0.051328,-0.031048,0.1044,-0.25092,0.29515,0.10563,-0.030877,NaN,0.0091965,-1.7892,-1.8047,0.4186,0.4186,0.05814,27,26,23,10,0.82162,0.72207,8.3746e-08,0.031535,0.043016,0.017756,0.10864,0.036076,0.0010038,0.66907,0.21371,0.56337,0.75089
180930131407-decay-looming,looming,decay,3,original,0.32544,0.51361,0.81481,1.4849,1.2082,0.895,0.21662,0.261,0.7284,0.82206,0.66471,0.12597,0.03585,0.52705,0.41023,0.4316,0.70047,0.13433,0.47226,0.68729,0.24678,0.7,0.25098,-1.7879,-1.8486,0.41176,0.44706,0.058824,37,17,34,22,2.2618,0.48595,0.033551,0.016277,0.63025,0.0008709,0.094014,0.10783,1.9686e-06,0.0040926,0.31635,0.62742,0.84602
180930131407-decay-looming,looming,decay,4,original,0.36791,0.52296,0.75309,1.5509,1.3604,0.925,0.31374,0.33273,0.74074,1.0312,0.80986,0.11152,0.037833,0.40856,0.53362,0.64423,0.75921,0.33571,0.42329,0.75007,0.28179,0.6875,0.26875,-1.7685,-1.8151,0.42353,0.38824,0.058824,32,14,32,18,1.4116,0.55853,0.38689,0.024433,0.70111,9.6167e-05,0.16888,0.070925,9.5553e-08,9.8851e-05,0.48548,0.5177,0.86211
180930131407-decay-looming,looming,decay,5,original,0.36301,0.52,0.76543,1.6062,1.4467,0.9,0.3622,0.37067,0.7284,1.1096,0.89724,0.20483,0.050013,0.43377,0.3591,0.61044,0.67738,0.14612,0.49544,0.69397,0.22065,0.69444,0.38995,-1.6303,-1.6974,0.44706,0.38824,0.070588,29,12,31,19,0.94774,0.46358,0.91015,0.020156,0.68185,3.6162e-05,0.091337,0.09526,2.8947e-07,0.00028322,0.33603,0.42922,0.88946
180930131416-decay-looming,looming,decay,1,original,0.0032531,-0.052871,0.49383,0.14112,0.16295,0.48,-0.021754,-0.0041859,0.48148,0.2137,0.2137,-0.41477,-0.003286,1.0098,0.018247,-0.38752,-0.072442,0.050415,-0.094414,-0.070358,-0.012942,0.49487,-0.0011773,-1.91,-1.9098,0.33721,0.54651,0.05814,1,1,2,14,0.86017,0.59641,1.7566e-07,0.60307,0.027118,0.41965,0.051516,0.066816,0.05049,0.74969,0.0096743,0.13565,0.64391
180930131416-decay-looming,looming,decay,2,original,0.29181,0.31519,0.81481,0.79928,0.47086,0.65,0.015907,0.010958,0.53086,0.43276,0.3971,0.68525,0.036249,1.0101,-0.090021,-0.052643,0.26313,-0.24927,0.40334,0.25908,-0.040344,1,0.015121,-1.9359,-1.8042,0.32184,0.52874,0.057471,24,26,20,17,0.74872,0.56916,2.1684e-07,0.032786,0.040666,0.017972,0.08062,0.078477,6.1133e-05,0.53709,0.1307,0.53929,0.72849
180930131416-decay-looming,looming,decay,3,original,0.40324,0.61735,0.83951,1.4423,0.99052,0.945,0.25186,0.30482,0.75309,0.8862,0.65092,0.13563,0.041819,0.44671,0.4921,0.18821,0.66039,0.33413,0.34442,0.70041,0.22243,0.73529,0.19211,-1.8876,-1.8088,0.34118,0.51765,0.058824,38,18,35,22,2.0829,0.49576,0.063951,0.01593,0.61752,0.00089584,0.16731,0.083509,6.8877e-07,0.0012247,0.16566,0.55585,0.89217
180930131416-decay-looming,looming,decay,4,original,0.66884,0.86532,0.81481,2.1122,1.2791,0.94,0.47171,0.51004,0.79012,1.2476,0.82852,0.30112,0.059103,0.3323,0.5468,0.49938,0.7402,0.24934,0.46437,0.7336,0.486,0.76316,0.32276,-1.7468,-1.793,0.38824,0.48235,0.070588,35,19,32,16,1.8509,0.53225,0.04515,0.02636,0.6727,0.00011619,0.14373,0.06731,2.3403e-08,1.6644e-05,0.36936,0.61075,0.91875
180930131416-decay-looming,looming,decay,5,original,0.70976,0.85332,0.81481,2.314,1.4894,0.955,0.57443,0.55093,0.79012,1.4088,0.96069,0.26751,0.077284,0.35466,0.56415,0.4558,0.70172,0.27197,0.45358,0.7101,0.45315,0.73077,0.30891,-1.6429,-1.6391,0.43529,0.41176,0.082353,33,17,30,12,1.3195,0.53467,0.32249,0.031926,0.64533,6.1105e-05,0.14055,0.060804,2.2393e-09,9.1042e-07,0.51476,0.4516,0.83189
180930131427-decay-looming,looming,decay,1,original,-0.029134,-0.052871,0.45679,0.14112,0.16295,0.475,-0.024015,-0.0041859,0.46914,0.2137,0.2137,-0.41477,-0.011783,1.0146,-0.22916,-0.24075,0.034434,-0.32113,0.25552,0.025772,-0.018923,0.49939,0.0033142,-1.9265,-1.9137,0.32558,0.54651,0.05814,1,1,1,16,0.82363,0.59488,4.686e-10,0.60484,0.026695,0.42513,0.038537,0.067523,0.051915,0.75969,-0.024213,0.13565,0.64391
180930131427-decay-looming,looming,decay,2,original,0.63568,0.54897,0.87654,1.0092,0.37935,0.685,0.13552,0.15113,0.62963,0.67357,0.49173,0.81621,0.026669,1.0188,0.010858,0.14806,0.10293,-0.29371,0.34619,0.095828,-0.028473,NaN,0.012647,-1.8293,-1.6807,0.3908,0.44828,0.057471,28,27,23,15,0.71866,0.61918,1.4325e-14,0.03268,0.040359,0.018529,0.045572,0.080495,0.0022115,0.66699,0.11228,0.45583,0.83975
180930131427-decay-looming,looming,decay,3,original,0.43321,0.64748,0.90123,1.5466,1.1142,0.95,0.2829,0.33799,0.79012,0.89656,0.65105,0.12331,0.04757,0.46915,0.32277,0.4169,0.69021,0.10379,0.4383,0.66005,0.47283,0.71053,0.27861,-1.8502,-1.6919,0.38372,0.46512,0.05814,38,19,33,12,2.587,0.60147,0.00039063,0.016347,0.63871,0.00094084,0.13734,0.076927,7.7533e-07,0.0012782,0.2984,0.70032,0.9118
180930131427-decay-looming,looming,decay,4,original,0.42129,0.59345,0.76543,1.7861,1.5342,0.925,0.37046,0.39737,0.77778,1.0657,0.79653,0.17535,0.058237,0.3519,0.54385,0.60989,0.6937,0.11447,0.47468,0.66432,0.52899,0.76923,0.38286,-1.6109,-1.5871,0.44706,0.41176,0.070588,34,15,32,14,1.1124,0.56229,0.79852,0.016992,0.68765,0.00010015,0.15932,0.054344,5.197e-08,4.9783e-05,0.40174,0.58554,0.86065
180930131427-decay-looming,looming,decay,5,original,0.3379,0.51347,0.76543,1.8466,1.6589,0.91,0.38412,0.40878,0.80247,1.178,0.95285,0.20297,0.069226,0.377,0.46883,0.59767,0.65811,0.10304,0.45608,0.65077,0.38623,0.71053,0.35979,-1.6261,-1.534,0.46429,0.40476,0.071429,33,13,32,11,2.6216,0.44834,0.0012258,0.018463,0.66039,3.8306e-05,0.11372,0.091782,4.3681e-09,1.9936e-06,0.40374,0.52138,0.82412
180930131438-decay-looming,looming,decay,1,original,-0.070651,-0.052871,0.4321,0.14112,0.16295,0.4,0.019421,-0.0041859,0.50617,0.2137,0.2137,-0.41477,0.0030664,1.0159,-0.099274,-0.027453,-0.076984,-0.15494,0.058592,-0.073588,-0.014385,0.50925,0.00067087,-1.9006,-1.9461,0.34884,0.52326,0.05814,1,1,1,12,0.89829,0.66641,0.00015998,0.60322,0.027972,0.41735,0.052782,0.059756,0.049885,0.7475,-0.023915,0.13565,0.64391
180930131438-decay-looming,looming,decay,2,original,0.46852,0.47729,0.87654,0.9617,0.46069,0.68,0.017325,0.026941,0.55556,0.34022,0.2803,0.79562,0.029048,1.0423,-0.055075,-0.1221,0.070846,-0.27248,0.25083,0.07852,-0.051741,NaN,0.0071925,-1.7969,-1.9054,0.38372,0.48837,0.05814,35,31,29,19,0.65638,0.54291,2.5884e-17,0.030957,0.035698,0.017588,0.057068,0.068287,0.0031383,0.68219,0.14179,0.49017,0.68622
180930131438-decay-looming,looming,decay,3,original,0.39946,0.59718,0.81481,1.6083,1.1838,0.89,0.2498,0.30063,0.80247,0.77589,0.58461,0.13887,0.042384,0.53149,0.54958,0.34917,0.72267,0.22399,0.49103,0.73874,0.20515,0.64706,0.26642,-1.8359,-1.853,0.37647,0.48235,0.058824,39,20,35,14,1.1666,0.59702,0.69309,0.017935,0.59358,0.00088719,0.10205,0.07898,1.0431e-06,0.0018683,0.21588,0.71446,0.88401
180930131438-decay-looming,looming,decay,4,original,0.45696,0.64083,0.67901,2.2648,2.0065,0.92,0.33099,0.37071,0.71605,1.0596,0.82637,0.077249,0.03762,0.41768,0.55589,0.50939,0.66577,0.22296,0.46274,0.67704,0.51012,0.7541,0.37938,-1.7527,-1.8877,0.45238,0.41667,0.059524,37,19,33,11,1.4835,0.65366,0.26497,0.022357,0.69872,9.3678e-05,0.19998,0.058458,4.8285e-08,2.316e-05,0.38121,0.7518,0.92147
180930131438-decay-looming,looming,decay,5,original,0.41944,0.59434,0.7037,2.0466,1.7901,0.94,0.41249,0.42565,0.76543,1.1393,0.85087,0.09209,0.0042858,0.56917,0.45325,0.53223,0.39238,0.094152,0.42108,0.405,0.34603,0.76087,0.35915,-1.6896,-1.8661,0.49398,0.39759,0.060241,35,14,32,11,0.90624,0.68645,0.77005,0.031846,0.64307,3.7008e-05,0.31692,0.019633,4.4833e-07,1.0192e-06,0.42811,0.53274,0.83271
180930131449-decay-looming,looming,decay,1,original,-0.010254,-0.052871,0.45679,0.14112,0.16295,0.48,-0.029918,-0.0041859,0.48148,0.2137,0.2137,-0.41477,0.0091099,1.0095,0.053155,-0.31412,-0.12192,0.12188,-0.17908,-0.12082,-0.0019041,0.48854,-0.0025671,-1.907,-1.8041,0.34483,0.49425,0.057471,1,1,1,13,0.86086,0.61465,8.4163e-08,0.60069,0.026209,0.4155,0.054608,0.060741,0.049115,0.73988,-0.0098769,0.13565,0.64391
