file,type,competition,stage,rewire,fullBrainSel,meanSel,shareSelCells,sel90perc,sel90m50,bestPredict,fullBrainSel_SC,meanSel_SC,shareSelCells_SC,sel90perc_SC,sel90m50_SC,rPosSel,rDirWei,mDistWei,rSelClu,rCluSpk,rSelNet,rSelRnt,rSelGth,rSelIns,selAssort,shESelGrow,selEGrowth,synfire,synHelp,gammaIn,gammaOu,deg0,deg12,deg5p,nPCAto80,nRichTo80F,nRichTo80C,nClusters,clusterPreference,clusterCompactness,clustPrefPval,eff,modul,clust,flow,revFlow,cycl,recip,rSelSpk,rSelfcSelfs,rSelfcSelsc
180930132038-decay-looming,looming,decay,1,original,-0.12301,-0.082276,0.34568,0.12364,0.20029,0.49,-0.018188,-0.0020598,0.50617,0.17003,0.17003,-0.37539,-0.0064924,1.018,0.014836,-0.2966,-0.073835,0.057945,-0.094211,-0.068947,-0.017059,0.49984,-0.0017349,0.02449,-0.050175,-1.8506,-1.8824,0.34884,0.5,0.05814,2,1,1,19,0.76096,0.47147,3.4309e-14,0.60041,0.029011,0.41541,0.062216,0.050517,0.049498,0.74922,-0.1134,0.42144,0.37325
180930132038-decay-looming,looming,decay,2,original,0.55529,0.5074,0.90123,1.0328,0.50033,0.725,0.21439,0.23374,0.65432,0.68159,0.39871,0.78705,0.029404,1.0177,0.057331,0.0047881,0.23582,-0.12939,0.30392,0.2491,-0.067259,NaN,0.0081566,0.11918,0.20694,-1.6923,-1.7829,0.44186,0.37209,0.05814,28,27,24,14,0.6978,0.65787,1.6511e-14,0.033156,0.043742,0.018172,0.072829,0.055449,0.00034073,0.62011,0.13489,0.3688,0.80329
180930132038-decay-looming,looming,decay,3,original,0.2808,0.42445,0.79012,1.3209,1.0951,0.915,0.18568,0.21359,0.7037,0.81543,0.68932,0.069038,0.047785,0.52466,0.48258,0.47423,0.70783,0.24067,0.36841,0.71277,0.25897,0.7037,0.30773,0.17459,0.19275,-1.7498,-1.7131,0.44706,0.42353,0.058824,36,18,33,16,0.36888,0.50122,0.18618,0.01278,0.56941,0.00087851,0.12307,0.12005,2.5455e-06,0.006107,0.40445,0.6343,0.8964
180930132038-decay-looming,looming,decay,4,original,0.4264,0.57922,0.67901,1.6265,1.3578,0.94,0.3786,0.40395,0.77778,1.2289,1.0312,0.1521,0.035533,0.47568,0.48298,0.58195,0.6347,0.17783,0.4016,0.61494,0.32356,0.70149,0.43936,0.22819,0.2485,-1.6694,-1.8116,0.46429,0.41667,0.071429,33,16,31,16,1.3216,0.47116,0.48459,0.019337,0.64918,0.00011471,0.27236,0.03017,1.158e-07,0.00011467,0.44016,0.52116,0.87194
180930132038-decay-looming,looming,decay,5,original,0.36849,0.55273,0.64198,1.66,1.3825,0.945,0.42795,0.42761,0.76543,1.2247,1.0051,0.14387,0.027327,0.56515,0.57074,0.61632,0.49272,0.2498,0.45005,0.49556,0.2552,0.57732,0.15909,0.1811,0.23388,-1.6823,-1.594,0.45238,0.41667,0.071429,29,10,29,12,1.2577,0.58495,0.46125,0.027231,0.57427,4.9237e-05,0.30699,0.025216,1.2012e-08,6.7674e-06,0.5654,0.45151,0.72349
180930132047-decay-looming,looming,decay,1,original,-0.028237,-0.082276,0.34568,0.12364,0.20029,0.465,-0.015564,-0.0020598,0.49383,0.17003,0.17003,-0.37539,-0.0030104,1.0081,0.023032,-0.18817,-0.068762,0.090646,-0.10404,-0.066193,-0.010581,0.50559,0.00039161,0.025498,-0.042883,-1.8916,-1.9267,0.33333,0.56322,0.057471,1,1,2,17,0.82248,0.53557,9.7103e-10,0.59678,0.028086,0.4104,0.052757,0.052649,0.048327,0.75242,-0.016648,0.42144,0.37325
180930132047-decay-looming,looming,decay,2,original,0.55898,0.49353,0.83951,1.0457,0.55162,0.735,0.13385,0.10438,0.60494,0.59028,0.4398,0.86398,0.030936,1.0101,-0.1791,-0.058155,0.060527,-0.26537,0.24246,0.058371,-0.045728,NaN,0.010527,0.12626,0.23047,-1.9018,-1.8552,0.34884,0.52326,0.05814,29,29,22,18,0.72131,0.60395,3.9698e-10,0.032899,0.042647,0.017665,0.066221,0.066719,0.0002609,0.61662,0.39437,0.44255,0.77121
180930132047-decay-looming,looming,decay,3,original,0.36674,0.55987,0.80247,1.6058,1.3102,0.9,0.2791,0.33791,0.76543,1.0551,0.85041,0.12455,0.042761,0.47741,0.3154,0.34773,0.75269,0.10967,0.50656,0.72571,0.38353,0.89744,0.39301,0.20483,0.2072,-1.8873,-1.7436,0.36047,0.5,0.05814,38,19,35,20,0.91593,0.53678,0.8746,0.017123,0.60252,0.00088857,0.072165,0.12098,1.0694e-06,0.0017571,0.15015,0.60819,0.9052
180930132047-decay-looming,looming,decay,4,original,0.38761,0.54702,0.69136,1.5481,1.2837,0.965,0.3382,0.36791,0.77778,1.0633,0.88633,0.12632,0.058594,0.3678,0.41941,0.47573,0.67467,0.087359,0.45538,0.67828,0.30808,0.74627,0.46283,0.19915,0.21166,-1.772,-1.661,0.41176,0.44706,0.058824,34,17,32,15,0.33202,0.49132,0.12087,0.019848,0.68342,8.9243e-05,0.098317,0.075185,4.4331e-08,3.0747e-05,0.38673,0.59924,0.88232
180930132047-decay-looming,looming,decay,5,original,0.67188,0.74938,0.71605,2.3185,1.9567,0.925,0.4354,0.43245,0.80247,1.2842,1.0959,0.25404,0.072852,0.40676,0.54518,0.46128,0.85894,0.13727,0.60367,0.85615,0.54779,0.82418,0.7703,0.2073,0.21583,-1.6841,-1.38,0.45882,0.35294,0.058824,33,20,29,19,0.55196,0.40339,0.2763,0.025308,0.63852,2.7195e-05,0.098964,0.080525,5.685e-09,1.4133e-06,0.60484,0.85839,0.93115
