file,type,competition,stage,rewire,fullBrainSel,meanSel,shareSelCells,sel90perc,sel90m50,bestPredict,fullBrainSel_SC,meanSel_SC,shareSelCells_SC,sel90perc_SC,sel90m50_SC,rPosSel,rDirWei,mDistWei,rSelClu,rCluSpk,rSelNet,rSelRnt,rSelGth,rSelIns,selAssort,shESelGrow,selEGrowth,gammaIn,gammaOu,deg0,deg12,deg5p,nPCAto80,nRichTo80F,nRichTo80C,nClusters,clusterPreference,clusterCompactness,clustPrefPval,eff,modul,clust,flow,revFlow,cycl,recip,rSelSpk,rSelfcSelfs,rSelfcSelsc
180801104043-slide-looming,looming,slide,1,original,0.45836,0.49508,0.92593,0.91444,0.41891,0.73,0.018033,0.037354,0.5679,0.39481,0.30265,0.77183,0.0019923,1.018,-0.064669,0.12292,0.07492,-0.18031,0.20141,0.075559,-0.017025,NaN,0.00044697,-1.4852,-1.4514,0.48235,0.34118,0.10588,34,31,29,20,0.82059,0.58488,2.8693e-08,0.022911,0.026974,0.015867,0.011377,0.009026,0.026695,0.75399,0.044213,0.41181,0.7247
180801104043-slide-looming,looming,slide,2,original,0.93036,0.82077,0.97531,1.355,0.45981,0.785,0.25989,0.2972,0.74074,0.82599,0.45942,0.71591,0.0002711,1.0237,0.037282,-0.46587,0.032247,0.0485,0.022628,0.042184,-0.030239,0.75,5.3808e-05,-1.9075,-1.9588,0.33721,0.54651,0.05814,33,29,29,12,0.95559,0.6058,0.52403,0.037281,0.095965,0.012015,0.016036,0.0077276,5.0539e-05,0.33526,0.011639,0.2218,0.85274
180801104043-slide-looming,looming,slide,3,original,1.1307,1.0697,0.98765,1.7814,0.63363,0.805,0.39481,0.42174,0.76543,0.89938,0.4685,0.41093,3.1625e-05,0.81265,-0.19869,-0.57929,-0.15764,0.019169,-0.097641,-0.10817,0.038581,0.57407,-0.00062114,-1.9959,-1.9772,0.18182,0.73864,0.056818,41,32,34,14,1.1125,0.60238,0.62874,0.088629,0.38763,0.0033194,0.024814,0.024167,2.9529e-05,0.031732,0.51006,0.088525,0.8926
180801104043-slide-looming,looming,slide,4,original,0.99822,1.0766,0.98765,1.7456,0.68039,0.915,0.42895,0.48034,0.90123,1.0238,0.53393,0.24288,-0.0014176,0.71541,-0.29427,-0.67165,-0.16281,-0.16962,-0.044589,-0.17437,0.087915,0.51402,-0.00064821,-2.0012,-1.987,0.13636,0.78409,0.056818,39,30,36,12,1.3276,0.64601,0.22582,0.13743,0.51218,0.00050029,0.050097,0.029766,1.244e-05,0.0087236,0.36992,0.1389,0.89068
180801104043-slide-looming,looming,slide,5,original,0.96035,1.0866,0.97531,1.7019,0.64189,0.885,0.4051,0.46972,0.88889,0.9538,0.50057,0.18034,6.8538e-05,0.69974,-0.23056,-0.53586,-0.040643,-0.14478,0.064132,0.016117,0.21582,0.56818,0.00030013,-1.9254,-1.9254,0.056818,0.86364,0.056818,41,30,37,16,1.4209,0.45067,0.19597,0.15325,0.53802,7.1384e-05,0.030248,0.014171,3.7699e-05,0.024212,0.41265,0.21676,0.89449
180801104051-slide-looming,looming,slide,1,original,0.51271,0.54926,0.92593,0.9708,0.4118,0.735,0.024812,0.035676,0.59259,0.41448,0.31314,0.81061,0.003469,1.0112,0.033997,-0.072143,0.28742,-0.01922,0.19456,0.2797,-0.0053787,NaN,0.00053266,-1.5478,-1.4217,0.5,0.34524,0.071429,37,32,31,19,0.76389,0.47892,3.4517e-13,0.022899,0.027151,0.015935,0.0098941,0.010579,0.026222,0.74823,0.13255,0.34997,0.72594
180801104051-slide-looming,looming,slide,2,original,1.1426,0.93015,0.97531,1.4793,0.47059,0.81,0.4176,0.4335,0.81481,0.91311,0.43443,0.67431,0.00012474,1.0115,0.25219,-0.33022,0.29671,0.21815,0.082598,0.30477,-0.045985,1,0.00033609,-1.9351,-1.8882,0.32184,0.55172,0.057471,38,32,30,12,0.67488,0.69406,7.1898e-05,0.037688,0.1077,0.011882,0.026945,0.02498,4.2063e-05,0.2425,0.29746,0.22864,0.84827
180801104051-slide-looming,looming,slide,3,original,1.2007,1.1596,1,1.9685,0.72842,0.88,0.40567,0.45599,0.81481,1.0021,0.51358,0.40376,-0.00015494,0.83495,-0.13904,-0.56792,-0.030059,-0.11422,0.072828,0.011965,0.11978,0.56522,0.00041123,-1.9772,-1.9772,0.21591,0.70455,0.056818,42,32,36,12,1.1325,0.70369,0.52876,0.087147,0.34378,0.0038067,0.027397,0.019867,3.6322e-05,0.042032,0.34984,0.12884,0.89219
180801104051-slide-looming,looming,slide,4,original,1.1483,1.2052,1,1.9785,0.73185,0.89,0.5157,0.5725,0.90123,1.1141,0.50635,0.27265,0.00052288,0.71547,0.077678,-0.35543,0.096747,0.025301,0.032672,0.143,0.17872,0.56481,0.00042935,-1.987,-1.987,0.10227,0.81818,0.056818,42,32,37,12,1.2402,0.67454,0.37874,0.14153,0.47799,0.00039127,0.055335,0.054351,1.684e-05,0.01163,0.28575,0.23385,0.89834
180801104051-slide-looming,looming,slide,5,original,1.0213,1.165,1,2.002,0.81233,0.915,0.47468,0.54891,0.91358,1.0526,0.49773,0.22996,0.00015647,0.70663,-0.12195,-0.35289,0.079704,-0.15756,0.24441,0.09818,0.13112,0.54615,0.001245,-1.9478,-1.9254,0.068182,0.85227,0.056818,41,30,38,16,1.0734,0.60466,0.81172,0.15489,0.52467,6.4985e-05,0.02985,0.018447,9.9191e-06,0.006024,0.16984,0.25512,0.88622
180801104059-slide-looming,looming,slide,1,original,0.66806,0.63958,0.90123,1.1517,0.474,0.795,0.048302,0.046178,0.54321,0.47657,0.32039,0.86652,0.0002635,1.0108,-0.06637,-0.21141,-0.06222,-0.066273,-0.0046809,-0.052509,-0.0067518,NaN,-1.4945e-05,-1.4424,-1.6806,0.54217,0.3253,0.072289,35,31,27,19,0.78355,0.53672,1.0595e-10,0.022937,0.029899,0.015863,0.0118,0.012323,0.027537,0.74456,0.25709,0.33217,0.82831
180801104059-slide-looming,looming,slide,2,original,1.1931,0.96764,0.98765,1.5547,0.43223,0.86,0.39144,0.41208,0.77778,0.89759,0.33695,0.72116,0.00010576,0.99764,0.17371,-0.29373,0.082358,-0.040618,0.075484,0.081099,-0.06905,0.85714,0.00038615,-1.9263,-1.9196,0.31395,0.5814,0.05814,35,29,29,81,0,0,1.846e-06,0.03804,0.094441,0.011728,0.027445,0.034537,4.1812e-05,0.23156,0.12281,0.2231,0.87496
180801104059-slide-looming,looming,slide,3,original,1.2151,1.1192,1,1.8945,0.76366,0.955,0.45502,0.48073,0.77778,1.1509,0.6664,0.56156,0.00014378,0.7612,-0.14991,-0.54646,-0.14245,-0.22449,-0.038496,-0.21217,0.0081692,0.74194,-0.0001998,-1.9848,-1.9684,0.20455,0.71591,0.056818,40,32,35,16,1.5926,0.53475,0.024641,0.085939,0.39348,0.0032571,0.020115,0.02616,2.3292e-05,0.025541,0.43708,0.063303,0.88407
180801104059-slide-looming,looming,slide,4,original,1.2111,1.2778,1,2.055,0.81004,0.945,0.51902,0.58771,0.87654,1.2264,0.6588,0.33037,-8.0502e-05,0.68077,-0.25128,-0.62377,-0.10622,0.11563,-0.18161,-0.15498,0.1509,0.57843,-0.0012709,-2.0015,-2.0015,0.15909,0.76136,0.056818,40,30,37,11,1.5375,0.70651,0.029831,0.13145,0.47999,0.00056253,0.028446,0.020464,1.386e-05,0.010371,0.25629,-0.065656,0.90082
180801104059-slide-looming,looming,slide,5,original,1.2061,1.3258,1,2.1004,0.8902,0.935,0.58414,0.66403,0.95062,1.2123,0.52442,0.2183,-9.668e-05,0.65897,-0.26657,-0.57504,0.14499,0.060971,-0.027989,0.14241,0.26884,0.52713,-0.00027539,-1.9939,-1.9647,0.11364,0.80682,0.056818,40,29,37,16,1.4501,0.59671,0.15731,0.1507,0.50657,8.6504e-05,0.032237,0.066362,8.4213e-06,0.005478,0.1015,0.21801,0.89642
180801104107-slide-looming,looming,slide,1,original,0.61262,0.61038,0.87654,1.0669,0.37402,0.775,0.084823,0.083134,0.59259,0.50639,0.34382,0.86313,-0.00041081,1.0179,0.0076634,0.0071108,-0.13279,-0.013326,-0.070691,-0.12459,-0.022189,NaN,-0.00021899,-1.6378,-1.4811,0.48235,0.34118,0.058824,35,30,28,23,0.77769,0.53246,8.3841e-12,0.023024,0.025484,0.015804,0.010616,0.011657,0.030694,0.747,0.24098,0.22722,0.83504
180801104107-slide-looming,looming,slide,2,original,0.81465,0.74673,0.97531,1.2743,0.46695,0.79,0.16226,0.18907,0.67901,0.68606,0.4856,0.72514,7.916e-05,1.0392,0.31424,-0.43411,-0.14553,-0.19543,0.03898,-0.14546,-0.049027,0.75,4.0275e-05,-1.9714,-1.9098,0.27586,0.62069,0.057471,34,29,29,12,0.89068,0.70004,0.10445,0.036428,0.089925,0.012238,0.0071116,0.0066283,5.3162e-05,0.3495,0.098259,0.26496,0.8546
180801104107-slide-looming,looming,slide,3,original,1.1947,1.0744,0.97531,1.9064,0.79652,0.885,0.444,0.45067,0.77778,1.128,0.66166,0.44513,1.3326e-05,0.78327,-0.20725,-0.68008,0.2247,0.0081192,0.19897,0.27754,0.17199,0.56604,0.0011799,-1.9959,-1.9959,0.18182,0.73864,0.056818,39,31,33,19,1.0238,0.57049,0.92282,0.08697,0.37014,0.0038066,0.026865,0.02328,3.4413e-05,0.037445,0.547,0.084579,0.9187
180801104107-slide-looming,looming,slide,4,original,0.99224,1.0946,0.98765,1.9576,0.86002,0.92,0.38828,0.43444,0.77778,1.0106,0.53723,0.36221,-0.00031523,0.696,-0.38347,-0.63915,0.30438,0.073985,0.14502,0.28384,0.25632,0.61224,0.0027079,-2.0012,-2.0012,0.13636,0.78409,0.056818,39,30,34,14,1.1154,0.62143,0.67746,0.13689,0.4842,0.00062315,0.054363,0.02739,4.5099e-05,0.033413,0.52728,0.19299,0.94303
180801104107-slide-looming,looming,slide,5,original,0.87276,1.0385,0.97531,2.1226,1.1822,0.94,0.36085,0.42193,0.80247,1.1637,0.79008,0.33491,0.00016306,0.67468,-0.47012,-0.70184,0.035472,-0.21607,0.26712,0.16216,0.34347,0.52555,0.0026971,-1.9939,-1.9774,0.11364,0.80682,0.056818,40,30,36,14,1.0618,0.58403,0.84933,0.15474,0.53002,9.1145e-05,0.021309,0.042815,3.5535e-05,0.023726,0.45488,0.11827,0.94791
180801104115-slide-looming,looming,slide,1,original,0.5061,0.56405,0.98765,0.92436,0.32394,0.77,0.048248,0.074562,0.59259,0.41498,0.33885,0.81246,-0.0016641,1.0134,-0.031407,-0.038362,-0.16148,-0.037793,-0.10376,-0.16729,-0.019454,NaN,-0.0002139,-1.7524,-1.6533,0.42353,0.41176,0.058824,32,29,29,12,0.84162,0.73704,8.7439e-10,0.022958,0.028278,0.015866,0.010664,0.015957,0.032018,0.75198,-0.041936,0.22454,0.78431
180801104115-slide-looming,looming,slide,2,original,0.89494,0.791,0.98765,1.3729,0.55645,0.815,0.25791,0.28715,0.71605,0.7825,0.40036,0.71462,0.00032392,1.0184,0.083681,-0.40402,0.079962,-0.14669,0.16549,0.064473,-0.046648,1,0.0001571,-1.9902,-1.9143,0.25287,0.64368,0.057471,35,30,30,17,0.95057,0.57658,0.55508,0.03653,0.095832,0.012194,0.0087086,0.003797,4.4965e-05,0.32228,0.14953,0.14776,0.87569
180801104115-slide-looming,looming,slide,3,original,1.0041,0.88144,1,1.6986,0.8519,0.93,0.3173,0.32681,0.76543,0.91646,0.60804,0.3352,9.2144e-05,0.86226,-0.17334,-0.57505,-0.045843,0.081075,-0.086918,-0.085699,0.082789,0.56522,-0.00051274,-1.9762,-1.9496,0.1954,0.72414,0.057471,40,31,35,23,0.8055,0.49657,0.43771,0.076797,0.34694,0.0044195,0.025301,0.014641,3.1174e-05,0.03905,0.30013,0.1404,0.89684
180801104115-slide-looming,looming,slide,4,original,0.86297,0.94852,0.97531,1.8011,0.84909,0.915,0.28951,0.32824,0.74074,0.95631,0.67129,0.028227,-1.9812e-05,0.74603,-0.3585,-0.66328,-0.1407,0.18878,-0.1591,-0.086184,0.19936,0.56667,-0.0014822,-1.991,-2.0015,0.19318,0.72727,0.056818,40,30,37,12,1.1235,0.61242,0.60001,0.12598,0.42347,0.00086917,0.036777,0.028314,2.2737e-05,0.018352,0.40399,0.15273,0.92268
180801104115-slide-looming,looming,slide,5,original,0.79162,0.87576,0.98765,1.7454,1.037,0.94,0.29285,0.32103,0.7284,1.0172,0.76678,0.0018424,-5.9062e-05,0.73014,-0.38548,-0.60489,0.081186,-0.080838,0.21178,0.13704,0.21682,0.57143,0.0020845,-1.9985,-1.987,0.125,0.79545,0.056818,38,29,36,81,0,0,0.13465,0.14611,0.4783,0.00015696,0.03389,0.015036,1.7948e-05,0.012374,0.3893,0.14008,0.92372
180801104123-slide-looming,looming,slide,1,original,0.56657,0.5665,0.92593,1.0919,0.58404,0.75,-0.0039191,-0.0375,0.51852,0.39645,0.39204,0.85541,-0.00047653,1.0086,-0.085054,-0.083244,-0.23765,0.062795,-0.19039,-0.22924,-0.0086756,NaN,-0.00051983,-1.6807,-1.621,0.42353,0.43529,0.070588,29,27,24,20,0.73366,0.53072,9.6775e-17,0.022951,0.028324,0.01586,0.0097413,0.011839,0.032909,0.74923,0.22866,0.33404,0.76774
180801104123-slide-looming,looming,slide,2,original,0.90769,0.7908,0.97531,1.2755,0.39116,0.765,0.12912,0.12278,0.65432,0.55996,0.38313,0.73894,-7.1216e-05,1.0202,-0.085468,-0.37283,0.084922,-0.18999,0.18686,0.10058,-0.063609,0.83333,0.00043221,-1.8445,-1.9502,0.36047,0.52326,0.05814,36,29,28,13,1.1089,0.58829,0.19301,0.037516,0.11142,0.01186,0.013191,0.010144,4.728e-05,0.27635,0.29322,0.19135,0.84195
180801104123-slide-looming,looming,slide,3,original,1.0913,0.94987,0.98765,1.7492,0.79562,0.93,0.38296,0.37826,0.69136,1.1445,0.82076,0.43682,-0.00015551,0.82452,-0.046471,-0.50424,0.16451,0.053987,0.080509,0.12713,0.091415,0.71739,0.0003233,-1.991,-1.991,0.19318,0.72727,0.056818,38,31,32,14,1.5332,0.59904,0.021626,0.085251,0.37497,0.003699,0.017097,0.011159,4.7138e-05,0.054027,0.4601,-0.028273,0.91968
180801104123-slide-looming,looming,slide,4,original,0.95185,0.98579,0.97531,1.653,0.67184,0.935,0.37607,0.41134,0.77778,0.98109,0.6258,0.28327,0.00029299,0.73121,-0.13049,-0.55785,0.19082,-0.038538,0.029683,0.16288,0.1395,0.54737,0.00025555,-2.0012,-1.9647,0.13636,0.78409,0.056818,40,31,35,14,1.4629,0.58415,0.11732,0.1308,0.48177,0.00066107,0.032143,0.049689,3.222e-05,0.023652,0.40313,0.048969,0.91303
180801104123-slide-looming,looming,slide,5,original,0.82965,0.91485,0.97531,1.6245,0.73318,0.915,0.32613,0.35913,0.82716,1.033,0.73756,0.13312,-0.00075372,0.75587,-0.31444,-0.52607,0.043157,0.011867,-0.030708,0.031092,0.23335,0.48485,-0.00046273,-1.987,-1.9254,0.10227,0.81818,0.056818,41,31,37,15,1.6643,0.56473,0.036536,0.1545,0.50535,8.9843e-05,0.076325,0.032152,1.472e-05,0.0094536,0.45635,0.096644,0.91183
180801104131-slide-looming,looming,slide,1,original,0.42129,0.45943,0.88889,0.9268,0.48585,0.705,0.0063203,0.018545,0.55556,0.41403,0.3274,0.78036,-0.0014336,1.014,0.091168,-0.024011,-0.16601,0.21135,-0.27055,-0.17974,-0.0066133,NaN,-0.00080257,-1.5078,-1.6988,0.5,0.34524,0.071429,35,30,29,12,0.88833,0.72066,1.0245e-05,0.023018,0.026499,0.015824,0.014588,0.010731,0.026922,0.74727,0.064115,0.368,0.75127
180801104131-slide-looming,looming,slide,2,original,1.0939,0.8947,0.97531,1.4892,0.5043,0.855,0.36652,0.37378,0.80247,0.88544,0.45462,0.65669,-0.00018334,0.98971,-0.013764,-0.56448,-0.22259,0.012977,-0.12166,-0.12737,-0.035757,0.85714,-0.0002973,-1.9448,-1.8926,0.27907,0.62791,0.05814,35,30,29,18,0.95509,0.50379,0.72855,0.038608,0.14455,0.011197,0.014968,0.008585,4.4033e-05,0.15928,0.32517,0.28518,0.86125
180801104131-slide-looming,looming,slide,3,original,1.0227,0.9439,1,1.6417,0.70273,0.89,0.34638,0.36416,0.80247,0.94222,0.59972,0.32036,-0.00015454,0.84291,-0.2142,-0.64657,-0.15392,0.049707,-0.030745,0.00029699,0.11261,0.64,-0.00014448,-1.9805,-1.991,0.16092,0.75862,0.057471,37,30,33,14,1.3001,0.633,0.17838,0.077843,0.3808,0.0042552,0.022502,0.014769,3.4121e-05,0.037482,0.33123,0.1198,0.9156
180801104131-slide-looming,looming,slide,4,original,1.0151,1.0468,1,1.8858,0.88753,0.92,0.38498,0.42404,0.83951,0.94137,0.56624,0.22751,5.6389e-05,0.74627,-0.16839,-0.68762,-0.19748,0.22295,-0.16579,-0.15102,0.20347,0.52874,-0.001173,-1.9985,-2.0012,0.125,0.79545,0.056818,40,31,36,16,1.0864,0.53622,0.75263,0.12585,0.46317,0.00087207,0.043493,0.021954,2.9597e-05,0.023025,0.39332,0.2181,0.9078
180801104131-slide-looming,looming,slide,5,original,0.98352,1.0397,0.96296,1.7387,0.60067,0.935,0.4166,0.45889,0.8642,0.91259,0.44863,0.22658,0.00072829,0.69967,-0.11854,-0.51723,-0.14122,-0.14567,-0.028909,-0.18507,0.23772,0.5678,-0.00033404,-1.9254,-1.9939,0.056818,0.86364,0.056818,40,30,36,16,0.91472,0.51172,0.78047,0.14521,0.50392,0.00014815,0.037891,0.048103,1.4645e-05,0.0099995,0.2983,0.21402,0.90521
180801104139-slide-looming,looming,slide,1,original,0.47609,0.50714,0.90123,0.95223,0.44548,0.73,-0.014712,-0.019717,0.53086,0.34822,0.29047,0.81533,0.00056255,1.0165,-0.067542,-0.15471,-0.087096,-0.022086,-0.059897,-0.088694,-0.014301,NaN,-0.00014501,-1.5116,-1.5541,0.54217,0.28916,0.072289,35,31,28,18,0.86423,0.6026,7.6822e-06,0.022931,0.02891,0.015864,0.010002,0.01484,0.023728,0.75813,0.14031,0.39418,0.7231
180801104139-slide-looming,looming,slide,2,original,0.95492,0.83414,0.97531,1.389,0.48487,0.875,0.28417,0.30503,0.7284,0.79628,0.38003,0.66919,-1.3961e-05,1.0161,0.0058409,-0.45711,0.057919,-0.19931,0.16232,0.017905,-0.021435,1,0.00071996,-1.8893,-1.9493,0.32941,0.57647,0.058824,36,31,29,13,0.86618,0.69052,0.11039,0.037848,0.1053,0.011827,0.034089,0.029775,4.5341e-05,0.26064,0.27963,0.097756,0.83359
180801104139-slide-looming,looming,slide,3,original,1.1487,1.0923,0.95062,1.7777,0.72186,0.88,0.40723,0.44443,0.79012,1.1003,0.59446,0.54178,5.5529e-05,0.77134,-0.18175,-0.58222,-0.2175,0.0045707,0.00022167,-0.17717,0.070555,0.60656,1.9118e-05,-2.0015,-2.0015,0.15909,0.76136,0.056818,40,31,35,12,1.214,0.61176,0.29573,0.090623,0.41018,0.0033602,0.024294,0.0339,3.4813e-05,0.034646,0.42772,0.0010216,0.89891
180801104139-slide-looming,looming,slide,4,original,1.0819,1.0992,1,1.8446,0.70683,0.93,0.42739,0.47648,0.80247,1.0528,0.56101,0.39062,-0.00011528,0.70267,-0.14203,-0.63878,-0.1479,0.056397,-0.21161,-0.20423,0.085844,0.56044,-0.00243,-1.9939,-2.0012,0.11364,0.80682,0.056818,40,30,36,18,1.6689,0.57647,0.034521,0.1284,0.49103,0.00068356,0.035786,0.039913,2.9319e-05,0.022109,0.34923,0.032142,0.90898
180801104139-slide-looming,looming,slide,5,original,0.94412,1.0715,0.98765,1.7,0.55906,0.915,0.39137,0.45851,0.81481,0.94534,0.38334,0.28889,-0.0001152,0.69013,-0.16872,-0.62671,0.14693,0.11382,-0.02163,0.015026,0.14514,0.54198,-0.00014221,-1.9774,-1.9774,0.090909,0.82955,0.056818,42,30,38,14,1.1854,0.59199,0.53594,0.15054,0.51039,9.9372e-05,0.025103,0.013734,1.0365e-05,0.0065841,0.2794,0.18361,0.91711
180801104147-slide-looming,looming,slide,1,original,0.55738,0.58487,0.95062,1.0334,0.39392,0.8,-0.002784,0.013556,0.53086,0.44762,0.39022,0.80895,0.0028071,1.0149,0.25735,-0.19736,0.16404,-0.023985,0.13861,0.16317,-0.0037979,NaN,0.00042749,-1.543,-1.722,0.45238,0.39286,0.071429,36,32,30,17,0.7473,0.60716,1.8774e-16,0.023076,0.028331,0.015866,0.016684,0.013523,0.02065,0.74774,0.031957,0.33499,0.72602
180801104147-slide-looming,looming,slide,2,original,0.92793,0.82408,0.95062,1.3508,0.44817,0.845,0.15938,0.18808,0.66667,0.72903,0.49864,0.70495,9.445e-05,1.0426,-0.0069634,-0.35736,0.098282,-0.082051,0.15305,0.13328,-0.04701,0.75,0.0003158,-1.9429,-1.9461,0.31034,0.57471,0.057471,39,32,32,18,0.82547,0.59129,0.058727,0.037254,0.10117,0.011901,0.010031,0.013816,4.706e-05,0.28116,0.22549,0.2589,0.83512
180801104147-slide-looming,looming,slide,3,original,0.93281,0.87287,0.97531,1.6661,0.85779,0.915,0.26587,0.28806,0.7037,0.94072,0.63919,0.42296,-0.00028107,0.88104,-0.054503,-0.67066,-0.1717,-0.028408,-0.1308,-0.18411,0.14559,0.62745,-0.00085712,-1.991,-2.0022,0.19318,0.72727,0.056818,39,31,34,17,1.3882,0.48732,0.10943,0.08637,0.36881,0.0037047,0.029597,0.019113,5.3168e-05,0.060698,0.3181,0.06938,0.91527
180801104147-slide-looming,looming,slide,4,original,0.91671,0.96244,0.95062,1.7005,0.6575,0.89,0.3224,0.37058,0.7284,1.1216,0.77071,0.29579,-0.00016765,0.81095,-0.11694,-0.59503,-0.1305,-0.021565,-0.16895,-0.27592,0.23526,0.51579,-0.0010477,-1.9985,-2.0012,0.125,0.79545,0.056818,40,31,37,21,1.8512,0.547,0.01177,0.13278,0.46439,0.00053288,0.017337,0.046033,6.8147e-05,0.052213,0.26833,0.030675,0.93205
180801104147-slide-looming,looming,slide,5,original,0.87701,0.95512,0.96296,1.7888,0.89215,0.9,0.33855,0.38757,0.79012,0.97095,0.60859,0.22413,-0.0012568,0.789,-0.069531,-0.54931,0.020407,0.16164,-0.15047,0.0053997,0.31085,0.49593,-0.0026233,-1.9985,-1.9939,0.125,0.79545,0.056818,41,31,38,15,0.67103,0.64028,0.27282,0.15408,0.52102,9.6415e-05,0.040607,0.057078,6.7256e-05,0.044923,0.26206,0.079896,0.91649
180801104155-slide-looming,looming,slide,1,original,0.65527,0.64687,0.92593,1.1512,0.40569,0.78,0.045526,0.065883,0.5679,0.52666,0.42459,0.8683,0.0011487,1.0142,0.022509,-0.033825,0.080562,-0.12772,0.1449,0.089021,-0.02319,NaN,0.00049715,-1.5858,-1.4239,0.47619,0.36905,0.071429,35,31,29,15,0.83775,0.65724,4.4815e-10,0.022948,0.028299,0.015869,0.0094787,0.012463,0.027576,0.74715,0.073131,0.2959,0.7984
180801104155-slide-looming,looming,slide,2,original,1.2294,0.97238,0.98765,1.5142,0.39773,0.845,0.47362,0.47814,0.81481,1.001,0.41246,0.74504,2.7131e-05,1.019,0.14357,-0.47058,0.042322,-0.10478,0.076449,0.0092089,-0.029107,0.875,0.00032885,-1.9548,-1.9201,0.2907,0.59302,0.05814,36,30,28,14,0.75736,0.62322,0.010015,0.037019,0.11505,0.011757,0.025977,0.023935,4.1702e-05,0.2009,0.25272,0.26433,0.89935
180801104155-slide-looming,looming,slide,3,original,1.1629,1.0714,0.97531,1.908,0.9237,0.92,0.43807,0.45217,0.81481,1.1378,0.7305,0.43971,-6.0506e-05,0.80923,-0.24961,-0.56108,0.095987,-0.032068,0.09105,0.12546,0.10199,0.60714,0.00045119,-1.9959,-1.9994,0.18182,0.73864,0.056818,39,31,34,15,0.80807,0.57647,0.40651,0.084784,0.39085,0.0036461,0.02118,0.020926,4.8182e-05,0.052377,0.40949,0.20162,0.90653
180801104155-slide-looming,looming,slide,4,original,1.0799,1.1444,1,1.9453,0.90805,0.89,0.46835,0.51558,0.91358,1.0354,0.52499,0.29649,0.00013358,0.70578,-0.28137,-0.60891,-0.17631,0.065517,-0.091722,-0.044138,0.14985,0.52475,-0.00097447,-1.9939,-1.9985,0.11364,0.80682,0.056818,40,31,36,16,1.1213,0.56017,0.68128,0.13304,0.46561,0.00055362,0.051127,0.0254,2.6849e-05,0.019701,0.39576,0.3029,0.89494
180801104155-slide-looming,looming,slide,5,original,1.0587,1.1581,1,1.8959,0.78966,0.94,0.4912,0.55326,0.95062,0.98598,0.46054,0.25895,-0.00042637,0.70692,-0.28059,-0.53692,-0.066711,-0.0072755,-0.19758,-0.12757,0.16464,0.52344,-0.0015352,-1.9774,-1.9647,0.090909,0.82955,0.056818,41,30,37,14,1.3772,0.59542,0.20033,0.15172,0.51391,8.2048e-05,0.055296,0.024793,2.5543e-05,0.017045,0.27917,0.30773,0.89501
180801104204-slide-looming,looming,slide,1,original,0.33858,0.3701,0.87654,0.82496,0.49887,0.64,-0.011715,-0.021274,0.49383,0.33776,0.34644,0.78749,-0.00065477,1.0155,-0.1277,-0.088925,-0.19719,-0.10665,-0.052281,-0.20602,-0.02374,NaN,-0.00014808,-1.7699,-1.3333,0.41176,0.44706,0.058824,29,28,25,10,0.90824,0.75855,6.7318e-05,0.022867,0.028551,0.015898,0.01435,0.011509,0.030101,0.7547,0.11384,0.31237,0.74083
180801104204-slide-looming,looming,slide,2,original,1.0387,0.8939,1,1.5638,0.65894,0.865,0.28739,0.31115,0.7284,0.92408,0.62863,0.70042,0.00030041,0.99426,0.070709,-0.3739,0.23767,-0.13457,0.25594,0.24395,-0.062936,0.875,0.00058417,-1.9679,-1.8944,0.28736,0.57471,0.057471,35,30,30,20,0.78052,0.51523,0.056877,0.038293,0.11798,0.011565,0.0079918,0.014764,4.3818e-05,0.20992,0.21511,0.022515,0.89292
180801104204-slide-looming,looming,slide,3,original,1.0289,0.9009,0.97531,1.7199,0.92729,0.92,0.37614,0.37391,0.71605,1.0665,0.69503,0.37215,0.00024061,0.81796,-0.055506,-0.48416,-0.020956,-0.065043,-0.014288,-0.056548,0.15536,0.67857,-8.1929e-05,-2.0012,-1.9848,0.13636,0.78409,0.056818,39,31,34,20,1.1848,0.5496,0.51723,0.083774,0.40567,0.0037319,0.024123,0.033161,4.8684e-05,0.049976,0.45216,-0.00021314,0.92303
180801104204-slide-looming,looming,slide,4,original,0.93285,0.97023,0.98765,1.7697,0.86173,0.93,0.39168,0.41816,0.81481,1.0957,0.68563,0.19775,0.00012234,0.72369,-0.20093,-0.63596,0.068592,-0.099615,0.08954,0.077589,0.3217,0.50526,0.0006341,-1.9939,-2.0015,0.11364,0.80682,0.056818,40,31,36,15,1.2204,0.60782,0.43181,0.12714,0.49959,0.00073244,0.022966,0.024093,1.6917e-05,0.01284,0.37711,-0.084441,0.92651
180801104204-slide-looming,looming,slide,5,original,0.88985,0.97548,0.97531,1.7029,0.76605,0.925,0.39082,0.4314,0.87654,0.9469,0.5115,0.14132,0.00030297,0.71428,-0.26196,-0.50279,0.15457,-0.31955,0.31876,0.1364,0.22546,0.48438,0.0018469,-1.987,-1.987,0.10227,0.81818,0.056818,41,31,39,16,0.70417,0.5777,0.33896,0.15163,0.50812,0.00010111,0.02546,0.025296,5.9719e-06,0.0039158,0.31246,0.099938,0.93262
