file,type,competition,stage,rewire,fullBrainSel,meanSel,shareSelCells,sel90perc,sel90m50,bestPredict,fullBrainSel_SC,meanSel_SC,shareSelCells_SC,sel90perc_SC,sel90m50_SC,rPosSel,rDirWei,mDistWei,rSelClu,rCluSpk,rSelNet,rSelRnt,rSelGth,rSelIns,selAssort,shESelGrow,selEGrowth,gammaIn,gammaOu,deg0,deg12,deg5p,nPCAto80,nRichTo80F,nRichTo80C,nClusters,clusterPreference,clusterCompactness,clustPrefPval,eff,modul,clust,flow,revFlow,cycl,recip,rSelSpk,rSelfcSelfs,rSelfcSelsc
180801104601-slide-rand,rand,slide,5,original,0.51961,0.56135,0.97531,1.0556,0.59805,0.755,0.017336,0.019031,0.48148,0.3941,0.41616,0.43279,-6.9553e-05,0.98701,-0.065406,-0.50879,-0.20655,-0.13086,-0.037169,-0.20584,0.1119,0.49367,-0.00011742,-2.0015,-2.0015,0.15909,0.76136,0.056818,42,31,41,18,0.31914,0.58864,0.010967,0.11338,0.44943,0.0017075,0.023886,0.02592,0.00014843,0.13185,0.054647,0.3822,0.8101
180801104608-slide-rand,rand,slide,1,original,0.42793,0.49101,0.87654,1.0691,0.66724,0.73,0.050338,0.054156,0.60494,0.46626,0.37617,0.77137,0.0017072,1.0069,0.097734,0.1948,0.17099,0.048486,0.10847,0.17732,-0.0024367,NaN,0.00030489,-1.5223,-1.6165,0.55422,0.26506,0.060241,28,27,24,14,0.82892,0.65086,1.331e-09,0.02292,0.025953,0.015834,0.012837,0.01,0.027999,0.7488,0.13693,0.56907,0.7822
180801104608-slide-rand,rand,slide,2,original,0.60431,0.60529,0.90123,1.3162,0.75074,0.765,0.068911,0.064401,0.55556,0.54223,0.50078,0.80499,0.00023178,0.99673,-0.23344,-0.35208,0.12358,0.025694,0.10629,0.1261,0.0042663,NaN,0.0001168,-1.9496,-1.938,0.24138,0.67816,0.057471,38,31,29,14,0.82424,0.59777,0.000115,0.033081,0.067788,0.013503,0.0096893,0.0095874,0.0014817,0.64881,0.2806,0.48392,0.84625
180801104608-slide-rand,rand,slide,3,original,0.65718,0.63343,0.93827,1.2502,0.64789,0.76,-0.0025905,-0.020702,0.4321,0.42777,0.46663,0.66983,-0.00013816,0.98444,-0.27771,-0.55324,-0.05295,0.071553,-0.081168,-0.037174,0.015641,0.25,-0.00014702,-2.001,-1.9584,0.2069,0.70115,0.057471,39,30,32,16,0.79431,0.58472,0.10762,0.058651,0.19274,0.008507,0.010399,0.0095867,8.057e-05,0.2598,0.27783,0.33559,0.86638
180801104608-slide-rand,rand,slide,4,original,0.63986,0.65698,0.97531,1.1505,0.53618,0.7,0.032439,0.031804,0.54321,0.41171,0.39245,0.56881,0.00010992,0.97803,-0.12195,-0.57312,-0.11571,-0.00069456,-0.065295,-0.10649,0.020249,0.43396,-0.00013818,-2.0015,-1.9805,0.15909,0.76136,0.056818,43,31,38,11,1.1336,0.61912,0.49461,0.091927,0.38112,0.0037673,0.012806,0.010697,0.00012833,0.15124,0.30408,0.3358,0.84086
180801104608-slide-rand,rand,slide,5,original,0.53997,0.56985,0.97531,0.97858,0.45802,0.77,0.0214,0.016895,0.50617,0.39487,0.38339,0.53311,-2.7767e-06,0.96507,-0.068114,-0.51414,-0.029976,-0.17628,0.0779,-0.083748,-0.01382,0.44872,0.00015096,-2.0022,-1.9774,0.14773,0.77273,0.056818,43,31,40,11,0.81374,0.65448,0.44573,0.12319,0.45358,0.0013746,0.019017,0.012764,0.00014146,0.11883,0.34077,0.24596,0.82622
180801104616-slide-rand,rand,slide,1,original,0.59276,0.61849,0.88889,1.2502,0.66457,0.735,0.040597,0.034307,0.55556,0.47085,0.41494,0.81396,-0.00057708,1.0101,0.026976,0.053091,-0.057993,-0.074902,0.013112,-0.053498,-0.0020575,NaN,4.6265e-05,-1.5529,-1.7547,0.54217,0.33735,0.060241,36,32,28,12,0.84464,0.72232,4.2045e-10,0.022947,0.02762,0.015913,0.0087632,0.010628,0.021369,0.74813,0.25903,0.52263,0.8423
180801104616-slide-rand,rand,slide,2,original,0.48522,0.50706,0.8642,0.97315,0.51286,0.68,0.032399,0.018987,0.5679,0.4289,0.35836,0.83052,0.0001402,1.012,-0.071583,-0.56859,0.02711,-0.014363,0.050918,0.03229,-0.0081067,NaN,8.1779e-05,-1.9493,-1.9714,0.31034,0.56322,0.057471,35,31,27,13,0.75799,0.53089,1.287e-06,0.03345,0.071737,0.013476,0.022426,0.0056416,0.0013092,0.6409,0.23233,0.57394,0.83138
180801104616-slide-rand,rand,slide,3,original,0.71976,0.70294,0.90123,1.3467,0.64928,0.745,0.017387,0.0020836,0.54321,0.38908,0.32914,0.73068,4.3207e-05,1.0264,-0.10024,-0.61643,0.027914,-0.078695,0.13959,0.047774,-0.085932,0.42857,0.00023178,-1.9762,-1.9841,0.1954,0.72414,0.057471,38,30,31,14,0.93333,0.60281,0.60357,0.057632,0.19077,0.0084722,0.014705,0.014901,9.9392e-05,0.30187,0.29616,0.43582,0.81546
180801104616-slide-rand,rand,slide,4,original,0.58558,0.58123,0.92593,1.0519,0.43937,0.785,0.036943,0.034619,0.53086,0.4753,0.45235,0.59216,5.0434e-05,1.0031,0.0040778,-0.56673,0.018643,-0.036485,0.13252,0.16858,-0.096581,0.45098,0.00040602,-1.9939,-1.9994,0.11364,0.80682,0.056818,42,32,37,13,0.69396,0.66962,0.14907,0.09184,0.37685,0.0036909,0.010455,0.036382,0.00019891,0.22471,0.18392,0.42111,0.79474
180801104616-slide-rand,rand,slide,5,original,0.52176,0.53015,0.95062,0.97912,0.45304,0.79,0.042848,0.041083,0.5679,0.40393,0.38292,0.44551,4.5868e-05,0.98781,0.10762,-0.40379,-0.02247,0.077424,-0.031937,0.13248,0.038694,0.51136,-7.2849e-05,-1.9985,-1.9985,0.125,0.79545,0.056818,43,32,39,12,0.88885,0.78581,0.64483,0.12558,0.46753,0.0013152,0.028695,0.015431,0.00022352,0.17903,0.28322,0.30646,0.81309
180801104623-slide-rand,rand,slide,1,original,0.51575,0.58386,0.92593,1.1643,0.59163,0.73,0.087955,0.10879,0.66667,0.4739,0.33102,0.80169,1.1317e-05,1.014,0.034962,-0.096103,0.11683,0.090674,0.014073,0.10456,-0.0083068,NaN,3.9728e-05,-1.5358,-1.3184,0.50588,0.28235,0.058824,34,30,29,11,0.88864,0.70091,1.0068e-05,0.022958,0.028855,0.015819,0.011515,0.010366,0.028952,0.74525,0.091757,0.51859,0.79474
180801104623-slide-rand,rand,slide,2,original,0.48315,0.51852,0.87654,1.0796,0.58048,0.775,0.1053,0.11503,0.65432,0.5259,0.42726,0.74933,0.00055039,1.0005,-0.028673,-0.27325,0.080068,-0.1002,0.19197,0.096577,-0.0087747,NaN,0.00027198,-1.9461,-1.9496,0.30233,0.5814,0.05814,30,28,25,20,0.77142,0.54102,7.035e-05,0.033431,0.068306,0.013427,0.01089,0.0052236,0.001225,0.64359,0.20122,0.53014,0.80855
180801104623-slide-rand,rand,slide,3,original,0.77343,0.75,0.95062,1.3327,0.54554,0.795,0.058145,0.056424,0.5679,0.4939,0.44734,0.72851,-0.00016246,0.98772,-0.075377,-0.5291,-0.018701,-0.0077973,-0.0080165,-0.007231,-0.02098,0.53846,-1.5805e-05,-2.0023,-1.9997,0.22989,0.66667,0.057471,39,30,34,17,1.0013,0.55307,0.99258,0.057739,0.20321,0.0085737,0.01102,0.012279,0.00010803,0.34424,0.16618,0.37294,0.83364
180801104623-slide-rand,rand,slide,4,original,0.53151,0.54519,0.92593,0.97931,0.41585,0.795,-0.030158,-0.042867,0.41975,0.29778,0.34151,0.56627,5.5213e-05,1.0068,-0.1897,-0.53,-0.021769,0.067515,-0.11283,-0.098347,-0.10148,0.42308,-0.00038762,-1.9959,-1.9805,0.18182,0.73864,0.056818,43,31,39,17,0.75417,0.55148,0.29451,0.093105,0.3682,0.003841,0.045013,0.021074,0.00015618,0.18868,0.28704,0.34827,0.76416
180801104623-slide-rand,rand,slide,5,original,0.4291,0.45704,0.91358,0.86524,0.38728,0.745,-0.018151,-0.022956,0.41975,0.32686,0.3751,0.38286,0.00021324,1.0243,-0.078387,-0.51284,0.046876,-0.077288,0.017331,0.16156,-0.079065,0.5,3.9251e-05,-1.9939,-1.987,0.11364,0.80682,0.056818,43,31,41,19,0.82428,0.61271,0.52619,0.12255,0.43671,0.0014568,0.01369,0.024199,0.00013582,0.11331,0.08542,0.39485,0.70684
180801104630-slide-rand,rand,slide,1,original,0.45323,0.51937,0.88889,1.1043,0.63292,0.69,0.022487,0.032526,0.53086,0.46024,0.45013,0.77307,-0.000683,1.012,0.099788,-0.010493,-0.021282,0.16993,-0.13558,-0.018408,-0.0072116,NaN,-0.00036636,-1.7544,-1.4554,0.42857,0.45238,0.059524,29,27,25,18,0.79404,0.53379,2.237e-11,0.023055,0.028751,0.015803,0.011934,0.010061,0.030325,0.74815,0.029091,0.48228,0.76279
180801104630-slide-rand,rand,slide,2,original,0.5143,0.5339,0.90123,1.0789,0.61647,0.735,0.0067722,0.0006882,0.53086,0.39232,0.37042,0.77846,0.00010965,1.0064,-0.085454,-0.52219,0.10426,0.019283,0.07413,0.095012,-0.00094201,NaN,6.189e-05,-1.9267,-1.9225,0.32184,0.56322,0.057471,33,29,27,13,0.78935,0.60071,8.091e-06,0.033271,0.071672,0.013493,0.010686,0.0072841,0.00048867,0.6144,0.16604,0.49767,0.78789
180801104630-slide-rand,rand,slide,3,original,0.58362,0.54309,0.90123,1.1037,0.5961,0.745,0.0050468,-0.01861,0.4321,0.39174,0.44701,0.68859,0.00010503,0.99561,-0.14007,-0.61884,-0.027818,-0.21203,0.091739,-0.072968,0.02837,0.38462,0.00015191,-1.9848,-1.9236,0.20455,0.71591,0.056818,36,30,30,15,0.86352,0.64477,0.24532,0.056713,0.16681,0.0088628,0.015507,0.015858,8.2278e-05,0.28267,0.26635,0.41341,0.82919
180801104630-slide-rand,rand,slide,4,original,0.56014,0.58009,0.97531,1.0838,0.56913,0.755,-0.0036478,-0.019339,0.48148,0.34543,0.35095,0.45126,-0.00047999,0.97995,-0.09651,-0.53524,-0.13546,0.094869,-0.13647,-0.1203,0.087083,0.36,-0.00056416,-1.9985,-2.0015,0.125,0.79545,0.056818,41,31,37,19,0.84578,0.55058,0.52103,0.088985,0.35411,0.0041154,0.037592,0.036442,0.00011078,0.13288,0.26407,0.37915,0.82332
180801104630-slide-rand,rand,slide,5,original,0.50611,0.53652,0.96296,1.0174,0.48969,0.725,-0.0017469,-0.013223,0.4321,0.34896,0.39766,0.37189,-9.2383e-05,0.96975,-0.018375,-0.37268,-0.028423,0.18476,-0.19,-0.098524,0.20396,0.46835,-0.00027217,-1.9939,-2.0022,0.11364,0.80682,0.056818,42,31,40,13,0.85573,0.57691,0.55479,0.12121,0.45689,0.0015711,0.0078133,0.012257,0.00012906,0.10902,0.32153,0.29724,0.7974
180801104638-slide-rand,rand,slide,1,original,0.56913,0.60255,0.88889,1.3086,0.69737,0.74,0.046178,0.065836,0.60494,0.58963,0.46241,0.80806,-0.00052462,1.0122,-0.095321,-0.0042564,-0.19158,0.023858,-0.16007,-0.18068,-0.00038808,NaN,-0.00060886,-1.5341,-1.7161,0.5119,0.32143,0.083333,29,27,25,12,0.8508,0.64393,3.2017e-08,0.02295,0.026247,0.015842,0.011856,0.014015,0.02558,0.7396,4.3867e-05,0.48612,0.8779
180801104638-slide-rand,rand,slide,2,original,0.58146,0.58042,0.90123,1.1885,0.59096,0.73,0.048559,0.043041,0.59259,0.52078,0.43717,0.81237,-0.00036449,1.0126,0.016724,-0.56102,-0.037544,0.10928,-0.15851,-0.030446,0.01257,NaN,-0.00023728,-1.9588,-1.9238,0.27907,0.61628,0.05814,30,29,24,17,0.83901,0.55576,0.0021915,0.033289,0.069139,0.013435,0.014004,0.0076902,0.00066884,0.61252,0.18891,0.44422,0.83587
180801104638-slide-rand,rand,slide,3,original,0.68693,0.6293,0.91358,1.1875,0.61825,0.675,0.054397,0.051831,0.58025,0.45821,0.39908,0.75509,9.442e-06,1.0083,0.15888,-0.56671,0.096902,0.086981,-0.046936,0.052416,0.009451,0.44444,-8.39e-05,-1.9969,-1.9841,0.21839,0.68966,0.057471,36,28,32,14,0.73692,0.63739,0.03948,0.056789,0.22575,0.0084599,0.009381,0.014605,0.00010315,0.29383,0.089785,0.5205,0.87226
180801104638-slide-rand,rand,slide,4,original,0.53664,0.55639,0.93827,1.0516,0.51687,0.715,-0.0016184,-0.011437,0.41975,0.36323,0.41585,0.56537,-1.6337e-06,1.0119,0.091778,-0.56728,0.1078,-0.090166,0.043769,-0.020852,0.10178,0.59615,7.8142e-05,-1.9594,-2.0015,0.11494,0.8046,0.057471,40,30,37,16,0.80045,0.66212,0.37738,0.08882,0.39875,0.0038947,0.012652,0.0087557,0.00014759,0.16852,0.15004,0.47738,0.77391
180801104638-slide-rand,rand,slide,5,original,0.47287,0.49548,0.95062,0.95398,0.48421,0.75,0.011899,0.0063262,0.50617,0.37629,0.35924,0.44248,-1.2876e-05,1.0444,-0.016095,-0.57888,0.039392,-0.12036,0.11868,0.025879,0.17892,0.5119,0.00044985,-1.9939,-1.9985,0.11364,0.80682,0.056818,40,31,39,16,0.60909,0.55456,0.16332,0.12199,0.4894,0.0014632,0.026464,0.04924,0.00020643,0.1677,0.15025,0.35207,0.79477
180801104645-slide-rand,rand,slide,1,original,0.36604,0.42292,0.8642,0.92664,0.52249,0.68,-0.033046,-0.045354,0.45679,0.29359,0.33765,0.76419,-0.001576,1.0116,-0.1168,0.10476,-0.24566,0.063467,-0.22091,-0.24208,0.00031103,NaN,-0.00060112,-1.2649,-1.7035,0.60976,0.2439,0.073171,32,30,25,16,0.83087,0.64776,1.2486e-08,0.023005,0.029843,0.015782,0.014138,0.01489,0.024184,0.75586,0.11676,0.52251,0.75434
180801104645-slide-rand,rand,slide,2,original,0.50156,0.51736,0.88889,1.0346,0.5381,0.705,-0.022715,-0.044344,0.45679,0.41281,0.44726,0.79157,-0.00050952,1.0062,0.052844,-0.51858,-0.21967,-0.067802,-0.17062,-0.20831,0.0052127,NaN,-0.00025028,-1.8944,-1.9265,0.33721,0.55814,0.05814,32,30,26,12,0.86825,0.72392,0.004645,0.033191,0.073116,0.013437,0.017213,0.0053352,0.00062351,0.66833,0.16855,0.41908,0.78047
180801104645-slide-rand,rand,slide,3,original,0.67839,0.6472,0.96296,1.1227,0.45805,0.795,0.049538,0.054482,0.60494,0.49748,0.43255,0.72249,0.00015212,1.0028,0.15038,-0.60111,0.089749,0.048241,0.07735,0.076201,0.009375,0.4,0.00016175,-1.9496,-1.9754,0.24138,0.67816,0.057471,37,30,32,13,0.79719,0.62289,0.10008,0.055701,0.17589,0.0088255,0.027065,0.011231,7.9729e-05,0.28589,0.066251,0.35136,0.77205
180801104645-slide-rand,rand,slide,4,original,0.56611,0.59007,0.95062,1.0601,0.42315,0.72,-0.0010094,-0.0052714,0.53086,0.36909,0.34377,0.48487,0.00023988,0.97397,-0.0085387,-0.53458,0.09922,-0.17997,0.2012,0.12121,0.08574,0.56897,0.00049401,-1.9994,-1.9994,0.17045,0.75,0.056818,41,31,38,12,0.89104,0.67566,0.58026,0.088536,0.36472,0.0040502,0.027012,0.019749,0.00012974,0.16571,0.12466,0.40277,0.68525
180801104645-slide-rand,rand,slide,5,original,0.45151,0.48168,0.95062,0.82968,0.30341,0.67,-0.0020953,-0.0049367,0.48148,0.33059,0.33931,0.2869,-6.905e-05,0.96184,-0.049816,-0.5185,0.048348,0.10598,-0.074444,0.010174,0.20104,0.54054,-0.00013972,-1.9985,-1.9985,0.125,0.79545,0.056818,41,30,40,15,0.71185,0.61081,0.2793,0.11857,0.45415,0.0014436,0.0055784,0.023533,0.00015667,0.13209,-0.01772,0.33139,0.74166
180801104652-slide-rand,rand,slide,1,original,0.50745,0.562,0.90123,1.1648,0.57761,0.725,0.0053095,-0.0020187,0.51852,0.39048,0.3786,0.78282,0.0011382,1.0103,-0.10129,0.21332,-0.018237,-0.16872,0.13381,-0.0075283,-0.0096366,NaN,0.00040777,-1.7699,-1.3116,0.41176,0.44706,0.058824,33,30,27,20,0.81152,0.58374,1.6716e-09,0.02294,0.027755,0.015857,0.020055,0.010298,0.032008,0.75007,0.16566,0.51043,0.80764
180801104652-slide-rand,rand,slide,2,original,0.53272,0.54564,0.83951,1.166,0.58334,0.665,0.01411,-0.012302,0.45679,0.42623,0.4547,0.75795,0.00012731,1.0121,-0.034082,-0.36636,0.2092,0.046186,0.17613,0.19726,-0.014338,NaN,0.00016044,-1.9351,-1.9185,0.32184,0.55172,0.057471,30,28,24,14,0.74537,0.67288,9.9866e-08,0.032619,0.066803,0.013525,0.0088389,0.0083084,0.00074451,0.63242,0.19659,0.53664,0.86974
180801104652-slide-rand,rand,slide,3,original,0.66192,0.65613,0.92593,1.2639,0.6528,0.73,0.022205,0.00299,0.55556,0.40131,0.36345,0.75893,0.00014331,1.0246,0.0093575,-0.60776,0.075482,-0.028305,0.049725,0.06273,0.0026326,0.69231,0.00025397,-1.9657,-1.9941,0.21839,0.70115,0.057471,36,29,31,21,0.73146,0.51702,0.068594,0.058287,0.20154,0.0084626,0.0092698,0.0076768,8.4703e-05,0.26275,0.23074,0.45718,0.82945
180801104652-slide-rand,rand,slide,4,original,0.56457,0.55956,0.93827,1.0313,0.52592,0.755,0.02219,0.013632,0.51852,0.34286,0.33858,0.57696,6.6715e-05,1.0131,0.11999,-0.612,-0.19422,0.030137,-0.080927,-0.080809,0.092314,0.5098,-0.00020447,-2.0012,-1.9657,0.13636,0.78409,0.056818,40,30,37,16,0.82965,0.59179,0.43823,0.088152,0.38674,0.0038647,0.018245,0.015862,0.00014367,0.17099,0.278,0.42605,0.80755
180801104652-slide-rand,rand,slide,5,original,0.51544,0.52184,0.95062,0.91487,0.39434,0.74,0.024064,0.017642,0.51852,0.32456,0.30167,0.54779,0.00034869,1.0204,0.04346,-0.61288,-0.12346,-0.22803,0.092448,-0.0087877,0.091443,0.43056,0.00030383,-2.0012,-2.0015,0.13636,0.78409,0.056818,42,31,40,17,0.75915,0.57343,0.36852,0.11556,0.45263,0.0017122,0.029463,0.036547,0.00016843,0.14603,0.24803,0.46294,0.77176
180801104700-slide-rand,rand,slide,1,original,0.64606,0.64907,0.88889,1.3214,0.68566,0.77,0.058878,0.052163,0.53086,0.51472,0.44341,0.82778,-0.0010679,1.0119,0.052062,-0.23362,-0.016549,0.12163,-0.13325,-0.019218,-0.020512,NaN,-0.00043648,-1.6075,-1.4675,0.47619,0.38095,0.071429,35,31,27,9,0.89269,0.62142,1.238e-06,0.022966,0.031195,0.0158,0.01394,0.011107,0.032887,0.75442,0.24674,0.48237,0.85851
180801104700-slide-rand,rand,slide,2,original,0.74586,0.71969,0.92593,1.3627,0.58077,0.8,0.047449,0.035702,0.5679,0.51021,0.44905,0.83372,0.00019215,1.0131,-0.055545,-0.54353,-0.038467,-0.14935,0.11778,-0.025957,-0.021045,NaN,0.00010832,-1.969,-1.9297,0.28736,0.5977,0.057471,35,30,29,21,0.84344,0.45596,0.0082914,0.033312,0.065583,0.013446,0.0064279,0.0066619,0.00035895,0.63321,0.23421,0.51143,0.85014
180801104700-slide-rand,rand,slide,3,original,0.58241,0.56566,0.93827,1.1804,0.66997,0.745,0.031794,0.0096325,0.54321,0.33445,0.2971,0.66598,-0.00021918,1.0097,-0.075936,-0.65644,-0.032105,0.11753,-0.14228,-0.077679,-0.032065,0.33333,-0.0005345,-1.9657,-1.991,0.21839,0.70115,0.057471,36,30,31,12,0.86361,0.66724,0.27141,0.058891,0.20947,0.0082775,0.03834,0.026446,9.9982e-05,0.26471,0.2987,0.51921,0.83785
180801104700-slide-rand,rand,slide,4,original,0.56879,0.58626,0.97531,1.0576,0.50925,0.77,0.039489,0.039444,0.55556,0.36249,0.34091,0.37298,-9.1812e-05,1.0008,0.03002,-0.59227,-0.012485,0.050538,-0.069629,-0.06818,0.029525,0.58,-0.0002999,-2.0022,-1.9807,0.14773,0.77273,0.056818,40,31,37,15,0.88308,0.5915,0.59745,0.088995,0.40022,0.0040304,0.012949,0.0087567,0.00016949,0.19844,0.1443,0.34504,0.84761
180801104700-slide-rand,rand,slide,5,original,0.53696,0.54305,0.96296,0.9273,0.44436,0.83,0.067161,0.068166,0.60494,0.35692,0.30264,0.23142,0.00015561,0.99664,0.13461,-0.53076,-0.017062,0.023826,-0.064157,-0.020505,0.069025,0.53165,-0.00018796,-2.0022,-2.0022,0.14773,0.77273,0.056818,41,31,39,15,1.1276,0.59192,0.6237,0.11534,0.4676,0.0016839,0.030225,0.030447,0.0001984,0.17179,0.20744,0.25115,0.86761
180801104707-slide-rand,rand,slide,1,original,0.44063,0.5122,0.91358,1.0069,0.51592,0.745,0.039901,0.060445,0.60494,0.43514,0.3518,0.77603,5.6159e-06,1.0105,0.15431,0.025817,0.047527,0.081205,-0.026016,0.046147,-0.010665,NaN,-7.2077e-05,-1.6494,-1.8092,0.5,0.34524,0.059524,31,28,27,13,0.86861,0.65237,6.8395e-07,0.02302,0.028349,0.015828,0.010535,0.014388,0.027309,0.74709,0.0051741,0.477,0.80784
180801104707-slide-rand,rand,slide,2,original,0.45671,0.4943,0.88889,1.0508,0.61866,0.69,0.0013372,-0.0078199,0.46914,0.38738,0.4011,0.76022,-6.2026e-05,1.0131,0.057832,-0.3749,0.17813,-0.0090444,0.16042,0.18611,-0.019574,NaN,0.00024184,-1.9455,-1.9429,0.29885,0.5977,0.057471,31,28,26,14,0.89485,0.58682,0.031537,0.03315,0.067307,0.01355,0.016287,0.0095227,0.001025,0.64861,0.090597,0.50599,0.81066
180801104707-slide-rand,rand,slide,3,original,0.83937,0.78899,0.96296,1.3328,0.54071,0.735,0.066887,0.073552,0.59259,0.46651,0.38294,0.69962,-6.0556e-05,1.0362,0.17311,-0.65278,0.098958,0.057747,0.022654,0.052346,-0.012065,0.55556,5.029e-05,-1.9841,-1.9796,0.24138,0.66667,0.057471,40,30,36,15,0.87266,0.67081,0.24908,0.05733,0.17995,0.0087246,0.032929,0.017928,0.00021523,0.39484,-0.036951,0.48547,0.83997
180801104707-slide-rand,rand,slide,4,original,0.60301,0.63421,0.96296,1.0908,0.47979,0.735,0.024293,0.022437,0.60494,0.29398,0.23804,0.43552,0.00023652,1.0413,0.12418,-0.56284,0.19345,0.019575,0.029735,0.19365,-0.048478,0.44231,7.1105e-05,-1.9807,-2.0012,0.17241,0.74713,0.057471,42,31,40,20,1.4306,0.50289,0.099041,0.089942,0.37571,0.003804,0.01661,0.027069,0.00015193,0.18257,0.031853,0.53182,0.74329
180801104707-slide-rand,rand,slide,5,original,0.48973,0.54648,0.97531,0.92638,0.42292,0.64,0.022054,0.018336,0.5679,0.29482,0.25928,0.26052,3.4726e-05,1.0275,0.038858,-0.53288,0.11773,0.097495,-0.026241,0.085976,-0.1072,0.44304,-6.1666e-05,-2.0012,-1.9774,0.13636,0.78409,0.056818,42,31,41,21,0.99953,0.4971,0.9988,0.12041,0.46365,0.0014431,0.015087,0.019382,0.00014785,0.12279,0.12264,0.46541,0.70782
180801104715-slide-rand,rand,slide,1,original,0.53121,0.58379,0.90123,1.1774,0.63412,0.765,0.062794,0.090664,0.60494,0.51736,0.38135,0.83109,0.0014556,1.0156,0.15171,-0.062827,0.10919,-0.092246,0.14739,0.11401,-0.014772,NaN,0.00044231,-1.619,-1.573,0.50602,0.3494,0.060241,32,28,27,12,0.8663,0.59163,7.6135e-07,0.022955,0.029196,0.015854,0.011214,0.010881,0.027627,0.74573,-0.0059359,0.46749,0.79907
180801104715-slide-rand,rand,slide,2,original,0.55744,0.57699,0.88889,1.1296,0.55586,0.765,0.093732,0.1033,0.62963,0.51758,0.35666,0.81739,-7.9766e-05,1.0125,0.067914,-0.32812,-0.082513,0.028781,-0.089878,-0.078439,-0.019151,NaN,-9.4655e-05,-1.9652,-1.939,0.26437,0.64368,0.057471,36,31,29,14,0.76839,0.68519,3.6767e-07,0.03324,0.06862,0.013477,0.010821,0.0072791,0.0015332,0.65243,0.19265,0.46301,0.80479
180801104715-slide-rand,rand,slide,3,original,0.90134,0.81727,0.96296,1.4143,0.56512,0.875,0.1209,0.11928,0.66667,0.69939,0.55269,0.72727,-3.9522e-05,0.99341,0.066893,-0.42535,-0.12631,-0.14014,-0.020759,-0.12158,-0.0059238,0.58333,-5.6117e-05,-1.9582,-1.9841,0.23864,0.68182,0.056818,39,31,32,13,0.95175,0.63653,0.6545,0.054959,0.18136,0.0089286,0.022398,0.02303,9.671e-05,0.3603,0.2876,0.29112,0.85683
180801104715-slide-rand,rand,slide,4,original,0.64867,0.65018,0.96296,1.2117,0.58531,0.84,0.058012,0.052269,0.55556,0.46139,0.42532,0.48752,-5.0751e-05,0.98016,0.12153,-0.45007,0.098728,0.21249,-0.16999,0.025192,0.060721,0.58182,-0.00038088,-2.0015,-1.9959,0.15909,0.76136,0.056818,42,31,37,17,1.1824,0.57638,0.43673,0.091677,0.38226,0.0037994,0.015462,0.014234,0.00017787,0.21204,0.29808,0.27186,0.82403
180801104715-slide-rand,rand,slide,5,original,0.52764,0.54464,0.96296,1.1262,0.65045,0.83,0.035677,0.034568,0.51852,0.51692,0.51387,0.32503,-0.00051494,0.96346,0.1771,-0.36913,0.229,0.087754,-0.033514,0.047061,0.10158,0.54545,-0.0002357,-1.9985,-1.9939,0.125,0.79545,0.056818,43,32,40,15,0.70203,0.54052,0.25979,0.12576,0.46218,0.0012101,0.043761,0.040075,0.00026716,0.2143,0.30977,0.30441,0.81099
180801104722-slide-rand,rand,slide,1,original,0.5497,0.57734,0.87654,1.2292,0.65273,0.68,0.08655,0.099752,0.62963,0.57895,0.47487,0.82125,-0.00082418,1.0107,-0.034357,0.12098,-0.0080977,0.020487,-0.025217,-0.013303,-0.019742,NaN,-8.0047e-05,-1.4937,-1.6887,0.5119,0.32143,0.071429,36,31,28,14,0.83064,0.6995,3.1548e-09,0.023084,0.02997,0.01586,0.014032,0.01066,0.029004,0.74992,0.22185,0.47215,0.81092
180801104722-slide-rand,rand,slide,2,original,0.55597,0.56587,0.90123,1.1901,0.64744,0.735,0.09317,0.096965,0.64198,0.60425,0.50599,0.77365,-0.00017439,0.99677,-0.059742,-0.41987,-0.057431,-0.054869,-0.03487,-0.078018,-0.018298,NaN,-3.1866e-05,-1.9455,-1.879,0.29885,0.5977,0.057471,35,31,28,12,0.81729,0.55712,0.00010498,0.03351,0.073427,0.013479,0.0073681,0.0053064,0.000709,0.65389,0.23618,0.44235,0.82611
180801104722-slide-rand,rand,slide,3,original,0.63663,0.6108,0.90123,1.1815,0.56763,0.73,-0.0025337,-0.017275,0.53086,0.41582,0.3887,0.64663,6.5475e-05,1.0062,0.030393,-0.46575,-0.023278,-0.13297,0.11836,0.042347,0.025991,0.42857,0.00017244,-1.9496,-1.9532,0.24138,0.67816,0.057471,39,31,33,16,0.81562,0.6074,0.15026,0.054933,0.19754,0.008594,0.013345,0.0078514,0.00010419,0.32059,0.2194,0.39009,0.81491
180801104722-slide-rand,rand,slide,4,original,0.57008,0.58877,0.92593,1.0162,0.45458,0.695,0.0056976,-0.0080269,0.53086,0.31705,0.29597,0.51566,-0.00036262,1.008,-0.17683,-0.53818,-0.16895,-0.1037,-0.074811,-0.1719,0.042123,0.38298,-0.00025583,-2.0022,-1.9792,0.14773,0.77273,0.056818,41,30,37,20,0.55093,0.55341,0.041459,0.088396,0.35401,0.0040276,0.047603,0.011256,0.00017454,0.22433,0.29063,0.34607,0.74987
